agg_level_desc,reference_period_desc,unit_desc,state_name,statisticcat_desc,week_ending,watershed_code,county_ansi,state_fips_code,county_code,congr_district_code,country_name,domain_desc,state_ansi,country_code,source_desc,commodity_desc,zip_5,domaincat_desc,asd_code,end_code,region_desc,group_desc,county_name,Value,watershed_desc,prodn_practice_desc,sector_desc,load_time,freq_desc,state_alpha,asd_desc,util_practice_desc,class_desc,begin_code,short_desc,location_desc,year,CV (%)
ZIP CODE,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,,17,,,UNITED STATES,SALES,17,9000,CENSUS,CROP TOTALS,60087,"SALES: (LESS THAN 50,000 $)",,00,,CROP TOTALS,,6,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,ANNUAL,IL,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,60087,2007,
ZIP CODE,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,,17,,,UNITED STATES,SALES,17,9000,CENSUS,CROP TOTALS,60089,"SALES: (LESS THAN 50,000 $)",,00,,CROP TOTALS,,1,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,ANNUAL,IL,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,60089,2022,
ZIP CODE,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,,17,,,UNITED STATES,SALES,17,9000,CENSUS,CROP TOTALS,60089,"SALES: (LESS THAN 50,000 $)",,00,,CROP TOTALS,,3,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,ANNUAL,IL,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,60089,2017,
ZIP CODE,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,,17,,,UNITED STATES,SALES,17,9000,CENSUS,CROP TOTALS,60089,"SALES: (LESS THAN 50,000 $)",,00,,CROP TOTALS,,5,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,ANNUAL,IL,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,60089,2007,
ZIP CODE,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,,17,,,UNITED STATES,SALES,17,9000,CENSUS,CROP TOTALS,60090,"SALES: (LESS THAN 50,000 $)",,00,,CROP TOTALS,,2,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,ANNUAL,IL,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,60090,2007,
ZIP CODE,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,,17,,,UNITED STATES,SALES,17,9000,CENSUS,CROP TOTALS,60091,"SALES: (LESS THAN 50,000 $)",,00,,CROP TOTALS,,4,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,ANNUAL,IL,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,60091,2022,
ZIP CODE,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,,17,,,UNITED STATES,SALES,17,9000,CENSUS,CROP TOTALS,60091,"SALES: (LESS THAN 50,000 $)",,00,,CROP TOTALS,,1,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,ANNUAL,IL,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,60091,2017,
ZIP CODE,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,,17,,,UNITED STATES,SALES,17,9000,CENSUS,CROP TOTALS,60091,"SALES: (LESS THAN 50,000 $)",,00,,CROP TOTALS,,1,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,ANNUAL,IL,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,60091,2007,
ZIP CODE,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,,17,,,UNITED STATES,SALES,17,9000,CENSUS,CROP TOTALS,60093,"SALES: (LESS THAN 50,000 $)",,00,,CROP TOTALS,,2,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,ANNUAL,IL,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,60093,2022,
ZIP CODE,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,,17,,,UNITED STATES,SALES,17,9000,CENSUS,CROP TOTALS,60093,"SALES: (LESS THAN 50,000 $)",,00,,CROP TOTALS,,3,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,ANNUAL,IL,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,60093,2017,
ZIP CODE,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,,17,,,UNITED STATES,SALES,17,9000,CENSUS,CROP TOTALS,60093,"SALES: (LESS THAN 50,000 $)",,00,,CROP TOTALS,,8,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,ANNUAL,IL,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,60093,2007,
ZIP CODE,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,,17,,,UNITED STATES,SALES,17,9000,CENSUS,CROP TOTALS,60096,"SALES: (LESS THAN 50,000 $)",,00,,CROP TOTALS,,1,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,ANNUAL,IL,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,60096,2017,
ZIP CODE,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,,17,,,UNITED STATES,SALES,17,9000,CENSUS,CROP TOTALS,60096,"SALES: (LESS THAN 50,000 $)",,00,,CROP TOTALS,,1,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,ANNUAL,IL,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,60096,2007,
ZIP CODE,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,,17,,,UNITED STATES,SALES,17,9000,CENSUS,CROP TOTALS,60097,"SALES: (LESS THAN 50,000 $)",,00,,CROP TOTALS,,6,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,ANNUAL,IL,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,60097,2022,
ZIP CODE,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,,17,,,UNITED STATES,SALES,17,9000,CENSUS,CROP TOTALS,60097,"SALES: (LESS THAN 50,000 $)",,00,,CROP TOTALS,,7,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,ANNUAL,IL,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,60097,2017,
ZIP CODE,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,,17,,,UNITED STATES,SALES,17,9000,CENSUS,CROP TOTALS,60097,"SALES: (LESS THAN 50,000 $)",,00,,CROP TOTALS,,8,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,ANNUAL,IL,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,60097,2007,
ZIP CODE,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,,17,,,UNITED STATES,SALES,17,9000,CENSUS,CROP TOTALS,60098,"SALES: (LESS THAN 50,000 $)",,00,,CROP TOTALS,,63,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,ANNUAL,IL,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,60098,2022,
ZIP CODE,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,,17,,,UNITED STATES,SALES,17,9000,CENSUS,CROP TOTALS,60098,"SALES: (LESS THAN 50,000 $)",,00,,CROP TOTALS,,75,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,ANNUAL,IL,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,60098,2017,
ZIP CODE,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,,17,,,UNITED STATES,SALES,17,9000,CENSUS,CROP TOTALS,60098,"SALES: (LESS THAN 50,000 $)",,00,,CROP TOTALS,,81,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,ANNUAL,IL,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,60098,2007,
ZIP CODE,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,,17,,,UNITED STATES,SALES,17,9000,CENSUS,CROP TOTALS,60099,"SALES: (LESS THAN 50,000 $)",,00,,CROP TOTALS,,2,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,ANNUAL,IL,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,60099,2022,
ZIP CODE,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,,17,,,UNITED STATES,SALES,17,9000,CENSUS,CROP TOTALS,60099,"SALES: (LESS THAN 50,000 $)",,00,,CROP TOTALS,,3,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,ANNUAL,IL,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,60099,2017,
ZIP CODE,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,,17,,,UNITED STATES,SALES,17,9000,CENSUS,CROP TOTALS,60099,"SALES: (LESS THAN 50,000 $)",,00,,CROP TOTALS,,11,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,ANNUAL,IL,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,60099,2007,
ZIP CODE,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,,17,,,UNITED STATES,SALES,17,9000,CENSUS,CROP TOTALS,60101,"SALES: (LESS THAN 50,000 $)",,00,,CROP TOTALS,,1,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,ANNUAL,IL,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,60101,2022,
ZIP CODE,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,,17,,,UNITED STATES,SALES,17,9000,CENSUS,CROP TOTALS,60101,"SALES: (LESS THAN 50,000 $)",,00,,CROP TOTALS,,5,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,ANNUAL,IL,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,60101,2017,
ZIP CODE,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,,17,,,UNITED STATES,SALES,17,9000,CENSUS,CROP TOTALS,60101,"SALES: (LESS THAN 50,000 $)",,00,,CROP TOTALS,,4,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,ANNUAL,IL,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,60101,2007,
ZIP CODE,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,,17,,,UNITED STATES,SALES,17,9000,CENSUS,CROP TOTALS,60102,"SALES: (LESS THAN 50,000 $)",,00,,CROP TOTALS,,3,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,ANNUAL,IL,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,60102,2022,
ZIP CODE,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,,17,,,UNITED STATES,SALES,17,9000,CENSUS,CROP TOTALS,60102,"SALES: (LESS THAN 50,000 $)",,00,,CROP TOTALS,,1,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,ANNUAL,IL,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,60102,2017,
ZIP CODE,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,,17,,,UNITED STATES,SALES,17,9000,CENSUS,CROP TOTALS,60103,"SALES: (LESS THAN 50,000 $)",,00,,CROP TOTALS,,5,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,ANNUAL,IL,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,60103,2022,
ZIP CODE,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,,17,,,UNITED STATES,SALES,17,9000,CENSUS,CROP TOTALS,60103,"SALES: (LESS THAN 50,000 $)",,00,,CROP TOTALS,,4,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,ANNUAL,IL,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,60103,2017,
ZIP CODE,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,,17,,,UNITED STATES,SALES,17,9000,CENSUS,CROP TOTALS,60103,"SALES: (LESS THAN 50,000 $)",,00,,CROP TOTALS,,2,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,ANNUAL,IL,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,60103,2007,
ZIP CODE,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,,17,,,UNITED STATES,SALES,17,9000,CENSUS,CROP TOTALS,60106,"SALES: (LESS THAN 50,000 $)",,00,,CROP TOTALS,,1,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,ANNUAL,IL,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,60106,2017,
ZIP CODE,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,,17,,,UNITED STATES,SALES,17,9000,CENSUS,CROP TOTALS,60106,"SALES: (LESS THAN 50,000 $)",,00,,CROP TOTALS,,3,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,ANNUAL,IL,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,60106,2007,
ZIP CODE,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,,17,,,UNITED STATES,SALES,17,9000,CENSUS,CROP TOTALS,60107,"SALES: (LESS THAN 50,000 $)",,00,,CROP TOTALS,,6,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,ANNUAL,IL,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,60107,2017,
ZIP CODE,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,,17,,,UNITED STATES,SALES,17,9000,CENSUS,CROP TOTALS,60109,"SALES: (LESS THAN 50,000 $)",,00,,CROP TOTALS,,1,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,ANNUAL,IL,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,60109,2007,
ZIP CODE,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,,17,,,UNITED STATES,SALES,17,9000,CENSUS,CROP TOTALS,60111,"SALES: (LESS THAN 50,000 $)",,00,,CROP TOTALS,,2,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,ANNUAL,IL,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,60111,2022,
ZIP CODE,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,,17,,,UNITED STATES,SALES,17,9000,CENSUS,CROP TOTALS,60111,"SALES: (LESS THAN 50,000 $)",,00,,CROP TOTALS,,6,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,ANNUAL,IL,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,60111,2017,
ZIP CODE,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,,17,,,UNITED STATES,SALES,17,9000,CENSUS,CROP TOTALS,60111,"SALES: (LESS THAN 50,000 $)",,00,,CROP TOTALS,,6,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,ANNUAL,IL,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,60111,2007,
ZIP CODE,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,,17,,,UNITED STATES,SALES,17,9000,CENSUS,CROP TOTALS,60112,"SALES: (LESS THAN 50,000 $)",,00,,CROP TOTALS,,1,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,ANNUAL,IL,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,60112,2022,
ZIP CODE,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,,17,,,UNITED STATES,SALES,17,9000,CENSUS,CROP TOTALS,60115,"SALES: (LESS THAN 50,000 $)",,00,,CROP TOTALS,,15,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,ANNUAL,IL,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,60115,2022,
ZIP CODE,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,,17,,,UNITED STATES,SALES,17,9000,CENSUS,CROP TOTALS,60115,"SALES: (LESS THAN 50,000 $)",,00,,CROP TOTALS,,24,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,ANNUAL,IL,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,60115,2017,
ZIP CODE,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,,17,,,UNITED STATES,SALES,17,9000,CENSUS,CROP TOTALS,60115,"SALES: (LESS THAN 50,000 $)",,00,,CROP TOTALS,,21,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,ANNUAL,IL,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,60115,2007,
ZIP CODE,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,,17,,,UNITED STATES,SALES,17,9000,CENSUS,CROP TOTALS,60118,"SALES: (LESS THAN 50,000 $)",,00,,CROP TOTALS,,7,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,ANNUAL,IL,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,60118,2022,
ZIP CODE,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,,17,,,UNITED STATES,SALES,17,9000,CENSUS,CROP TOTALS,60118,"SALES: (LESS THAN 50,000 $)",,00,,CROP TOTALS,,3,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,ANNUAL,IL,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,60118,2017,
ZIP CODE,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,,17,,,UNITED STATES,SALES,17,9000,CENSUS,CROP TOTALS,60118,"SALES: (LESS THAN 50,000 $)",,00,,CROP TOTALS,,3,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,ANNUAL,IL,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,60118,2007,
ZIP CODE,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,,17,,,UNITED STATES,SALES,17,9000,CENSUS,CROP TOTALS,60119,"SALES: (LESS THAN 50,000 $)",,00,,CROP TOTALS,,31,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,ANNUAL,IL,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,60119,2022,
ZIP CODE,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,,17,,,UNITED STATES,SALES,17,9000,CENSUS,CROP TOTALS,60119,"SALES: (LESS THAN 50,000 $)",,00,,CROP TOTALS,,15,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,ANNUAL,IL,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,60119,2017,
ZIP CODE,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,,17,,,UNITED STATES,SALES,17,9000,CENSUS,CROP TOTALS,60119,"SALES: (LESS THAN 50,000 $)",,00,,CROP TOTALS,,27,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,ANNUAL,IL,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,60119,2007,
ZIP CODE,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,,17,,,UNITED STATES,SALES,17,9000,CENSUS,CROP TOTALS,60120,"SALES: (LESS THAN 50,000 $)",,00,,CROP TOTALS,,4,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,ANNUAL,IL,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,60120,2022,
ZIP CODE,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,,17,,,UNITED STATES,SALES,17,9000,CENSUS,CROP TOTALS,60120,"SALES: (LESS THAN 50,000 $)",,00,,CROP TOTALS,,3,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,ANNUAL,IL,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,60120,2017,
ZIP CODE,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,,17,,,UNITED STATES,SALES,17,9000,CENSUS,CROP TOTALS,60120,"SALES: (LESS THAN 50,000 $)",,00,,CROP TOTALS,,4,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,ANNUAL,IL,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,60120,2007,
ZIP CODE,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,,17,,,UNITED STATES,SALES,17,9000,CENSUS,CROP TOTALS,60123,"SALES: (LESS THAN 50,000 $)",,00,,CROP TOTALS,,6,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,ANNUAL,IL,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,60123,2022,
ZIP CODE,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,,17,,,UNITED STATES,SALES,17,9000,CENSUS,CROP TOTALS,60123,"SALES: (LESS THAN 50,000 $)",,00,,CROP TOTALS,,8,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,ANNUAL,IL,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,60123,2017,
ZIP CODE,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,,17,,,UNITED STATES,SALES,17,9000,CENSUS,CROP TOTALS,60123,"SALES: (LESS THAN 50,000 $)",,00,,CROP TOTALS,,38,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,ANNUAL,IL,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,60123,2007,
ZIP CODE,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,,17,,,UNITED STATES,SALES,17,9000,CENSUS,CROP TOTALS,60124,"SALES: (LESS THAN 50,000 $)",,00,,CROP TOTALS,,14,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,ANNUAL,IL,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,60124,2022,
ZIP CODE,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,,17,,,UNITED STATES,SALES,17,9000,CENSUS,CROP TOTALS,60124,"SALES: (LESS THAN 50,000 $)",,00,,CROP TOTALS,,25,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,ANNUAL,IL,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,60124,2017,
ZIP CODE,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,,17,,,UNITED STATES,SALES,17,9000,CENSUS,CROP TOTALS,60124,"SALES: (LESS THAN 50,000 $)",,00,,CROP TOTALS,,11,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,ANNUAL,IL,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,60124,2007,
ZIP CODE,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,,17,,,UNITED STATES,SALES,17,9000,CENSUS,CROP TOTALS,60126,"SALES: (LESS THAN 50,000 $)",,00,,CROP TOTALS,,6,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,ANNUAL,IL,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,60126,2022,
ZIP CODE,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,,17,,,UNITED STATES,SALES,17,9000,CENSUS,CROP TOTALS,60126,"SALES: (LESS THAN 50,000 $)",,00,,CROP TOTALS,,5,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,ANNUAL,IL,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,60126,2017,
ZIP CODE,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,,17,,,UNITED STATES,SALES,17,9000,CENSUS,CROP TOTALS,60126,"SALES: (LESS THAN 50,000 $)",,00,,CROP TOTALS,,4,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,ANNUAL,IL,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,60126,2007,
ZIP CODE,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,,17,,,UNITED STATES,SALES,17,9000,CENSUS,CROP TOTALS,60129,"SALES: (LESS THAN 50,000 $)",,00,,CROP TOTALS,,2,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,ANNUAL,IL,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,60129,2022,
ZIP CODE,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,,17,,,UNITED STATES,SALES,17,9000,CENSUS,CROP TOTALS,60129,"SALES: (LESS THAN 50,000 $)",,00,,CROP TOTALS,,1,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,ANNUAL,IL,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,60129,2007,
ZIP CODE,YEAR,OPERATIONS,ILLINOIS,SALES,,00000000,,17,,,UNITED STATES,SALES,17,9000,CENSUS,CROP TOTALS,60130,"SALES: (LESS THAN 50,000 $)",,00,,CROP TOTALS,,1,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,ANNUAL,IL,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,60130,2007,
