group_desc,region_desc,end_code,asd_code,domaincat_desc,load_time,prodn_practice_desc,sector_desc,watershed_desc,Value,county_name,class_desc,begin_code,util_practice_desc,asd_desc,state_alpha,freq_desc,CV (%),year,location_desc,short_desc,week_ending,statisticcat_desc,unit_desc,state_name,reference_period_desc,agg_level_desc,congr_district_code,county_code,state_fips_code,county_ansi,watershed_code,state_ansi,domain_desc,country_name,zip_5,commodity_desc,country_code,source_desc
CROP TOTALS,,00,,"SALES: (LESS THAN 50,000 $)",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,1,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2007,48080,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,SALES,UNITED STATES,48080,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,"SALES: (LESS THAN 50,000 $)",2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,2,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2022,48081,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,SALES,UNITED STATES,48081,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,"SALES: (LESS THAN 50,000 $)",2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,1,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2017,48081,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,SALES,UNITED STATES,48081,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,"SALES: (LESS THAN 50,000 $)",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,1,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2007,48081,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,SALES,UNITED STATES,48081,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,"SALES: (LESS THAN 50,000 $)",2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,2,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2017,48082,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,SALES,UNITED STATES,48082,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,"SALES: (LESS THAN 50,000 $)",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,4,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2007,48082,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,SALES,UNITED STATES,48082,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,"SALES: (LESS THAN 50,000 $)",2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,6,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2022,48084,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,SALES,UNITED STATES,48084,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,"SALES: (LESS THAN 50,000 $)",2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,6,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2017,48084,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,SALES,UNITED STATES,48084,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,"SALES: (LESS THAN 50,000 $)",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,1,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2007,48084,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,SALES,UNITED STATES,48084,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,"SALES: (LESS THAN 50,000 $)",2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,4,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2022,48085,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,SALES,UNITED STATES,48085,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,"SALES: (LESS THAN 50,000 $)",2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,3,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2017,48085,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,SALES,UNITED STATES,48085,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,"SALES: (LESS THAN 50,000 $)",2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,1,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2017,48088,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,SALES,UNITED STATES,48088,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,"SALES: (LESS THAN 50,000 $)",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,1,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2007,48088,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,SALES,UNITED STATES,48088,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,"SALES: (LESS THAN 50,000 $)",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,4,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2007,48089,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,SALES,UNITED STATES,48089,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,"SALES: (LESS THAN 50,000 $)",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,1,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2007,48090,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,SALES,UNITED STATES,48090,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,"SALES: (LESS THAN 50,000 $)",2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,2,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2022,48091,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,SALES,UNITED STATES,48091,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,"SALES: (LESS THAN 50,000 $)",2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,2,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2017,48091,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,SALES,UNITED STATES,48091,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,"SALES: (LESS THAN 50,000 $)",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,5,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2007,48091,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,SALES,UNITED STATES,48091,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,"SALES: (LESS THAN 50,000 $)",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,5,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2007,48092,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,SALES,UNITED STATES,48092,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,"SALES: (LESS THAN 50,000 $)",2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,1,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2022,48093,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,SALES,UNITED STATES,48093,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,"SALES: (LESS THAN 50,000 $)",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,5,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2007,48093,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,SALES,UNITED STATES,48093,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,"SALES: (LESS THAN 50,000 $)",2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,12,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2022,48094,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,SALES,UNITED STATES,48094,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,"SALES: (LESS THAN 50,000 $)",2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,21,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2017,48094,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,SALES,UNITED STATES,48094,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,"SALES: (LESS THAN 50,000 $)",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,9,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2007,48094,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,SALES,UNITED STATES,48094,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,"SALES: (LESS THAN 50,000 $)",2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,8,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2022,48095,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,SALES,UNITED STATES,48095,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,"SALES: (LESS THAN 50,000 $)",2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,3,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2017,48095,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,SALES,UNITED STATES,48095,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,"SALES: (LESS THAN 50,000 $)",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,11,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2007,48095,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,SALES,UNITED STATES,48095,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,"SALES: (LESS THAN 50,000 $)",2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,20,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2022,48096,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,SALES,UNITED STATES,48096,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,"SALES: (LESS THAN 50,000 $)",2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,16,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2017,48096,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,SALES,UNITED STATES,48096,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,"SALES: (LESS THAN 50,000 $)",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,17,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2007,48096,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,SALES,UNITED STATES,48096,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,"SALES: (LESS THAN 50,000 $)",2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,38,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2022,48097,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,SALES,UNITED STATES,48097,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,"SALES: (LESS THAN 50,000 $)",2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,51,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2017,48097,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,SALES,UNITED STATES,48097,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,"SALES: (LESS THAN 50,000 $)",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,28,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2007,48097,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,SALES,UNITED STATES,48097,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,"SALES: (LESS THAN 50,000 $)",2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,1,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2017,48098,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,SALES,UNITED STATES,48098,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,"SALES: (LESS THAN 50,000 $)",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,1,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2007,48098,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,SALES,UNITED STATES,48098,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,"SALES: (LESS THAN 50,000 $)",2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,3,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2022,48101,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,SALES,UNITED STATES,48101,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,"SALES: (LESS THAN 50,000 $)",2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,2,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2017,48101,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,SALES,UNITED STATES,48101,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,"SALES: (LESS THAN 50,000 $)",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,4,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2007,48101,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,SALES,UNITED STATES,48101,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,"SALES: (LESS THAN 50,000 $)",2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,66,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2022,48103,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,SALES,UNITED STATES,48103,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,"SALES: (LESS THAN 50,000 $)",2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,78,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2017,48103,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,SALES,UNITED STATES,48103,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,"SALES: (LESS THAN 50,000 $)",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,65,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2007,48103,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,SALES,UNITED STATES,48103,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,"SALES: (LESS THAN 50,000 $)",2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,2,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2022,48104,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,SALES,UNITED STATES,48104,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,"SALES: (LESS THAN 50,000 $)",2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,3,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2017,48104,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,SALES,UNITED STATES,48104,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,"SALES: (LESS THAN 50,000 $)",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,7,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2007,48104,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,SALES,UNITED STATES,48104,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,"SALES: (LESS THAN 50,000 $)",2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,39,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2022,48105,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,SALES,UNITED STATES,48105,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,"SALES: (LESS THAN 50,000 $)",2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,35,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2017,48105,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,SALES,UNITED STATES,48105,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,"SALES: (LESS THAN 50,000 $)",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,30,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2007,48105,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,SALES,UNITED STATES,48105,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,"SALES: (LESS THAN 50,000 $)",2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,1,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2017,48106,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,SALES,UNITED STATES,48106,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,"SALES: (LESS THAN 50,000 $)",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,2,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2007,48106,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,SALES,UNITED STATES,48106,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,"SALES: (LESS THAN 50,000 $)",2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,1,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2022,48107,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,SALES,UNITED STATES,48107,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,"SALES: (LESS THAN 50,000 $)",2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,1,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2017,48107,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,SALES,UNITED STATES,48107,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,"SALES: (LESS THAN 50,000 $)",2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,2,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2017,48108,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,SALES,UNITED STATES,48108,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,"SALES: (LESS THAN 50,000 $)",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,5,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2007,48108,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,SALES,UNITED STATES,48108,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,"SALES: (LESS THAN 50,000 $)",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,2,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2007,48110,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,SALES,UNITED STATES,48110,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,"SALES: (LESS THAN 50,000 $)",2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,35,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2022,48111,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,SALES,UNITED STATES,48111,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,"SALES: (LESS THAN 50,000 $)",2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,40,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2017,48111,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,SALES,UNITED STATES,48111,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,"SALES: (LESS THAN 50,000 $)",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,41,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2007,48111,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,SALES,UNITED STATES,48111,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,"SALES: (LESS THAN 50,000 $)",2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,3,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2022,48112,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,SALES,UNITED STATES,48112,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,"SALES: (LESS THAN 50,000 $)",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,1,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2007,48112,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,SALES,UNITED STATES,48112,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,"SALES: (LESS THAN 50,000 $)",2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,8,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2022,48114,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,SALES,UNITED STATES,48114,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,"SALES: (LESS THAN 50,000 $)",2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,13,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2017,48114,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,SALES,UNITED STATES,48114,CROP TOTALS,9000,CENSUS
CROP TOTALS,,00,,"SALES: (LESS THAN 50,000 $)",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,6,,ALL CLASSES,00,ALL UTILIZATION PRACTICES,,MI,ANNUAL,,2007,48114,CROP TOTALS - OPERATIONS WITH SALES,,SALES,OPERATIONS,MICHIGAN,YEAR,ZIP CODE,,,26,,00000000,26,SALES,UNITED STATES,48114,CROP TOTALS,9000,CENSUS
