week_ending,state_ansi,county_code,begin_code,county_name,end_code,Value,country_name,asd_code,reference_period_desc,state_alpha,location_desc,state_fips_code,county_ansi,util_practice_desc,domain_desc,freq_desc,congr_district_code,year,unit_desc,region_desc,group_desc,CV (%),commodity_desc,domaincat_desc,short_desc,statisticcat_desc,source_desc,zip_5,watershed_code,class_desc,watershed_desc,agg_level_desc,state_name,country_code,load_time,sector_desc,prodn_practice_desc,asd_desc
,05,,00,,00,4,UNITED STATES,,YEAR,AR,72205,05,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72205,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,5,UNITED STATES,,YEAR,AR,72205,05,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72205,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,15,UNITED STATES,,YEAR,AR,72206,05,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72206,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,21,UNITED STATES,,YEAR,AR,72206,05,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72206,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,12,UNITED STATES,,YEAR,AR,72206,05,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72206,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,15,UNITED STATES,,YEAR,AR,72207,05,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72207,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,6,UNITED STATES,,YEAR,AR,72207,05,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72207,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,10,UNITED STATES,,YEAR,AR,72207,05,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72207,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,1,UNITED STATES,,YEAR,AR,72209,05,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72209,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,5,UNITED STATES,,YEAR,AR,72209,05,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72209,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,7,UNITED STATES,,YEAR,AR,72210,05,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72210,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,12,UNITED STATES,,YEAR,AR,72210,05,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72210,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,21,UNITED STATES,,YEAR,AR,72210,05,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72210,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,7,UNITED STATES,,YEAR,AR,72211,05,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72211,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,8,UNITED STATES,,YEAR,AR,72211,05,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72211,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,9,UNITED STATES,,YEAR,AR,72211,05,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72211,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,9,UNITED STATES,,YEAR,AR,72212,05,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72212,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,7,UNITED STATES,,YEAR,AR,72212,05,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72212,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,13,UNITED STATES,,YEAR,AR,72212,05,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72212,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,1,UNITED STATES,,YEAR,AR,72216,05,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72216,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,1,UNITED STATES,,YEAR,AR,72216,05,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72216,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,6,UNITED STATES,,YEAR,AR,72217,05,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72217,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,4,UNITED STATES,,YEAR,AR,72221,05,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72221,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,2,UNITED STATES,,YEAR,AR,72221,05,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72221,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,1,UNITED STATES,,YEAR,AR,72222,05,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72222,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,33,UNITED STATES,,YEAR,AR,72223,05,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72223,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,26,UNITED STATES,,YEAR,AR,72223,05,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72223,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,13,UNITED STATES,,YEAR,AR,72223,05,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72223,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,2,UNITED STATES,,YEAR,AR,72227,05,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72227,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,3,UNITED STATES,,YEAR,AR,72227,05,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72227,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,4,UNITED STATES,,YEAR,AR,72227,05,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72227,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,6,UNITED STATES,,YEAR,AR,72301,05,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72301,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,6,UNITED STATES,,YEAR,AR,72301,05,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72301,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,2,UNITED STATES,,YEAR,AR,72301,05,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72301,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,2,UNITED STATES,,YEAR,AR,72303,05,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72303,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,3,UNITED STATES,,YEAR,AR,72311,05,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72311,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,10,UNITED STATES,,YEAR,AR,72315,05,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72315,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,11,UNITED STATES,,YEAR,AR,72315,05,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72315,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,20,UNITED STATES,,YEAR,AR,72315,05,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72315,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,1,UNITED STATES,,YEAR,AR,72316,05,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72316,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,1,UNITED STATES,,YEAR,AR,72316,05,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72316,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,3,UNITED STATES,,YEAR,AR,72320,05,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72320,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,4,UNITED STATES,,YEAR,AR,72320,05,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72320,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,3,UNITED STATES,,YEAR,AR,72322,05,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72322,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,6,UNITED STATES,,YEAR,AR,72324,05,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72324,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,12,UNITED STATES,,YEAR,AR,72324,05,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72324,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,17,UNITED STATES,,YEAR,AR,72324,05,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72324,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,7,UNITED STATES,,YEAR,AR,72326,05,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72326,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,8,UNITED STATES,,YEAR,AR,72326,05,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72326,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,12,UNITED STATES,,YEAR,AR,72326,05,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72326,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,3,UNITED STATES,,YEAR,AR,72327,05,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72327,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,11,UNITED STATES,,YEAR,AR,72327,05,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72327,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,8,UNITED STATES,,YEAR,AR,72327,05,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72327,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,1,UNITED STATES,,YEAR,AR,72328,05,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72328,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,2,UNITED STATES,,YEAR,AR,72330,05,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72330,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,1,UNITED STATES,,YEAR,AR,72330,05,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72330,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,3,UNITED STATES,,YEAR,AR,72330,05,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72330,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,1,UNITED STATES,,YEAR,AR,72331,05,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72331,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,5,UNITED STATES,,YEAR,AR,72331,05,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72331,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,11,UNITED STATES,,YEAR,AR,72331,05,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72331,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,6,UNITED STATES,,YEAR,AR,72333,05,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72333,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,3,UNITED STATES,,YEAR,AR,72333,05,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,CROP TOTALS,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS,72333,00000000,ALL CLASSES,,ZIP CODE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
