freq_desc,state_alpha,asd_desc,util_practice_desc,class_desc,begin_code,short_desc,location_desc,year,CV (%),domaincat_desc,asd_code,group_desc,region_desc,end_code,county_name,watershed_desc,Value,load_time,sector_desc,prodn_practice_desc,country_name,state_ansi,domain_desc,source_desc,country_code,zip_5,commodity_desc,agg_level_desc,reference_period_desc,unit_desc,state_name,week_ending,statisticcat_desc,county_ansi,watershed_code,congr_district_code,county_code,state_fips_code
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,65085,2022,,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,,00,,,14,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,65085,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,65085,2017,,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,,00,,,6,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,65085,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,65085,2007,,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,,00,,,1,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,65085,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,65101,2022,,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,,00,,,28,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,65101,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,65101,2017,,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,,00,,,21,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,65101,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,65101,2007,,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,,00,,,18,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,65101,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,65102,2017,,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,,00,,,1,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,65102,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,65109,2022,,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,,00,,,18,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,65109,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,65109,2017,,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,,00,,,26,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,65109,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,65109,2007,,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,,00,,,14,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,65109,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,65201,2022,,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,,00,,,19,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,65201,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,65201,2017,,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,,00,,,8,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,65201,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,65201,2007,,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,,00,,,10,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,65201,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,65202,2022,,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,,00,,,17,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,65202,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,65202,2017,,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,,00,,,10,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,65202,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,65202,2007,,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,,00,,,12,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,65202,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,65203,2022,,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,,00,,,20,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,65203,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,65203,2017,,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,,00,,,15,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,65203,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,65203,2007,,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,,00,,,14,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,65203,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,65205,2022,,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,,00,,,3,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,65205,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,65205,2017,,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,,00,,,1,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,65205,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,65211,2007,,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,,00,,,1,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,65211,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,65230,2022,,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,,00,,,12,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,65230,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,65230,2017,,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,,00,,,18,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,65230,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,65230,2007,,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,,00,,,13,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,65230,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,65231,2022,,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,,00,,,8,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,65231,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,65231,2017,,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,,00,,,7,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,65231,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,65231,2007,,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,,00,,,19,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,65231,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,65232,2017,,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,,00,,,1,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,65232,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,65232,2007,,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,,00,,,3,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,65232,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,65233,2022,,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,,00,,,34,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,65233,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,65233,2017,,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,,00,,,26,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,65233,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,65233,2007,,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,,00,,,18,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,65233,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,65236,2022,,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,,00,,,9,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,65236,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,65236,2017,,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,,00,,,10,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,65236,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,65236,2007,,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,,00,,,11,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,65236,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,65237,2022,,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,,00,,,12,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,65237,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,65237,2017,,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,,00,,,11,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,65237,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,65237,2007,,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,,00,,,30,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,65237,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,65239,2022,,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,,00,,,4,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,65239,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,65239,2017,,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,,00,,,5,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,65239,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,65239,2007,,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,,00,,,9,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,65239,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,65240,2022,,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,,00,,,24,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,65240,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,65240,2017,,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,,00,,,27,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,65240,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,65240,2007,,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,,00,,,42,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,65240,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,65243,2022,,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,,00,,,10,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,65243,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,65243,2017,,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,,00,,,14,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,65243,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,65243,2007,,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,,00,,,4,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,65243,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,65244,2022,,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,,00,,,5,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,65244,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,65244,2017,,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,,00,,,11,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,65244,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,65244,2007,,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,,00,,,8,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,65244,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,65246,2022,,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,,00,,,3,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,65246,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,65246,2017,,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,,00,,,4,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,65246,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,65246,2007,,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,,00,,,4,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,65246,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,65247,2022,,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,,00,,,1,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,65247,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,65247,2017,,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,,00,,,2,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,65247,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,65247,2007,,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,,00,,,2,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,65247,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,65248,2022,,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,,00,,,24,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,65248,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,65248,2017,,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,,00,,,14,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,65248,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,65248,2007,,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,,00,,,23,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,65248,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,65250,2022,,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,,00,,,9,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,65250,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,CROP TOTALS - OPERATIONS WITH SALES,65250,2017,,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,,00,,,4,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,SALES,CENSUS,9000,65250,CROP TOTALS,ZIP CODE,YEAR,OPERATIONS,MISSOURI,,SALES,,00000000,,,29
