state_fips_code,county_code,congr_district_code,watershed_code,county_ansi,statisticcat_desc,week_ending,unit_desc,state_name,reference_period_desc,agg_level_desc,commodity_desc,zip_5,country_code,source_desc,domain_desc,state_ansi,country_name,sector_desc,prodn_practice_desc,load_time,Value,watershed_desc,county_name,end_code,region_desc,group_desc,asd_code,domaincat_desc,year,CV (%),location_desc,short_desc,begin_code,class_desc,asd_desc,state_alpha,util_practice_desc,freq_desc
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,81654,9000,CENSUS,SALES,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,3,,,00,,CROP TOTALS,,"SALES: (50,000 TO 249,999 $)",2022,,81654,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,81654,9000,CENSUS,SALES,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,3,,,00,,CROP TOTALS,,"SALES: (50,000 TO 249,999 $)",2017,,81654,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,81656,9000,CENSUS,SALES,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,1,,,00,,CROP TOTALS,,"SALES: (50,000 TO 249,999 $)",2017,,81656,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,81657,9000,CENSUS,SALES,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,2,,,00,,CROP TOTALS,,"SALES: (50,000 TO 249,999 $)",2022,,81657,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,81657,9000,CENSUS,SALES,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,2,,,00,,CROP TOTALS,,"SALES: (50,000 TO 249,999 $)",2007,,81657,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,81658,9000,CENSUS,SALES,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,1,,,00,,CROP TOTALS,,"SALES: (50,000 TO 249,999 $)",2007,,81658,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,99999,9000,CENSUS,SALES,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,136,,,00,,CROP TOTALS,,"SALES: (50,000 TO 249,999 $)",2022,,99999,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,99999,9000,CENSUS,SALES,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,106,,,00,,CROP TOTALS,,"SALES: (50,000 TO 249,999 $)",2017,,99999,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,99999,9000,CENSUS,SALES,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,66,,,00,,CROP TOTALS,,"SALES: (50,000 TO 249,999 $)",2007,,99999,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,STATE,CROP TOTALS,,9000,CENSUS,SALES,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,"9,303",,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2007,,COLORADO,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80001,9000,CENSUS,SALES,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,1,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2022,,80001,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80001,9000,CENSUS,SALES,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,1,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2017,,80001,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80002,9000,CENSUS,SALES,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,2,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2022,,80002,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80002,9000,CENSUS,SALES,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,7,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2017,,80002,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80002,9000,CENSUS,SALES,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,5,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2007,,80002,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80003,9000,CENSUS,SALES,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,5,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2022,,80003,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80003,9000,CENSUS,SALES,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,7,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2017,,80003,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80003,9000,CENSUS,SALES,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,5,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2007,,80003,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80004,9000,CENSUS,SALES,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,10,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2022,,80004,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80004,9000,CENSUS,SALES,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2017,,80004,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80004,9000,CENSUS,SALES,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,7,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2007,,80004,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80005,9000,CENSUS,SALES,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,20,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2022,,80005,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80005,9000,CENSUS,SALES,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,25,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2017,,80005,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80005,9000,CENSUS,SALES,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,14,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2007,,80005,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80007,9000,CENSUS,SALES,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,7,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2022,,80007,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80007,9000,CENSUS,SALES,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,9,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2017,,80007,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80007,9000,CENSUS,SALES,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,5,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2007,,80007,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80010,9000,CENSUS,SALES,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,1,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2017,,80010,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80010,9000,CENSUS,SALES,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,1,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2007,,80010,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80011,9000,CENSUS,SALES,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,1,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2007,,80011,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80012,9000,CENSUS,SALES,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,3,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2022,,80012,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80012,9000,CENSUS,SALES,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,1,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2017,,80012,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80012,9000,CENSUS,SALES,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,2,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2007,,80012,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80013,9000,CENSUS,SALES,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,12,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2017,,80013,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80013,9000,CENSUS,SALES,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,4,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2007,,80013,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80014,9000,CENSUS,SALES,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,1,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2017,,80014,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80014,9000,CENSUS,SALES,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,1,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2007,,80014,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80015,9000,CENSUS,SALES,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,4,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2022,,80015,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80015,9000,CENSUS,SALES,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,11,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2017,,80015,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80015,9000,CENSUS,SALES,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,4,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2007,,80015,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80016,9000,CENSUS,SALES,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,2,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2022,,80016,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80016,9000,CENSUS,SALES,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,2,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2017,,80016,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80016,9000,CENSUS,SALES,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,9,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2007,,80016,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80017,9000,CENSUS,SALES,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,2,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2022,,80017,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80017,9000,CENSUS,SALES,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,1,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2017,,80017,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80017,9000,CENSUS,SALES,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,4,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2007,,80017,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80018,9000,CENSUS,SALES,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,3,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2022,,80018,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80018,9000,CENSUS,SALES,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,2,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2007,,80018,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80020,9000,CENSUS,SALES,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,5,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2022,,80020,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80020,9000,CENSUS,SALES,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,10,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2017,,80020,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80020,9000,CENSUS,SALES,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,29,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2007,,80020,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80021,9000,CENSUS,SALES,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,7,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2017,,80021,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80021,9000,CENSUS,SALES,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,1,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2007,,80021,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80022,9000,CENSUS,SALES,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,10,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2022,,80022,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80022,9000,CENSUS,SALES,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,8,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2017,,80022,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80022,9000,CENSUS,SALES,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,8,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2007,,80022,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80023,9000,CENSUS,SALES,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,13,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2022,,80023,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80023,9000,CENSUS,SALES,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,27,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2017,,80023,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80025,9000,CENSUS,SALES,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,2,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2022,,80025,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80025,9000,CENSUS,SALES,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,2,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2017,,80025,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80025,9000,CENSUS,SALES,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,2,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2007,,80025,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
08,,,00000000,,SALES,,OPERATIONS,COLORADO,YEAR,ZIP CODE,CROP TOTALS,80026,9000,CENSUS,SALES,08,UNITED STATES,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,33,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2022,,80026,CROP TOTALS - OPERATIONS WITH SALES,00,ALL CLASSES,,CO,ALL UTILIZATION PRACTICES,ANNUAL
