region_desc,unit_desc,year,congr_district_code,freq_desc,domain_desc,util_practice_desc,county_ansi,state_fips_code,state_alpha,location_desc,reference_period_desc,country_name,asd_code,Value,end_code,county_name,begin_code,county_code,week_ending,state_ansi,prodn_practice_desc,asd_desc,sector_desc,load_time,country_code,state_name,agg_level_desc,watershed_desc,class_desc,watershed_code,zip_5,source_desc,statisticcat_desc,short_desc,domaincat_desc,CV (%),commodity_desc,group_desc
,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97463,YEAR,UNITED STATES,,3,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97463,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97463,YEAR,UNITED STATES,,2,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97463,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97465,YEAR,UNITED STATES,,4,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97465,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97465,YEAR,UNITED STATES,,5,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97465,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97467,YEAR,UNITED STATES,,2,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97467,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97467,YEAR,UNITED STATES,,1,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97467,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97469,YEAR,UNITED STATES,,1,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97469,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97470,YEAR,UNITED STATES,,6,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97470,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97470,YEAR,UNITED STATES,,1,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97470,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97470,YEAR,UNITED STATES,,13,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97470,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97471,YEAR,UNITED STATES,,15,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97471,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97471,YEAR,UNITED STATES,,11,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97471,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97476,YEAR,UNITED STATES,,3,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97476,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97476,YEAR,UNITED STATES,,9,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97476,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97476,YEAR,UNITED STATES,,3,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97476,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97477,YEAR,UNITED STATES,,2,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97477,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97478,YEAR,UNITED STATES,,3,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97478,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97478,YEAR,UNITED STATES,,8,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97478,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97478,YEAR,UNITED STATES,,8,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97478,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97479,YEAR,UNITED STATES,,1,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97479,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97486,YEAR,UNITED STATES,,8,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97486,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97486,YEAR,UNITED STATES,,6,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97486,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97486,YEAR,UNITED STATES,,5,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97486,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97487,YEAR,UNITED STATES,,1,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97487,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97487,YEAR,UNITED STATES,,1,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97487,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97488,YEAR,UNITED STATES,,1,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97488,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97488,YEAR,UNITED STATES,,3,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97488,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97488,YEAR,UNITED STATES,,5,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97488,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97489,YEAR,UNITED STATES,,14,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97489,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97489,YEAR,UNITED STATES,,3,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97489,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97489,YEAR,UNITED STATES,,2,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97489,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97493,YEAR,UNITED STATES,,1,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97493,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97496,YEAR,UNITED STATES,,3,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97496,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97496,YEAR,UNITED STATES,,3,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97496,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97496,YEAR,UNITED STATES,,5,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97496,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97498,YEAR,UNITED STATES,,1,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97498,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97499,YEAR,UNITED STATES,,3,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97499,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97499,YEAR,UNITED STATES,,1,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97499,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97499,YEAR,UNITED STATES,,5,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97499,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97501,YEAR,UNITED STATES,,11,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97501,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97501,YEAR,UNITED STATES,,10,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97501,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97501,YEAR,UNITED STATES,,7,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97501,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97502,YEAR,UNITED STATES,,22,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97502,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97502,YEAR,UNITED STATES,,9,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97502,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97502,YEAR,UNITED STATES,,14,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97502,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97503,YEAR,UNITED STATES,,6,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97503,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97503,YEAR,UNITED STATES,,2,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97503,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97504,YEAR,UNITED STATES,,7,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97504,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97504,YEAR,UNITED STATES,,8,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97504,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97504,YEAR,UNITED STATES,,5,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97504,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97520,YEAR,UNITED STATES,,18,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97520,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97520,YEAR,UNITED STATES,,10,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97520,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97520,YEAR,UNITED STATES,,2,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97520,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97523,YEAR,UNITED STATES,,5,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97523,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97523,YEAR,UNITED STATES,,4,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97523,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97523,YEAR,UNITED STATES,,7,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97523,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97524,YEAR,UNITED STATES,,19,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97524,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97524,YEAR,UNITED STATES,,3,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97524,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97525,YEAR,UNITED STATES,,3,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97525,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97525,YEAR,UNITED STATES,,3,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97525,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97525,YEAR,UNITED STATES,,6,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97525,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97526,YEAR,UNITED STATES,,5,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97526,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,41,OR,97526,YEAR,UNITED STATES,,2,00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,OREGON,ZIP CODE,,ALL CLASSES,00000000,97526,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (50,000 TO 249,999 $)",,CROP TOTALS,CROP TOTALS
