prodn_practice_desc,sector_desc,load_time,Value,watershed_desc,county_name,end_code,region_desc,group_desc,asd_code,domaincat_desc,year,CV (%),location_desc,short_desc,class_desc,begin_code,state_alpha,util_practice_desc,asd_desc,freq_desc,state_fips_code,county_code,congr_district_code,watershed_code,county_ansi,statisticcat_desc,week_ending,state_name,unit_desc,reference_period_desc,agg_level_desc,commodity_desc,zip_5,source_desc,country_code,domain_desc,state_ansi,country_name
ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,6,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2022,,43533,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43533,CENSUS,9000,SALES,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,2,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2017,,43533,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43533,CENSUS,9000,SALES,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,8,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2007,,43533,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43533,CENSUS,9000,SALES,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,26,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2022,,43534,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43534,CENSUS,9000,SALES,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,15,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2017,,43534,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43534,CENSUS,9000,SALES,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,19,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2007,,43534,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43534,CENSUS,9000,SALES,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,20,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2022,,43535,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43535,CENSUS,9000,SALES,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,14,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2017,,43535,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43535,CENSUS,9000,SALES,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,12,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2007,,43535,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43535,CENSUS,9000,SALES,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,7,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2022,,43536,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43536,CENSUS,9000,SALES,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,4,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2017,,43536,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43536,CENSUS,9000,SALES,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,18,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2007,,43536,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43536,CENSUS,9000,SALES,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,12,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2022,,43537,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43537,CENSUS,9000,SALES,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,11,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2017,,43537,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43537,CENSUS,9000,SALES,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,7,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2007,,43537,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43537,CENSUS,9000,SALES,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,5,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2022,,43540,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43540,CENSUS,9000,SALES,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,11,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2017,,43540,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43540,CENSUS,9000,SALES,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,7,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2007,,43540,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43540,CENSUS,9000,SALES,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,1,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2017,,43541,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43541,CENSUS,9000,SALES,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,2,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2007,,43541,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43541,CENSUS,9000,SALES,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,17,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2022,,43542,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43542,CENSUS,9000,SALES,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,11,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2017,,43542,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43542,CENSUS,9000,SALES,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,10,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2007,,43542,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43542,CENSUS,9000,SALES,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,63,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2022,,43543,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43543,CENSUS,9000,SALES,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,68,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2017,,43543,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43543,CENSUS,9000,SALES,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,59,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2007,,43543,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43543,CENSUS,9000,SALES,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,100,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2022,,43545,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43545,CENSUS,9000,SALES,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,106,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2017,,43545,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43545,CENSUS,9000,SALES,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,141,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2007,,43545,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43545,CENSUS,9000,SALES,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,1,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2022,,43547,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43547,CENSUS,9000,SALES,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,2,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2007,,43547,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43547,CENSUS,9000,SALES,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,7,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2022,,43548,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43548,CENSUS,9000,SALES,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,12,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2017,,43548,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43548,CENSUS,9000,SALES,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,14,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2007,,43548,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43548,CENSUS,9000,SALES,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,39,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2022,,43549,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43549,CENSUS,9000,SALES,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,47,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2017,,43549,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43549,CENSUS,9000,SALES,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,49,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2007,,43549,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43549,CENSUS,9000,SALES,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,52,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2022,,43551,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43551,CENSUS,9000,SALES,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,53,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2017,,43551,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43551,CENSUS,9000,SALES,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,54,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2007,,43551,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43551,CENSUS,9000,SALES,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,1,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2022,,43552,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43552,CENSUS,9000,SALES,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,1,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2017,,43552,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43552,CENSUS,9000,SALES,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,1,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2007,,43552,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43552,CENSUS,9000,SALES,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,4,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2022,,43553,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43553,CENSUS,9000,SALES,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,3,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2017,,43553,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43553,CENSUS,9000,SALES,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,19,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2022,,43554,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43554,CENSUS,9000,SALES,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,26,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2017,,43554,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43554,CENSUS,9000,SALES,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,31,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2007,,43554,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43554,CENSUS,9000,SALES,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,5,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2022,,43555,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43555,CENSUS,9000,SALES,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,8,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2017,,43555,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43555,CENSUS,9000,SALES,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,4,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2007,,43555,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43555,CENSUS,9000,SALES,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,22,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2022,,43556,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43556,CENSUS,9000,SALES,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,23,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2017,,43556,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43556,CENSUS,9000,SALES,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,41,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2007,,43556,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43556,CENSUS,9000,SALES,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,24,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2022,,43557,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43557,CENSUS,9000,SALES,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,21,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2017,,43557,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43557,CENSUS,9000,SALES,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,34,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2007,,43557,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43557,CENSUS,9000,SALES,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,45,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2022,,43558,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43558,CENSUS,9000,SALES,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,45,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2017,,43558,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43558,CENSUS,9000,SALES,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,64,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2007,,43558,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43558,CENSUS,9000,SALES,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,5,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2022,,43560,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43560,CENSUS,9000,SALES,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,6,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2017,,43560,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43560,CENSUS,9000,SALES,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,6,,,00,,CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",2007,,43560,CROP TOTALS - OPERATIONS WITH SALES,ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,OPERATIONS,YEAR,ZIP CODE,CROP TOTALS,43560,CENSUS,9000,SALES,39,UNITED STATES
