commodity_desc,CV (%),domaincat_desc,group_desc,source_desc,short_desc,statisticcat_desc,class_desc,watershed_code,agg_level_desc,watershed_desc,zip_5,load_time,asd_desc,prodn_practice_desc,sector_desc,country_code,state_name,county_name,state_ansi,week_ending,begin_code,county_code,end_code,Value,state_alpha,location_desc,reference_period_desc,state_fips_code,county_ansi,country_name,asd_code,unit_desc,year,region_desc,domain_desc,util_practice_desc,congr_district_code,freq_desc
CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,ALL CLASSES,00000000,ZIP CODE,,99520,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,1,AK,99520,YEAR,02,,UNITED STATES,,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,ALL CLASSES,00000000,ZIP CODE,,99522,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,1,AK,99522,YEAR,02,,UNITED STATES,,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,ALL CLASSES,00000000,ZIP CODE,,99522,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,1,AK,99522,YEAR,02,,UNITED STATES,,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,ALL CLASSES,00000000,ZIP CODE,,99523,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,1,AK,99523,YEAR,02,,UNITED STATES,,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,ALL CLASSES,00000000,ZIP CODE,,99556,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,26,AK,99556,YEAR,02,,UNITED STATES,,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,ALL CLASSES,00000000,ZIP CODE,,99556,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,25,AK,99556,YEAR,02,,UNITED STATES,,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,ALL CLASSES,00000000,ZIP CODE,,99556,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,3,AK,99556,YEAR,02,,UNITED STATES,,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,ALL CLASSES,00000000,ZIP CODE,,99557,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,2,AK,99557,YEAR,02,,UNITED STATES,,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,ALL CLASSES,00000000,ZIP CODE,,99557,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,1,AK,99557,YEAR,02,,UNITED STATES,,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,ALL CLASSES,00000000,ZIP CODE,,99557,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,1,AK,99557,YEAR,02,,UNITED STATES,,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,ALL CLASSES,00000000,ZIP CODE,,99559,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,4,AK,99559,YEAR,02,,UNITED STATES,,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,ALL CLASSES,00000000,ZIP CODE,,99559,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,2,AK,99559,YEAR,02,,UNITED STATES,,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,ALL CLASSES,00000000,ZIP CODE,,99566,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,2,AK,99566,YEAR,02,,UNITED STATES,,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,ALL CLASSES,00000000,ZIP CODE,,99566,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,2,AK,99566,YEAR,02,,UNITED STATES,,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,ALL CLASSES,00000000,ZIP CODE,,99566,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,1,AK,99566,YEAR,02,,UNITED STATES,,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,ALL CLASSES,00000000,ZIP CODE,,99567,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,6,AK,99567,YEAR,02,,UNITED STATES,,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,ALL CLASSES,00000000,ZIP CODE,,99567,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,2,AK,99567,YEAR,02,,UNITED STATES,,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,ALL CLASSES,00000000,ZIP CODE,,99567,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,2,AK,99567,YEAR,02,,UNITED STATES,,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,ALL CLASSES,00000000,ZIP CODE,,99568,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,1,AK,99568,YEAR,02,,UNITED STATES,,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,ALL CLASSES,00000000,ZIP CODE,,99568,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,1,AK,99568,YEAR,02,,UNITED STATES,,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,ALL CLASSES,00000000,ZIP CODE,,99572,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,2,AK,99572,YEAR,02,,UNITED STATES,,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,ALL CLASSES,00000000,ZIP CODE,,99573,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,11,AK,99573,YEAR,02,,UNITED STATES,,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,ALL CLASSES,00000000,ZIP CODE,,99573,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,7,AK,99573,YEAR,02,,UNITED STATES,,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,ALL CLASSES,00000000,ZIP CODE,,99573,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,6,AK,99573,YEAR,02,,UNITED STATES,,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,ALL CLASSES,00000000,ZIP CODE,,99574,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,1,AK,99574,YEAR,02,,UNITED STATES,,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,ALL CLASSES,00000000,ZIP CODE,,99576,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,4,AK,99576,YEAR,02,,UNITED STATES,,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,ALL CLASSES,00000000,ZIP CODE,,99576,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,6,AK,99576,YEAR,02,,UNITED STATES,,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,ALL CLASSES,00000000,ZIP CODE,,99576,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,1,AK,99576,YEAR,02,,UNITED STATES,,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,ALL CLASSES,00000000,ZIP CODE,,99577,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,4,AK,99577,YEAR,02,,UNITED STATES,,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,ALL CLASSES,00000000,ZIP CODE,,99577,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,5,AK,99577,YEAR,02,,UNITED STATES,,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,ALL CLASSES,00000000,ZIP CODE,,99577,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,2,AK,99577,YEAR,02,,UNITED STATES,,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,ALL CLASSES,00000000,ZIP CODE,,99586,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,1,AK,99586,YEAR,02,,UNITED STATES,,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,ALL CLASSES,00000000,ZIP CODE,,99586,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,1,AK,99586,YEAR,02,,UNITED STATES,,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,ALL CLASSES,00000000,ZIP CODE,,99586,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,3,AK,99586,YEAR,02,,UNITED STATES,,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,ALL CLASSES,00000000,ZIP CODE,,99587,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,1,AK,99587,YEAR,02,,UNITED STATES,,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,ALL CLASSES,00000000,ZIP CODE,,99588,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,4,AK,99588,YEAR,02,,UNITED STATES,,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,ALL CLASSES,00000000,ZIP CODE,,99588,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,4,AK,99588,YEAR,02,,UNITED STATES,,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,ALL CLASSES,00000000,ZIP CODE,,99603,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,60,AK,99603,YEAR,02,,UNITED STATES,,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,ALL CLASSES,00000000,ZIP CODE,,99603,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,62,AK,99603,YEAR,02,,UNITED STATES,,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,ALL CLASSES,00000000,ZIP CODE,,99603,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,22,AK,99603,YEAR,02,,UNITED STATES,,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,ALL CLASSES,00000000,ZIP CODE,,99610,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,15,AK,99610,YEAR,02,,UNITED STATES,,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,ALL CLASSES,00000000,ZIP CODE,,99610,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,8,AK,99610,YEAR,02,,UNITED STATES,,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,ALL CLASSES,00000000,ZIP CODE,,99610,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,4,AK,99610,YEAR,02,,UNITED STATES,,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,ALL CLASSES,00000000,ZIP CODE,,99611,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,18,AK,99611,YEAR,02,,UNITED STATES,,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,ALL CLASSES,00000000,ZIP CODE,,99611,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,15,AK,99611,YEAR,02,,UNITED STATES,,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,ALL CLASSES,00000000,ZIP CODE,,99611,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,5,AK,99611,YEAR,02,,UNITED STATES,,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,ALL CLASSES,00000000,ZIP CODE,,99613,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,1,AK,99613,YEAR,02,,UNITED STATES,,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,ALL CLASSES,00000000,ZIP CODE,,99613,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,1,AK,99613,YEAR,02,,UNITED STATES,,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,ALL CLASSES,00000000,ZIP CODE,,99615,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,8,AK,99615,YEAR,02,,UNITED STATES,,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,ALL CLASSES,00000000,ZIP CODE,,99615,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,10,AK,99615,YEAR,02,,UNITED STATES,,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,ALL CLASSES,00000000,ZIP CODE,,99615,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,3,AK,99615,YEAR,02,,UNITED STATES,,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,ALL CLASSES,00000000,ZIP CODE,,99623,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,15,AK,99623,YEAR,02,,UNITED STATES,,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,ALL CLASSES,00000000,ZIP CODE,,99623,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,12,AK,99623,YEAR,02,,UNITED STATES,,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,ALL CLASSES,00000000,ZIP CODE,,99624,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,1,AK,99624,YEAR,02,,UNITED STATES,,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,ALL CLASSES,00000000,ZIP CODE,,99629,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,1,AK,99629,YEAR,02,,UNITED STATES,,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,ALL CLASSES,00000000,ZIP CODE,,99629,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,1,AK,99629,YEAR,02,,UNITED STATES,,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,ALL CLASSES,00000000,ZIP CODE,,99633,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,1,AK,99633,YEAR,02,,UNITED STATES,,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,ALL CLASSES,00000000,ZIP CODE,,99633,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,1,AK,99633,YEAR,02,,UNITED STATES,,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,ALL CLASSES,00000000,ZIP CODE,,99635,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,4,AK,99635,YEAR,02,,UNITED STATES,,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,ALL CLASSES,00000000,ZIP CODE,,99639,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,6,AK,99639,YEAR,02,,UNITED STATES,,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,ALL CLASSES,00000000,ZIP CODE,,99639,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,9,AK,99639,YEAR,02,,UNITED STATES,,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,ALL CLASSES,00000000,ZIP CODE,,99639,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,2,AK,99639,YEAR,02,,UNITED STATES,,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL
