asd_code,region_desc,end_code,group_desc,domaincat_desc,Value,watershed_desc,sector_desc,prodn_practice_desc,load_time,county_name,class_desc,begin_code,freq_desc,state_alpha,asd_desc,util_practice_desc,short_desc,location_desc,CV (%),year,unit_desc,state_name,statisticcat_desc,week_ending,agg_level_desc,reference_period_desc,state_fips_code,county_code,congr_district_code,watershed_code,county_ansi,domain_desc,state_ansi,country_name,commodity_desc,zip_5,country_code,source_desc
,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",2,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07405,,2017,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07405,9000,CENSUS
,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",3,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07405,,2007,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07405,9000,CENSUS
,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",3,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07410,,2007,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07410,9000,CENSUS
,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",14,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07416,,2022,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07416,9000,CENSUS
,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",10,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07416,,2017,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07416,9000,CENSUS
,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07416,,2007,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07416,9000,CENSUS
,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",1,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07417,,2022,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07417,9000,CENSUS
,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",5,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07417,,2017,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07417,9000,CENSUS
,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",2,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07417,,2007,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07417,9000,CENSUS
,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",1,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07418,,2022,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07418,9000,CENSUS
,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",2,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07418,,2017,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07418,9000,CENSUS
,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",4,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07418,,2007,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07418,9000,CENSUS
,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07419,,2022,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07419,9000,CENSUS
,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",5,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07419,,2017,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07419,9000,CENSUS
,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07419,,2007,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07419,9000,CENSUS
,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",18,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07421,,2022,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07421,9000,CENSUS
,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",6,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07421,,2017,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07421,9000,CENSUS
,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",6,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07421,,2007,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07421,9000,CENSUS
,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",3,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07422,,2017,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07422,9000,CENSUS
,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",2,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07422,,2007,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07422,9000,CENSUS
,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",3,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07424,,2022,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07424,9000,CENSUS
,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",3,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07424,,2017,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07424,9000,CENSUS
,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",2,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07424,,2007,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07424,9000,CENSUS
,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",3,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07430,,2022,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07430,9000,CENSUS
,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",3,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07430,,2017,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07430,9000,CENSUS
,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",7,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07430,,2007,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07430,9000,CENSUS
,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",2,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07432,,2007,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07432,9000,CENSUS
,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",6,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07435,,2022,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07435,9000,CENSUS
,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",6,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07435,,2017,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07435,9000,CENSUS
,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",3,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07435,,2007,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07435,9000,CENSUS
,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",3,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07436,,2007,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07436,9000,CENSUS
,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07438,,2022,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07438,9000,CENSUS
,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",10,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07438,,2017,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07438,9000,CENSUS
,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",8,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07438,,2007,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07438,9000,CENSUS
,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",1,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07439,,2022,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07439,9000,CENSUS
,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",1,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07439,,2017,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07439,9000,CENSUS
,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",1,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07440,,2022,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07440,9000,CENSUS
,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",1,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07444,,2022,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07444,9000,CENSUS
,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",3,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07444,,2017,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07444,9000,CENSUS
,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",2,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07444,,2007,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07444,9000,CENSUS
,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",1,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07446,,2017,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07446,9000,CENSUS
,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",1,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07446,,2007,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07446,9000,CENSUS
,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",8,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07450,,2017,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07450,9000,CENSUS
,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",3,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07450,,2007,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07450,9000,CENSUS
,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",7,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07456,,2022,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07456,9000,CENSUS
,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",4,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07456,,2017,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07456,9000,CENSUS
,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",6,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07456,,2007,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07456,9000,CENSUS
,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",11,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07458,,2022,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07458,9000,CENSUS
,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",2,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07458,,2017,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07458,9000,CENSUS
,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",1,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07458,,2007,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07458,9000,CENSUS
,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",3,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07460,,2022,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07460,9000,CENSUS
,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",2,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07460,,2017,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07460,9000,CENSUS
,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",5,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07460,,2007,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07460,9000,CENSUS
,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",138,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07461,,2022,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07461,9000,CENSUS
,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",151,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07461,,2017,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07461,9000,CENSUS
,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",118,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07461,,2007,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07461,9000,CENSUS
,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",9,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07462,,2022,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07462,9000,CENSUS
,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",8,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07462,,2017,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07462,9000,CENSUS
,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",12,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07462,,2007,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07462,9000,CENSUS
,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",1,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07463,,2007,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07463,9000,CENSUS
,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",6,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07465,,2017,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07465,9000,CENSUS
