county_code,state_fips_code,congr_district_code,watershed_code,county_ansi,state_name,unit_desc,statisticcat_desc,week_ending,agg_level_desc,reference_period_desc,commodity_desc,zip_5,source_desc,country_code,domain_desc,state_ansi,country_name,Value,watershed_desc,sector_desc,prodn_practice_desc,load_time,county_name,asd_code,end_code,region_desc,group_desc,domaincat_desc,location_desc,short_desc,year,CV (%),begin_code,class_desc,freq_desc,asd_desc,state_alpha,util_practice_desc
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57428,CENSUS,9000,SALES,46,UNITED STATES,10,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",57428,CROP TOTALS - OPERATIONS WITH SALES,2017,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57428,CENSUS,9000,SALES,46,UNITED STATES,18,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",57428,CROP TOTALS - OPERATIONS WITH SALES,2007,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57430,CENSUS,9000,SALES,46,UNITED STATES,29,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",57430,CROP TOTALS - OPERATIONS WITH SALES,2022,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57430,CENSUS,9000,SALES,46,UNITED STATES,37,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",57430,CROP TOTALS - OPERATIONS WITH SALES,2017,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57430,CENSUS,9000,SALES,46,UNITED STATES,36,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",57430,CROP TOTALS - OPERATIONS WITH SALES,2007,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57432,CENSUS,9000,SALES,46,UNITED STATES,3,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",57432,CROP TOTALS - OPERATIONS WITH SALES,2022,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57432,CENSUS,9000,SALES,46,UNITED STATES,8,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",57432,CROP TOTALS - OPERATIONS WITH SALES,2017,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57432,CENSUS,9000,SALES,46,UNITED STATES,8,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",57432,CROP TOTALS - OPERATIONS WITH SALES,2007,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57433,CENSUS,9000,SALES,46,UNITED STATES,9,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",57433,CROP TOTALS - OPERATIONS WITH SALES,2022,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57433,CENSUS,9000,SALES,46,UNITED STATES,13,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",57433,CROP TOTALS - OPERATIONS WITH SALES,2017,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57433,CENSUS,9000,SALES,46,UNITED STATES,10,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",57433,CROP TOTALS - OPERATIONS WITH SALES,2007,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57434,CENSUS,9000,SALES,46,UNITED STATES,1,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",57434,CROP TOTALS - OPERATIONS WITH SALES,2022,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57434,CENSUS,9000,SALES,46,UNITED STATES,7,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",57434,CROP TOTALS - OPERATIONS WITH SALES,2017,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57434,CENSUS,9000,SALES,46,UNITED STATES,12,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",57434,CROP TOTALS - OPERATIONS WITH SALES,2007,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57435,CENSUS,9000,SALES,46,UNITED STATES,2,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",57435,CROP TOTALS - OPERATIONS WITH SALES,2022,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57435,CENSUS,9000,SALES,46,UNITED STATES,3,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",57435,CROP TOTALS - OPERATIONS WITH SALES,2017,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57435,CENSUS,9000,SALES,46,UNITED STATES,6,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",57435,CROP TOTALS - OPERATIONS WITH SALES,2007,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57436,CENSUS,9000,SALES,46,UNITED STATES,10,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",57436,CROP TOTALS - OPERATIONS WITH SALES,2022,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57436,CENSUS,9000,SALES,46,UNITED STATES,8,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",57436,CROP TOTALS - OPERATIONS WITH SALES,2017,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57436,CENSUS,9000,SALES,46,UNITED STATES,15,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",57436,CROP TOTALS - OPERATIONS WITH SALES,2007,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57437,CENSUS,9000,SALES,46,UNITED STATES,17,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",57437,CROP TOTALS - OPERATIONS WITH SALES,2022,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57437,CENSUS,9000,SALES,46,UNITED STATES,53,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",57437,CROP TOTALS - OPERATIONS WITH SALES,2017,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57437,CENSUS,9000,SALES,46,UNITED STATES,54,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",57437,CROP TOTALS - OPERATIONS WITH SALES,2007,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57438,CENSUS,9000,SALES,46,UNITED STATES,14,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",57438,CROP TOTALS - OPERATIONS WITH SALES,2022,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57438,CENSUS,9000,SALES,46,UNITED STATES,9,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",57438,CROP TOTALS - OPERATIONS WITH SALES,2017,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57438,CENSUS,9000,SALES,46,UNITED STATES,23,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",57438,CROP TOTALS - OPERATIONS WITH SALES,2007,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57439,CENSUS,9000,SALES,46,UNITED STATES,2,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",57439,CROP TOTALS - OPERATIONS WITH SALES,2007,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57440,CENSUS,9000,SALES,46,UNITED STATES,3,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",57440,CROP TOTALS - OPERATIONS WITH SALES,2017,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57440,CENSUS,9000,SALES,46,UNITED STATES,5,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",57440,CROP TOTALS - OPERATIONS WITH SALES,2007,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57441,CENSUS,9000,SALES,46,UNITED STATES,8,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",57441,CROP TOTALS - OPERATIONS WITH SALES,2022,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57441,CENSUS,9000,SALES,46,UNITED STATES,10,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",57441,CROP TOTALS - OPERATIONS WITH SALES,2017,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57441,CENSUS,9000,SALES,46,UNITED STATES,14,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",57441,CROP TOTALS - OPERATIONS WITH SALES,2007,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57442,CENSUS,9000,SALES,46,UNITED STATES,7,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",57442,CROP TOTALS - OPERATIONS WITH SALES,2022,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57442,CENSUS,9000,SALES,46,UNITED STATES,15,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",57442,CROP TOTALS - OPERATIONS WITH SALES,2017,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57442,CENSUS,9000,SALES,46,UNITED STATES,21,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",57442,CROP TOTALS - OPERATIONS WITH SALES,2007,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57445,CENSUS,9000,SALES,46,UNITED STATES,4,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",57445,CROP TOTALS - OPERATIONS WITH SALES,2022,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57445,CENSUS,9000,SALES,46,UNITED STATES,21,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",57445,CROP TOTALS - OPERATIONS WITH SALES,2017,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57445,CENSUS,9000,SALES,46,UNITED STATES,17,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",57445,CROP TOTALS - OPERATIONS WITH SALES,2007,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57446,CENSUS,9000,SALES,46,UNITED STATES,7,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",57446,CROP TOTALS - OPERATIONS WITH SALES,2022,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57446,CENSUS,9000,SALES,46,UNITED STATES,7,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",57446,CROP TOTALS - OPERATIONS WITH SALES,2017,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57446,CENSUS,9000,SALES,46,UNITED STATES,12,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",57446,CROP TOTALS - OPERATIONS WITH SALES,2007,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57448,CENSUS,9000,SALES,46,UNITED STATES,7,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",57448,CROP TOTALS - OPERATIONS WITH SALES,2022,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57448,CENSUS,9000,SALES,46,UNITED STATES,10,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",57448,CROP TOTALS - OPERATIONS WITH SALES,2017,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57448,CENSUS,9000,SALES,46,UNITED STATES,12,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",57448,CROP TOTALS - OPERATIONS WITH SALES,2007,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57449,CENSUS,9000,SALES,46,UNITED STATES,6,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",57449,CROP TOTALS - OPERATIONS WITH SALES,2022,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57449,CENSUS,9000,SALES,46,UNITED STATES,1,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",57449,CROP TOTALS - OPERATIONS WITH SALES,2017,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57449,CENSUS,9000,SALES,46,UNITED STATES,2,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",57449,CROP TOTALS - OPERATIONS WITH SALES,2007,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57450,CENSUS,9000,SALES,46,UNITED STATES,5,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",57450,CROP TOTALS - OPERATIONS WITH SALES,2022,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57450,CENSUS,9000,SALES,46,UNITED STATES,3,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",57450,CROP TOTALS - OPERATIONS WITH SALES,2017,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57450,CENSUS,9000,SALES,46,UNITED STATES,9,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",57450,CROP TOTALS - OPERATIONS WITH SALES,2007,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57451,CENSUS,9000,SALES,46,UNITED STATES,12,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",57451,CROP TOTALS - OPERATIONS WITH SALES,2022,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57451,CENSUS,9000,SALES,46,UNITED STATES,26,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",57451,CROP TOTALS - OPERATIONS WITH SALES,2017,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57451,CENSUS,9000,SALES,46,UNITED STATES,38,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",57451,CROP TOTALS - OPERATIONS WITH SALES,2007,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57452,CENSUS,9000,SALES,46,UNITED STATES,13,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",57452,CROP TOTALS - OPERATIONS WITH SALES,2022,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57452,CENSUS,9000,SALES,46,UNITED STATES,10,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",57452,CROP TOTALS - OPERATIONS WITH SALES,2017,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57452,CENSUS,9000,SALES,46,UNITED STATES,12,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",57452,CROP TOTALS - OPERATIONS WITH SALES,2007,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57454,CENSUS,9000,SALES,46,UNITED STATES,10,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",57454,CROP TOTALS - OPERATIONS WITH SALES,2022,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57454,CENSUS,9000,SALES,46,UNITED STATES,12,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",57454,CROP TOTALS - OPERATIONS WITH SALES,2017,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57454,CENSUS,9000,SALES,46,UNITED STATES,12,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",57454,CROP TOTALS - OPERATIONS WITH SALES,2007,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57455,CENSUS,9000,SALES,46,UNITED STATES,2,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",57455,CROP TOTALS - OPERATIONS WITH SALES,2017,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57455,CENSUS,9000,SALES,46,UNITED STATES,2,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",57455,CROP TOTALS - OPERATIONS WITH SALES,2007,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
