country_name,asd_code,state_alpha,state_fips_code,location_desc,reference_period_desc,county_ansi,util_practice_desc,domain_desc,freq_desc,congr_district_code,year,unit_desc,region_desc,state_ansi,week_ending,county_code,begin_code,county_name,end_code,Value,zip_5,watershed_code,class_desc,watershed_desc,agg_level_desc,state_name,country_code,load_time,sector_desc,prodn_practice_desc,asd_desc,group_desc,CV (%),commodity_desc,domaincat_desc,short_desc,statisticcat_desc,source_desc
UNITED STATES,,NE,31,68813,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,31,,,00,,00,19,68813,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,68814,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,31,,,00,,00,11,68814,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,68814,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,31,,,00,,00,19,68814,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,68814,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,31,,,00,,00,26,68814,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,68815,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,31,,,00,,00,8,68815,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,68815,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,31,,,00,,00,19,68815,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,68815,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,31,,,00,,00,13,68815,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,68816,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,31,,,00,,00,3,68816,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,68816,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,31,,,00,,00,2,68816,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,68816,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,31,,,00,,00,3,68816,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,68817,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,31,,,00,,00,9,68817,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,68817,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,31,,,00,,00,7,68817,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,68817,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,31,,,00,,00,13,68817,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,68818,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,31,,,00,,00,24,68818,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,68818,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,31,,,00,,00,50,68818,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,68818,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,31,,,00,,00,60,68818,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,68820,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,31,,,00,,00,6,68820,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,68820,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,31,,,00,,00,16,68820,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,68820,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,31,,,00,,00,11,68820,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,68821,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,31,,,00,,00,1,68821,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,68821,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,31,,,00,,00,3,68821,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,68821,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,31,,,00,,00,1,68821,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,68822,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,31,,,00,,00,25,68822,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,68822,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,31,,,00,,00,33,68822,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,68822,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,31,,,00,,00,28,68822,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,68823,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,31,,,00,,00,44,68823,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,68823,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,31,,,00,,00,44,68823,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,68823,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,31,,,00,,00,44,68823,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,68824,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,31,,,00,,00,10,68824,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,68824,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,31,,,00,,00,22,68824,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,68824,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,31,,,00,,00,18,68824,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,68825,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,31,,,00,,00,21,68825,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,68825,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,31,,,00,,00,15,68825,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,68825,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,31,,,00,,00,28,68825,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,68826,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,31,,,00,,00,10,68826,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,68826,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,31,,,00,,00,29,68826,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,68826,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,31,,,00,,00,24,68826,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,68827,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,31,,,00,,00,9,68827,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,68827,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,31,,,00,,00,10,68827,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,68827,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,31,,,00,,00,11,68827,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,68828,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,31,,,00,,00,6,68828,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,68828,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,31,,,00,,00,16,68828,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,68828,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,31,,,00,,00,18,68828,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,68831,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,31,,,00,,00,20,68831,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,68831,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,31,,,00,,00,19,68831,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,68831,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,31,,,00,,00,11,68831,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,68832,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,31,,,00,,00,17,68832,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,68832,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,31,,,00,,00,11,68832,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,68832,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,31,,,00,,00,16,68832,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,68833,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,31,,,00,,00,2,68833,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,68833,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,31,,,00,,00,3,68833,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,68834,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,31,,,00,,00,10,68834,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,68834,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,31,,,00,,00,6,68834,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,68834,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,31,,,00,,00,6,68834,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,68835,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,31,,,00,,00,8,68835,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,68835,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,31,,,00,,00,18,68835,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,68835,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,31,,,00,,00,18,68835,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,68836,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,31,,,00,,00,13,68836,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,68836,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,31,,,00,,00,17,68836,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,68836,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,31,,,00,,00,24,68836,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,68837,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,31,,,00,,00,4,68837,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,68837,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,31,,,00,,00,4,68837,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
