asd_code,group_desc,end_code,region_desc,domaincat_desc,watershed_desc,Value,load_time,prodn_practice_desc,sector_desc,county_name,begin_code,class_desc,freq_desc,state_alpha,util_practice_desc,asd_desc,short_desc,location_desc,CV (%),year,state_name,unit_desc,week_ending,statisticcat_desc,agg_level_desc,reference_period_desc,congr_district_code,county_code,state_fips_code,county_ansi,watershed_code,state_ansi,domain_desc,country_name,zip_5,commodity_desc,country_code,source_desc
,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,6,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38601,,2007,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38601,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,28,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38603,,2022,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38603,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,18,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38603,,2017,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38603,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,19,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38603,,2007,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38603,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,29,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38606,,2022,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38606,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,55,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38606,,2017,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38606,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,51,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38606,,2007,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38606,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,23,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38610,,2022,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38610,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,23,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38610,,2017,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38610,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,18,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38610,,2007,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38610,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,28,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38611,,2022,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38611,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,47,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38611,,2017,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38611,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,26,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38611,,2007,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38611,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,10,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38614,,2022,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38614,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,18,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38614,,2017,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38614,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,37,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38614,,2007,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38614,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,6,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38617,,2022,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38617,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,3,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38617,,2007,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38617,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,39,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38618,,2022,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38618,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,73,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38618,,2017,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38618,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,66,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38618,,2007,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38618,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,11,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38619,,2022,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38619,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,16,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38619,,2017,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38619,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,10,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38619,,2007,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38619,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,6,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38620,,2022,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38620,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,10,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38620,,2017,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38620,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,16,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38620,,2007,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38620,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,2,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38621,,2017,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38621,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,7,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38621,,2007,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38621,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,1,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38623,,2022,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38623,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,8,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38623,,2017,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38623,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,2,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38623,,2007,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38623,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,4,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38625,,2022,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38625,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,4,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38625,,2017,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38625,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,11,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38625,,2007,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38625,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,2,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38626,,2022,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38626,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,2,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38626,,2017,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38626,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,9,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38626,,2007,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38626,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,11,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38627,,2022,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38627,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,11,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38627,,2017,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38627,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,13,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38627,,2007,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38627,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,10,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38629,,2022,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38629,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,22,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38629,,2017,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38629,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,24,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38629,,2007,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38629,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,6,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38631,,2007,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38631,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,51,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38632,,2022,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38632,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,40,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38632,,2017,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38632,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,40,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38632,,2007,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38632,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,10,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38633,,2022,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38633,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,15,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38633,,2017,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38633,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,10,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38633,,2007,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38633,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,1,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38634,,2022,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38634,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,4,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38634,,2017,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38634,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,47,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38635,,2022,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38635,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,38,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38635,,2017,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38635,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,39,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38635,,2007,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38635,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,6,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38637,,2022,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38637,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,11,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38637,,2017,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38637,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,5,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38637,,2007,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38637,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,1,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38639,,2007,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38639,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,5,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,CROP TOTALS - OPERATIONS WITH SALES,38641,,2022,MISSISSIPPI,OPERATIONS,,SALES,ZIP CODE,YEAR,,,28,,00000000,28,SALES,UNITED STATES,38641,CROP TOTALS,9000,CENSUS
