county_name,Value,watershed_desc,prodn_practice_desc,sector_desc,load_time,domaincat_desc,asd_code,region_desc,end_code,group_desc,short_desc,location_desc,year,CV (%),freq_desc,state_alpha,asd_desc,util_practice_desc,class_desc,begin_code,watershed_code,county_ansi,county_code,state_fips_code,congr_district_code,agg_level_desc,reference_period_desc,unit_desc,state_name,statisticcat_desc,week_ending,country_code,source_desc,commodity_desc,zip_5,country_name,domain_desc,state_ansi
,2,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,"SALES: (LESS THAN 50,000 $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,75027,2017,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,75027,UNITED STATES,SALES,48
,36,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,"SALES: (LESS THAN 50,000 $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,75028,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,75028,UNITED STATES,SALES,48
,28,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,"SALES: (LESS THAN 50,000 $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,75028,2017,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,75028,UNITED STATES,SALES,48
,11,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"SALES: (LESS THAN 50,000 $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,75028,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,75028,UNITED STATES,SALES,48
,2,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,"SALES: (LESS THAN 50,000 $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,75029,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,75029,UNITED STATES,SALES,48
,3,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"SALES: (LESS THAN 50,000 $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,75029,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,75029,UNITED STATES,SALES,48
,3,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"SALES: (LESS THAN 50,000 $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,75030,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,75030,UNITED STATES,SALES,48
,54,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,"SALES: (LESS THAN 50,000 $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,75032,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,75032,UNITED STATES,SALES,48
,61,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,"SALES: (LESS THAN 50,000 $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,75032,2017,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,75032,UNITED STATES,SALES,48
,46,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"SALES: (LESS THAN 50,000 $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,75032,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,75032,UNITED STATES,SALES,48
,12,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,"SALES: (LESS THAN 50,000 $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,75033,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,75033,UNITED STATES,SALES,48
,5,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,"SALES: (LESS THAN 50,000 $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,75033,2017,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,75033,UNITED STATES,SALES,48
,20,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,"SALES: (LESS THAN 50,000 $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,75034,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,75034,UNITED STATES,SALES,48
,27,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,"SALES: (LESS THAN 50,000 $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,75034,2017,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,75034,UNITED STATES,SALES,48
,26,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"SALES: (LESS THAN 50,000 $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,75034,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,75034,UNITED STATES,SALES,48
,12,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,"SALES: (LESS THAN 50,000 $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,75035,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,75035,UNITED STATES,SALES,48
,9,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,"SALES: (LESS THAN 50,000 $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,75035,2017,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,75035,UNITED STATES,SALES,48
,5,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"SALES: (LESS THAN 50,000 $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,75035,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,75035,UNITED STATES,SALES,48
,3,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,"SALES: (LESS THAN 50,000 $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,75038,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,75038,UNITED STATES,SALES,48
,1,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,"SALES: (LESS THAN 50,000 $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,75038,2017,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,75038,UNITED STATES,SALES,48
,3,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"SALES: (LESS THAN 50,000 $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,75038,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,75038,UNITED STATES,SALES,48
,25,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,"SALES: (LESS THAN 50,000 $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,75040,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,75040,UNITED STATES,SALES,48
,11,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,"SALES: (LESS THAN 50,000 $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,75040,2017,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,75040,UNITED STATES,SALES,48
,21,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"SALES: (LESS THAN 50,000 $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,75040,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,75040,UNITED STATES,SALES,48
,8,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,"SALES: (LESS THAN 50,000 $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,75041,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,75041,UNITED STATES,SALES,48
,16,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,"SALES: (LESS THAN 50,000 $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,75041,2017,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,75041,UNITED STATES,SALES,48
,20,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"SALES: (LESS THAN 50,000 $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,75041,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,75041,UNITED STATES,SALES,48
,5,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,"SALES: (LESS THAN 50,000 $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,75042,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,75042,UNITED STATES,SALES,48
,7,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,"SALES: (LESS THAN 50,000 $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,75042,2017,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,75042,UNITED STATES,SALES,48
,9,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"SALES: (LESS THAN 50,000 $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,75042,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,75042,UNITED STATES,SALES,48
,23,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,"SALES: (LESS THAN 50,000 $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,75043,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,75043,UNITED STATES,SALES,48
,29,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,"SALES: (LESS THAN 50,000 $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,75043,2017,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,75043,UNITED STATES,SALES,48
,30,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"SALES: (LESS THAN 50,000 $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,75043,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,75043,UNITED STATES,SALES,48
,12,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,"SALES: (LESS THAN 50,000 $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,75044,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,75044,UNITED STATES,SALES,48
,20,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,"SALES: (LESS THAN 50,000 $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,75044,2017,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,75044,UNITED STATES,SALES,48
,10,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"SALES: (LESS THAN 50,000 $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,75044,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,75044,UNITED STATES,SALES,48
,1,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"SALES: (LESS THAN 50,000 $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,75046,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,75046,UNITED STATES,SALES,48
,2,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,"SALES: (LESS THAN 50,000 $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,75047,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,75047,UNITED STATES,SALES,48
,9,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,"SALES: (LESS THAN 50,000 $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,75047,2017,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,75047,UNITED STATES,SALES,48
,6,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,"SALES: (LESS THAN 50,000 $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,75048,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,75048,UNITED STATES,SALES,48
,13,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,"SALES: (LESS THAN 50,000 $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,75048,2017,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,75048,UNITED STATES,SALES,48
,8,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"SALES: (LESS THAN 50,000 $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,75048,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,75048,UNITED STATES,SALES,48
,2,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,"SALES: (LESS THAN 50,000 $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,75049,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,75049,UNITED STATES,SALES,48
,2,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,"SALES: (LESS THAN 50,000 $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,75049,2017,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,75049,UNITED STATES,SALES,48
,12,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,"SALES: (LESS THAN 50,000 $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,75050,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,75050,UNITED STATES,SALES,48
,13,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,"SALES: (LESS THAN 50,000 $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,75050,2017,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,75050,UNITED STATES,SALES,48
,19,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"SALES: (LESS THAN 50,000 $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,75050,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,75050,UNITED STATES,SALES,48
,1,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,"SALES: (LESS THAN 50,000 $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,75051,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,75051,UNITED STATES,SALES,48
,1,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,"SALES: (LESS THAN 50,000 $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,75051,2017,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,75051,UNITED STATES,SALES,48
,7,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"SALES: (LESS THAN 50,000 $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,75051,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,75051,UNITED STATES,SALES,48
,21,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,"SALES: (LESS THAN 50,000 $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,75052,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,75052,UNITED STATES,SALES,48
,21,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,"SALES: (LESS THAN 50,000 $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,75052,2017,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,75052,UNITED STATES,SALES,48
,16,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"SALES: (LESS THAN 50,000 $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,75052,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,75052,UNITED STATES,SALES,48
,2,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,"SALES: (LESS THAN 50,000 $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,75053,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,75053,UNITED STATES,SALES,48
,2,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,"SALES: (LESS THAN 50,000 $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,75054,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,75054,UNITED STATES,SALES,48
,2,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,"SALES: (LESS THAN 50,000 $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,75054,2017,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,75054,UNITED STATES,SALES,48
,4,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"SALES: (LESS THAN 50,000 $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,75054,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,75054,UNITED STATES,SALES,48
,17,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,"SALES: (LESS THAN 50,000 $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,75056,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,75056,UNITED STATES,SALES,48
,15,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,"SALES: (LESS THAN 50,000 $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,75056,2017,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,75056,UNITED STATES,SALES,48
,6,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"SALES: (LESS THAN 50,000 $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,75056,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,75056,UNITED STATES,SALES,48
,5,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,"SALES: (LESS THAN 50,000 $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,75057,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,75057,UNITED STATES,SALES,48
,11,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,"SALES: (LESS THAN 50,000 $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,75057,2017,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,75057,UNITED STATES,SALES,48
