location_desc,short_desc,year,CV (%),freq_desc,state_alpha,asd_desc,util_practice_desc,class_desc,begin_code,county_name,watershed_desc,Value,load_time,prodn_practice_desc,sector_desc,domaincat_desc,asd_code,group_desc,end_code,region_desc,source_desc,country_code,zip_5,commodity_desc,country_name,state_ansi,domain_desc,county_ansi,watershed_code,congr_district_code,state_fips_code,county_code,agg_level_desc,reference_period_desc,state_name,unit_desc,week_ending,statisticcat_desc
05459,CROP TOTALS - OPERATIONS WITH SALES,2007,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,18,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,00,,CENSUS,9000,05459,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05461,CROP TOTALS - OPERATIONS WITH SALES,2022,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,27,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,00,,CENSUS,9000,05461,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05461,CROP TOTALS - OPERATIONS WITH SALES,2017,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,49,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,00,,CENSUS,9000,05461,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05461,CROP TOTALS - OPERATIONS WITH SALES,2007,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,30,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,00,,CENSUS,9000,05461,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05462,CROP TOTALS - OPERATIONS WITH SALES,2022,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,22,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,00,,CENSUS,9000,05462,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05462,CROP TOTALS - OPERATIONS WITH SALES,2017,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,19,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,00,,CENSUS,9000,05462,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05462,CROP TOTALS - OPERATIONS WITH SALES,2007,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,16,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,00,,CENSUS,9000,05462,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05463,CROP TOTALS - OPERATIONS WITH SALES,2022,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,19,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,00,,CENSUS,9000,05463,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05463,CROP TOTALS - OPERATIONS WITH SALES,2017,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,10,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,00,,CENSUS,9000,05463,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05463,CROP TOTALS - OPERATIONS WITH SALES,2007,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,6,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,00,,CENSUS,9000,05463,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05464,CROP TOTALS - OPERATIONS WITH SALES,2022,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,13,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,00,,CENSUS,9000,05464,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05464,CROP TOTALS - OPERATIONS WITH SALES,2017,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,20,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,00,,CENSUS,9000,05464,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05464,CROP TOTALS - OPERATIONS WITH SALES,2007,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,17,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,00,,CENSUS,9000,05464,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05465,CROP TOTALS - OPERATIONS WITH SALES,2022,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,19,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,00,,CENSUS,9000,05465,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05465,CROP TOTALS - OPERATIONS WITH SALES,2017,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,21,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,00,,CENSUS,9000,05465,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05465,CROP TOTALS - OPERATIONS WITH SALES,2007,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,24,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,00,,CENSUS,9000,05465,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05466,CROP TOTALS - OPERATIONS WITH SALES,2017,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,3,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,00,,CENSUS,9000,05466,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05466,CROP TOTALS - OPERATIONS WITH SALES,2007,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,2,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,00,,CENSUS,9000,05466,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05468,CROP TOTALS - OPERATIONS WITH SALES,2022,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,41,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,00,,CENSUS,9000,05468,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05468,CROP TOTALS - OPERATIONS WITH SALES,2017,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,38,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,00,,CENSUS,9000,05468,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05468,CROP TOTALS - OPERATIONS WITH SALES,2007,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,35,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,00,,CENSUS,9000,05468,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05469,CROP TOTALS - OPERATIONS WITH SALES,2017,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,3,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,00,,CENSUS,9000,05469,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05470,CROP TOTALS - OPERATIONS WITH SALES,2022,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,3,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,00,,CENSUS,9000,05470,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05470,CROP TOTALS - OPERATIONS WITH SALES,2007,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,2,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,00,,CENSUS,9000,05470,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05471,CROP TOTALS - OPERATIONS WITH SALES,2022,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,7,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,00,,CENSUS,9000,05471,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05471,CROP TOTALS - OPERATIONS WITH SALES,2017,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,6,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,00,,CENSUS,9000,05471,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05471,CROP TOTALS - OPERATIONS WITH SALES,2007,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,8,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,00,,CENSUS,9000,05471,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05472,CROP TOTALS - OPERATIONS WITH SALES,2022,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,32,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,00,,CENSUS,9000,05472,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05472,CROP TOTALS - OPERATIONS WITH SALES,2017,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,34,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,00,,CENSUS,9000,05472,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05472,CROP TOTALS - OPERATIONS WITH SALES,2007,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,33,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,00,,CENSUS,9000,05472,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05473,CROP TOTALS - OPERATIONS WITH SALES,2022,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,19,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,00,,CENSUS,9000,05473,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05473,CROP TOTALS - OPERATIONS WITH SALES,2017,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,21,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,00,,CENSUS,9000,05473,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05473,CROP TOTALS - OPERATIONS WITH SALES,2007,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,10,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,00,,CENSUS,9000,05473,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05474,CROP TOTALS - OPERATIONS WITH SALES,2022,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,7,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,00,,CENSUS,9000,05474,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05474,CROP TOTALS - OPERATIONS WITH SALES,2017,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,6,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,00,,CENSUS,9000,05474,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05474,CROP TOTALS - OPERATIONS WITH SALES,2007,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,10,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,00,,CENSUS,9000,05474,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05476,CROP TOTALS - OPERATIONS WITH SALES,2022,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,21,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,00,,CENSUS,9000,05476,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05476,CROP TOTALS - OPERATIONS WITH SALES,2017,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,28,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,00,,CENSUS,9000,05476,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05476,CROP TOTALS - OPERATIONS WITH SALES,2007,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,31,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,00,,CENSUS,9000,05476,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05477,CROP TOTALS - OPERATIONS WITH SALES,2022,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,15,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,00,,CENSUS,9000,05477,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05477,CROP TOTALS - OPERATIONS WITH SALES,2017,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,21,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,00,,CENSUS,9000,05477,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05477,CROP TOTALS - OPERATIONS WITH SALES,2007,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,24,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,00,,CENSUS,9000,05477,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05478,CROP TOTALS - OPERATIONS WITH SALES,2022,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,50,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,00,,CENSUS,9000,05478,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05478,CROP TOTALS - OPERATIONS WITH SALES,2017,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,44,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,00,,CENSUS,9000,05478,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05478,CROP TOTALS - OPERATIONS WITH SALES,2007,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,36,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,00,,CENSUS,9000,05478,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05481,CROP TOTALS - OPERATIONS WITH SALES,2022,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,1,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,00,,CENSUS,9000,05481,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05481,CROP TOTALS - OPERATIONS WITH SALES,2017,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,2,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,00,,CENSUS,9000,05481,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05481,CROP TOTALS - OPERATIONS WITH SALES,2007,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,1,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,00,,CENSUS,9000,05481,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05482,CROP TOTALS - OPERATIONS WITH SALES,2022,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,7,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,00,,CENSUS,9000,05482,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05482,CROP TOTALS - OPERATIONS WITH SALES,2017,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,18,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,00,,CENSUS,9000,05482,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05482,CROP TOTALS - OPERATIONS WITH SALES,2007,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,13,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,00,,CENSUS,9000,05482,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05483,CROP TOTALS - OPERATIONS WITH SALES,2022,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,15,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,00,,CENSUS,9000,05483,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05483,CROP TOTALS - OPERATIONS WITH SALES,2017,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,5,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,00,,CENSUS,9000,05483,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05483,CROP TOTALS - OPERATIONS WITH SALES,2007,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,16,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,00,,CENSUS,9000,05483,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05486,CROP TOTALS - OPERATIONS WITH SALES,2022,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,17,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,00,,CENSUS,9000,05486,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05486,CROP TOTALS - OPERATIONS WITH SALES,2017,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,28,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,00,,CENSUS,9000,05486,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05486,CROP TOTALS - OPERATIONS WITH SALES,2007,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,10,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,00,,CENSUS,9000,05486,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05487,CROP TOTALS - OPERATIONS WITH SALES,2022,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,14,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,00,,CENSUS,9000,05487,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05487,CROP TOTALS - OPERATIONS WITH SALES,2017,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,17,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,00,,CENSUS,9000,05487,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05487,CROP TOTALS - OPERATIONS WITH SALES,2007,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,16,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,00,,CENSUS,9000,05487,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05488,CROP TOTALS - OPERATIONS WITH SALES,2022,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,34,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,00,,CENSUS,9000,05488,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05488,CROP TOTALS - OPERATIONS WITH SALES,2017,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,30,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,00,,CENSUS,9000,05488,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
