load_time,asd_desc,prodn_practice_desc,sector_desc,country_code,state_name,watershed_code,class_desc,agg_level_desc,watershed_desc,zip_5,source_desc,short_desc,statisticcat_desc,CV (%),commodity_desc,domaincat_desc,group_desc,unit_desc,year,region_desc,domain_desc,util_practice_desc,congr_district_code,freq_desc,state_fips_code,state_alpha,location_desc,reference_period_desc,county_ansi,asd_code,country_name,end_code,Value,county_name,week_ending,state_ansi,begin_code,county_code
2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,95019,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,95019,YEAR,,,UNITED STATES,00,2,,,06,00,
2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,95020,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,95020,YEAR,,,UNITED STATES,00,105,,,06,00,
2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,95020,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,95020,YEAR,,,UNITED STATES,00,96,,,06,00,
2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,95020,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,95020,YEAR,,,UNITED STATES,00,93,,,06,00,
2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,95021,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,95021,YEAR,,,UNITED STATES,00,2,,,06,00,
2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,95021,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,95021,YEAR,,,UNITED STATES,00,5,,,06,00,
2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,95021,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,95021,YEAR,,,UNITED STATES,00,1,,,06,00,
2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,95023,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,95023,YEAR,,,UNITED STATES,00,113,,,06,00,
2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,95023,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,95023,YEAR,,,UNITED STATES,00,137,,,06,00,
2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,95023,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,95023,YEAR,,,UNITED STATES,00,145,,,06,00,
2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,95024,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,95024,YEAR,,,UNITED STATES,00,9,,,06,00,
2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,95024,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,95024,YEAR,,,UNITED STATES,00,9,,,06,00,
2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,95024,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,95024,YEAR,,,UNITED STATES,00,12,,,06,00,
2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,95030,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,95030,YEAR,,,UNITED STATES,00,8,,,06,00,
2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,95030,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,95030,YEAR,,,UNITED STATES,00,14,,,06,00,
2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,95030,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,95030,YEAR,,,UNITED STATES,00,16,,,06,00,
2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,95031,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,95031,YEAR,,,UNITED STATES,00,4,,,06,00,
2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,95031,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,95031,YEAR,,,UNITED STATES,00,5,,,06,00,
2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,95032,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,95032,YEAR,,,UNITED STATES,00,10,,,06,00,
2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,95032,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,95032,YEAR,,,UNITED STATES,00,18,,,06,00,
2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,95032,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,95032,YEAR,,,UNITED STATES,00,18,,,06,00,
2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,95033,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,95033,YEAR,,,UNITED STATES,00,58,,,06,00,
2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,95033,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,95033,YEAR,,,UNITED STATES,00,57,,,06,00,
2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,95033,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,95033,YEAR,,,UNITED STATES,00,34,,,06,00,
2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,95035,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,95035,YEAR,,,UNITED STATES,00,7,,,06,00,
2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,95035,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,95035,YEAR,,,UNITED STATES,00,2,,,06,00,
2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,95035,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,95035,YEAR,,,UNITED STATES,00,3,,,06,00,
2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,95037,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,95037,YEAR,,,UNITED STATES,00,71,,,06,00,
2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,95037,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,95037,YEAR,,,UNITED STATES,00,68,,,06,00,
2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,95037,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,95037,YEAR,,,UNITED STATES,00,77,,,06,00,
2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,95038,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,95038,YEAR,,,UNITED STATES,00,6,,,06,00,
2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,95038,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,95038,YEAR,,,UNITED STATES,00,3,,,06,00,
2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,95043,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,95043,YEAR,,,UNITED STATES,00,4,,,06,00,
2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,95043,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,95043,YEAR,,,UNITED STATES,00,1,,,06,00,
2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,95043,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,95043,YEAR,,,UNITED STATES,00,8,,,06,00,
2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,95044,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,95044,YEAR,,,UNITED STATES,00,2,,,06,00,
2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,95044,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,95044,YEAR,,,UNITED STATES,00,4,,,06,00,
2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,95044,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,95044,YEAR,,,UNITED STATES,00,2,,,06,00,
2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,95045,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,95045,YEAR,,,UNITED STATES,00,7,,,06,00,
2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,95045,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,95045,YEAR,,,UNITED STATES,00,15,,,06,00,
2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,95045,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,95045,YEAR,,,UNITED STATES,00,11,,,06,00,
2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,95046,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,95046,YEAR,,,UNITED STATES,00,56,,,06,00,
2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,95046,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,95046,YEAR,,,UNITED STATES,00,56,,,06,00,
2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,95046,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,95046,YEAR,,,UNITED STATES,00,50,,,06,00,
2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,95050,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,95050,YEAR,,,UNITED STATES,00,4,,,06,00,
2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,95050,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,95050,YEAR,,,UNITED STATES,00,3,,,06,00,
2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,95051,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,95051,YEAR,,,UNITED STATES,00,2,,,06,00,
2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,95051,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,95051,YEAR,,,UNITED STATES,00,3,,,06,00,
2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,95053,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,95053,YEAR,,,UNITED STATES,00,3,,,06,00,
2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,95054,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,95054,YEAR,,,UNITED STATES,00,6,,,06,00,
2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,95054,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,95054,YEAR,,,UNITED STATES,00,3,,,06,00,
2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,95060,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,95060,YEAR,,,UNITED STATES,00,43,,,06,00,
2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,95060,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,95060,YEAR,,,UNITED STATES,00,34,,,06,00,
2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,95060,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,95060,YEAR,,,UNITED STATES,00,38,,,06,00,
2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,95061,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,95061,YEAR,,,UNITED STATES,00,4,,,06,00,
2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,95061,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,95061,YEAR,,,UNITED STATES,00,3,,,06,00,
2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,95062,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,95062,YEAR,,,UNITED STATES,00,10,,,06,00,
2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,95062,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,95062,YEAR,,,UNITED STATES,00,16,,,06,00,
2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,95063,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,95063,YEAR,,,UNITED STATES,00,3,,,06,00,
2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,95065,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,95065,YEAR,,,UNITED STATES,00,16,,,06,00,
2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,95065,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,95065,YEAR,,,UNITED STATES,00,21,,,06,00,
2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,95065,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,95065,YEAR,,,UNITED STATES,00,22,,,06,00,
