commodity_desc,zip_5,country_code,source_desc,domain_desc,state_ansi,country_name,state_fips_code,county_code,congr_district_code,watershed_code,county_ansi,state_name,unit_desc,statisticcat_desc,week_ending,agg_level_desc,reference_period_desc,short_desc,location_desc,CV (%),year,begin_code,class_desc,freq_desc,asd_desc,state_alpha,util_practice_desc,Value,watershed_desc,prodn_practice_desc,sector_desc,load_time,county_name,asd_code,region_desc,end_code,group_desc,domaincat_desc
CROP TOTALS,70569,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70569,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,1,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)"
CROP TOTALS,70569,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70569,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,1,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)"
CROP TOTALS,70570,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70570,,2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,103,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)"
CROP TOTALS,70570,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70570,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,100,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)"
CROP TOTALS,70570,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70570,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,83,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)"
CROP TOTALS,70571,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70571,,2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,7,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)"
CROP TOTALS,70571,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70571,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,3,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)"
CROP TOTALS,70571,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70571,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,3,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)"
CROP TOTALS,70575,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70575,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,1,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)"
CROP TOTALS,70576,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70576,,2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,5,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)"
CROP TOTALS,70576,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70576,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,5,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)"
CROP TOTALS,70576,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70576,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,4,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)"
CROP TOTALS,70577,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70577,,2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,7,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)"
CROP TOTALS,70577,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70577,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,7,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)"
CROP TOTALS,70577,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70577,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,20,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)"
CROP TOTALS,70578,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70578,,2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,31,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)"
CROP TOTALS,70578,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70578,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,34,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)"
CROP TOTALS,70578,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70578,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,26,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)"
CROP TOTALS,70581,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70581,,2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,15,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)"
CROP TOTALS,70581,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70581,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,10,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)"
CROP TOTALS,70581,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70581,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,3,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)"
CROP TOTALS,70582,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70582,,2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,20,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)"
CROP TOTALS,70582,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70582,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,14,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)"
CROP TOTALS,70582,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70582,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,27,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)"
CROP TOTALS,70583,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70583,,2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,45,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)"
CROP TOTALS,70583,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70583,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,30,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)"
CROP TOTALS,70583,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70583,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,31,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)"
CROP TOTALS,70584,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70584,,2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,32,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)"
CROP TOTALS,70584,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70584,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,16,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)"
CROP TOTALS,70584,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70584,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,32,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)"
CROP TOTALS,70586,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70586,,2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,43,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)"
CROP TOTALS,70586,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70586,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,44,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)"
CROP TOTALS,70586,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70586,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,47,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)"
CROP TOTALS,70589,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70589,,2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,27,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)"
CROP TOTALS,70589,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70589,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,28,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)"
CROP TOTALS,70589,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70589,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,27,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)"
CROP TOTALS,70591,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70591,,2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,7,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)"
CROP TOTALS,70591,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70591,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,17,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)"
CROP TOTALS,70591,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70591,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,5,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)"
CROP TOTALS,70592,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70592,,2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,17,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)"
CROP TOTALS,70592,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70592,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,12,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)"
CROP TOTALS,70592,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70592,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,16,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)"
CROP TOTALS,70596,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70596,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,8,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)"
CROP TOTALS,70598,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70598,,2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,3,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)"
CROP TOTALS,70598,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70598,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,10,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)"
CROP TOTALS,70598,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70598,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,4,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)"
CROP TOTALS,70601,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70601,,2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,2,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)"
CROP TOTALS,70601,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70601,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,2,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)"
CROP TOTALS,70602,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70602,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,4,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)"
CROP TOTALS,70602,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70602,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,1,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)"
CROP TOTALS,70605,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70605,,2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,4,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)"
CROP TOTALS,70605,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70605,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,23,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)"
CROP TOTALS,70605,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70605,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,9,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)"
CROP TOTALS,70606,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70606,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,2,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)"
CROP TOTALS,70606,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70606,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,1,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)"
CROP TOTALS,70607,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70607,,2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,12,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)"
CROP TOTALS,70607,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70607,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,15,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)"
CROP TOTALS,70607,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70607,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,21,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)"
CROP TOTALS,70609,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70609,,2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,3,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)"
CROP TOTALS,70609,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70609,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,2,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)"
CROP TOTALS,70611,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70611,,2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,19,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)"
CROP TOTALS,70611,9000,CENSUS,SALES,22,UNITED STATES,22,,,00000000,,LOUISIANA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS - OPERATIONS WITH SALES,70611,,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,14,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)"
