group_desc,domaincat_desc,commodity_desc,CV (%),statisticcat_desc,short_desc,source_desc,zip_5,agg_level_desc,watershed_desc,class_desc,watershed_code,country_code,state_name,prodn_practice_desc,asd_desc,sector_desc,load_time,begin_code,county_code,week_ending,state_ansi,county_name,Value,end_code,country_name,asd_code,county_ansi,state_fips_code,state_alpha,location_desc,reference_period_desc,congr_district_code,freq_desc,domain_desc,util_practice_desc,region_desc,unit_desc,year
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59729,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,00,,,30,,10,00,UNITED STATES,,,30,MT,59729,YEAR,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59729,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,00,,,30,,13,00,UNITED STATES,,,30,MT,59729,YEAR,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59729,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,00,,,30,,15,00,UNITED STATES,,,30,MT,59729,YEAR,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59730,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,00,,,30,,10,00,UNITED STATES,,,30,MT,59730,YEAR,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59730,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,00,,,30,,22,00,UNITED STATES,,,30,MT,59730,YEAR,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59730,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,00,,,30,,24,00,UNITED STATES,,,30,MT,59730,YEAR,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59731,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,00,,,30,,3,00,UNITED STATES,,,30,MT,59731,YEAR,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59731,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,00,,,30,,1,00,UNITED STATES,,,30,MT,59731,YEAR,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59732,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,00,,,30,,6,00,UNITED STATES,,,30,MT,59732,YEAR,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59732,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,00,,,30,,14,00,UNITED STATES,,,30,MT,59732,YEAR,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59732,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,00,,,30,,5,00,UNITED STATES,,,30,MT,59732,YEAR,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59733,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,00,,,30,,2,00,UNITED STATES,,,30,MT,59733,YEAR,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59733,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,00,,,30,,9,00,UNITED STATES,,,30,MT,59733,YEAR,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59733,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,00,,,30,,9,00,UNITED STATES,,,30,MT,59733,YEAR,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59735,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,00,,,30,,3,00,UNITED STATES,,,30,MT,59735,YEAR,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59735,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,00,,,30,,5,00,UNITED STATES,,,30,MT,59735,YEAR,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59735,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,00,,,30,,6,00,UNITED STATES,,,30,MT,59735,YEAR,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59736,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,00,,,30,,1,00,UNITED STATES,,,30,MT,59736,YEAR,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59736,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,00,,,30,,3,00,UNITED STATES,,,30,MT,59736,YEAR,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59736,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,00,,,30,,9,00,UNITED STATES,,,30,MT,59736,YEAR,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59739,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,00,,,30,,5,00,UNITED STATES,,,30,MT,59739,YEAR,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59739,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,00,,,30,,5,00,UNITED STATES,,,30,MT,59739,YEAR,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59739,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,00,,,30,,5,00,UNITED STATES,,,30,MT,59739,YEAR,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59740,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,00,,,30,,3,00,UNITED STATES,,,30,MT,59740,YEAR,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59740,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,00,,,30,,8,00,UNITED STATES,,,30,MT,59740,YEAR,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59741,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,00,,,30,,24,00,UNITED STATES,,,30,MT,59741,YEAR,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59741,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,00,,,30,,25,00,UNITED STATES,,,30,MT,59741,YEAR,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59741,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,00,,,30,,47,00,UNITED STATES,,,30,MT,59741,YEAR,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59743,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,00,,,30,,1,00,UNITED STATES,,,30,MT,59743,YEAR,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59743,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,00,,,30,,4,00,UNITED STATES,,,30,MT,59743,YEAR,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59743,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,00,,,30,,3,00,UNITED STATES,,,30,MT,59743,YEAR,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59745,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,00,,,30,,2,00,UNITED STATES,,,30,MT,59745,YEAR,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59745,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,00,,,30,,8,00,UNITED STATES,,,30,MT,59745,YEAR,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59747,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,00,,,30,,2,00,UNITED STATES,,,30,MT,59747,YEAR,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59748,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,00,,,30,,2,00,UNITED STATES,,,30,MT,59748,YEAR,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59749,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,00,,,30,,31,00,UNITED STATES,,,30,MT,59749,YEAR,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59749,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,00,,,30,,31,00,UNITED STATES,,,30,MT,59749,YEAR,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59749,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,00,,,30,,21,00,UNITED STATES,,,30,MT,59749,YEAR,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59750,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,00,,,30,,1,00,UNITED STATES,,,30,MT,59750,YEAR,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59750,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,00,,,30,,3,00,UNITED STATES,,,30,MT,59750,YEAR,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59751,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,00,,,30,,6,00,UNITED STATES,,,30,MT,59751,YEAR,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59751,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,00,,,30,,7,00,UNITED STATES,,,30,MT,59751,YEAR,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59751,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,00,,,30,,6,00,UNITED STATES,,,30,MT,59751,YEAR,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59752,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,00,,,30,,11,00,UNITED STATES,,,30,MT,59752,YEAR,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59752,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,00,,,30,,20,00,UNITED STATES,,,30,MT,59752,YEAR,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59752,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,00,,,30,,20,00,UNITED STATES,,,30,MT,59752,YEAR,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59754,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,00,,,30,,33,00,UNITED STATES,,,30,MT,59754,YEAR,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59754,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,00,,,30,,26,00,UNITED STATES,,,30,MT,59754,YEAR,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59754,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,00,,,30,,23,00,UNITED STATES,,,30,MT,59754,YEAR,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59755,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,00,,,30,,1,00,UNITED STATES,,,30,MT,59755,YEAR,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59758,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,00,,,30,,2,00,UNITED STATES,,,30,MT,59758,YEAR,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59758,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,00,,,30,,1,00,UNITED STATES,,,30,MT,59758,YEAR,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59759,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,00,,,30,,53,00,UNITED STATES,,,30,MT,59759,YEAR,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59759,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,00,,,30,,62,00,UNITED STATES,,,30,MT,59759,YEAR,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59759,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,00,,,30,,61,00,UNITED STATES,,,30,MT,59759,YEAR,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59760,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,00,,,30,,3,00,UNITED STATES,,,30,MT,59760,YEAR,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59760,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,00,,,30,,3,00,UNITED STATES,,,30,MT,59760,YEAR,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59760,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,00,,,30,,6,00,UNITED STATES,,,30,MT,59760,YEAR,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59761,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,00,,,30,,4,00,UNITED STATES,,,30,MT,59761,YEAR,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59761,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,00,,,30,,3,00,UNITED STATES,,,30,MT,59761,YEAR,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59761,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,00,,,30,,2,00,UNITED STATES,,,30,MT,59761,YEAR,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007
CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,59762,ZIP CODE,,ALL CLASSES,00000000,9000,MONTANA,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,00,,,30,,3,00,UNITED STATES,,,30,MT,59762,YEAR,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022
