congr_district_code,freq_desc,domain_desc,util_practice_desc,region_desc,unit_desc,year,asd_code,country_name,county_ansi,state_alpha,reference_period_desc,state_fips_code,location_desc,Value,end_code,begin_code,county_code,week_ending,state_ansi,county_name,country_code,state_name,prodn_practice_desc,asd_desc,sector_desc,load_time,zip_5,agg_level_desc,watershed_desc,class_desc,watershed_code,statisticcat_desc,short_desc,source_desc,group_desc,domaincat_desc,commodity_desc,CV (%)
,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,MA,YEAR,25,01349,2,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,01349,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,
,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,MA,YEAR,25,01349,9,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,01349,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,
,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,MA,YEAR,25,01349,5,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,01349,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,
,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,MA,YEAR,25,01351,11,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,01351,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,
,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,MA,YEAR,25,01351,14,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,01351,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,
,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,MA,YEAR,25,01351,9,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,01351,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,
,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,MA,YEAR,25,01354,7,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,01354,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,
,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,MA,YEAR,25,01354,18,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,01354,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,
,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,MA,YEAR,25,01354,7,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,01354,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,
,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,MA,YEAR,25,01355,13,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,01355,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,
,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,MA,YEAR,25,01355,14,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,01355,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,
,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,MA,YEAR,25,01355,19,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,01355,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,
,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,MA,YEAR,25,01360,13,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,01360,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,
,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,MA,YEAR,25,01360,8,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,01360,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,
,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,MA,YEAR,25,01360,23,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,01360,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,
,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,MA,YEAR,25,01364,24,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,01364,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,
,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,MA,YEAR,25,01364,30,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,01364,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,
,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,MA,YEAR,25,01364,13,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,01364,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,
,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,MA,YEAR,25,01366,7,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,01366,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,
,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,MA,YEAR,25,01366,10,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,01366,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,
,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,MA,YEAR,25,01366,11,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,01366,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,
,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,MA,YEAR,25,01367,2,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,01367,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,
,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,MA,YEAR,25,01367,3,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,01367,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,
,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,MA,YEAR,25,01367,2,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,01367,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,
,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,MA,YEAR,25,01368,5,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,01368,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,
,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,MA,YEAR,25,01368,6,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,01368,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,
,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,MA,YEAR,25,01368,7,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,01368,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,
,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,MA,YEAR,25,01370,35,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,01370,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,
,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,MA,YEAR,25,01370,54,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,01370,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,
,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,MA,YEAR,25,01370,40,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,01370,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,
,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,MA,YEAR,25,01373,22,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,01373,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,
,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,MA,YEAR,25,01373,27,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,01373,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,
,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,MA,YEAR,25,01373,30,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,01373,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,
,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,MA,YEAR,25,01375,9,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,01375,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,
,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,MA,YEAR,25,01375,6,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,01375,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,
,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,MA,YEAR,25,01375,8,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,01375,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,
,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,MA,YEAR,25,01376,1,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,01376,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,
,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,MA,YEAR,25,01376,3,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,01376,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,
,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,MA,YEAR,25,01378,1,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,01378,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,
,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,MA,YEAR,25,01378,3,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,01378,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,
,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,MA,YEAR,25,01378,7,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,01378,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,
,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,MA,YEAR,25,01379,13,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,01379,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,
,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,MA,YEAR,25,01379,7,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,01379,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,
,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,MA,YEAR,25,01379,6,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,01379,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,
,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,MA,YEAR,25,01380,1,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,01380,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,
,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,MA,YEAR,25,01420,5,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,01420,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,
,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,MA,YEAR,25,01420,22,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,01420,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,
,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,MA,YEAR,25,01420,17,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,01420,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,
,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,MA,YEAR,25,01430,10,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,01430,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,
,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,MA,YEAR,25,01430,8,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,01430,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,
,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,MA,YEAR,25,01430,12,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,01430,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,
,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,MA,YEAR,25,01431,30,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,01431,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,
,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,MA,YEAR,25,01431,30,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,01431,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,
,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,MA,YEAR,25,01431,24,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,01431,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,
,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,MA,YEAR,25,01432,3,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,01432,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,
,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,MA,YEAR,25,01436,2,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,01436,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,
,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,MA,YEAR,25,01436,1,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,01436,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,
,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,MA,YEAR,25,01436,2,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,01436,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,
,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,MA,YEAR,25,01438,1,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,01438,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,
,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,MA,YEAR,25,01440,3,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,01440,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,
,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,MA,YEAR,25,01440,7,00,00,,,25,,9000,MASSACHUSETTS,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,01440,ZIP CODE,,ALL CLASSES,00000000,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,
