Year,State,State_ANSI,County,County_ANSI,Crop_Yield,ZIndexValue,Anomaly
2022,GEORGIA,13.0,WALTON,297,9395000,0.41,0.34
2022,GEORGIA,13.0,WHITE,311,3119000,0.42,0.45
2022,GEORGIA,13.0,BANKS,11,2813000,0.77,0.76
2022,GEORGIA,13.0,ELBERT,105,5651000,0.6,0.65
2022,GEORGIA,13.0,FRANKLIN,119,4704000,0.87,0.92
2022,GEORGIA,13.0,HABERSHAM,137,2831000,0.27,0.27
2022,GEORGIA,13.0,HART,147,25958000,-0.2,-0.2
2022,GEORGIA,13.0,LINCOLN,181,829000,0.09,-0.01
2022,GEORGIA,13.0,MADISON,195,5758000,0.24,0.21
2022,GEORGIA,13.0,OGLETHORPE,221,18754000,0.0,-0.07
2022,GEORGIA,13.0,RABUN,241,9431000,-0.12,-0.12
2022,GEORGIA,13.0,STEPHENS,257,876000,0.37,0.38
2022,GEORGIA,13.0,WILKES,317,8971000,0.14,0.06
2022,GEORGIA,13.0,BARTOW,15,26863000,0.74,0.74
2022,GEORGIA,13.0,CATOOSA,47,912000,0.39,0.41
2022,GEORGIA,13.0,CHATTOOGA,55,4734000,1.2,1.19
2022,GEORGIA,13.0,DADE,83,1013000,1.51,1.54
2022,GEORGIA,13.0,FLOYD,115,7901000,1.37,1.33
2022,GEORGIA,13.0,GORDON,129,18611000,1.0,0.96
2022,GEORGIA,13.0,MURRAY,213,12409000,1.37,1.39
2022,GEORGIA,13.0,PAULDING,223,1254000,0.67,0.69
2022,GEORGIA,13.0,POLK,233,16636000,0.89,0.93
2022,GEORGIA,13.0,WALKER,295,9521000,1.03,1.07
2022,GEORGIA,13.0,WHITFIELD,313,1911000,1.07,1.12
2022,GEORGIA,13.0,ATKINSON,3,46282000,0.63,0.62
2022,GEORGIA,13.0,BEN HILL,17,15132000,0.82,0.87
2022,GEORGIA,13.0,BERRIEN,19,68709000,1.41,1.44
2022,GEORGIA,13.0,BROOKS,27,116667000,0.68,0.67
2022,GEORGIA,13.0,CLINCH,65,66546000,0.83,0.86
2022,GEORGIA,13.0,COFFEE,69,101887000,1.14,1.07
2022,GEORGIA,13.0,COLQUITT,71,190651000,1.3,1.33
2022,GEORGIA,13.0,COOK,75,64080000,1.18,1.22
2022,GEORGIA,13.0,CRISP,81,76688000,1.08,1.13
2022,GEORGIA,13.0,DOOLY,93,144648000,1.56,1.56
2022,GEORGIA,13.0,ECHOLS,101,14377000,0.85,0.88
2022,GEORGIA,13.0,IRWIN,155,58462000,1.03,0.99
2022,GEORGIA,13.0,JEFF DAVIS,161,27324000,1.11,1.06
2022,GEORGIA,13.0,LANIER,173,26601000,1.1,1.05
2022,GEORGIA,13.0,LOWNDES,185,37161000,0.94,0.89
2022,GEORGIA,13.0,TELFAIR,271,17915000,1.14,1.09
2022,GEORGIA,13.0,TIFT,277,70450000,1.26,1.23
2022,GEORGIA,13.0,TURNER,287,53338000,0.54,0.48
2022,GEORGIA,13.0,WILCOX,315,49544000,0.61,0.55
2022,GEORGIA,13.0,WORTH,321,140072000,0.68,0.61
2022,GEORGIA,13.0,APPLING,1,61457000,0.75,0.79
2022,GEORGIA,13.0,BACON,5,62048000,0.56,0.55
2022,GEORGIA,13.0,BRYAN,29,1402000,0.76,0.76
2022,GEORGIA,13.0,CAMDEN,39,598000,0.59,0.59
2022,GEORGIA,13.0,CHARLTON,49,299000,1.53,1.56
2022,GEORGIA,13.0,CHATHAM,51,8924000,0.95,1.01
2022,GEORGIA,13.0,EVANS,109,20831000,0.62,0.59
2022,GEORGIA,13.0,GLYNN,127,167000,1.28,1.26
2022,GEORGIA,13.0,LIBERTY,179,151000,0.75,0.73
2022,GEORGIA,13.0,LONG,183,3119000,0.96,0.95
2022,GEORGIA,13.0,PIERCE,229,39167000,0.76,0.75
2022,GEORGIA,13.0,TATTNALL,267,141555000,1.27,1.22
2022,GEORGIA,13.0,TOOMBS,279,77017000,1.61,1.55
2022,GEORGIA,13.0,WARE,299,30298000,0.57,0.57
2022,GEORGIA,13.0,WAYNE,305,24671000,0.83,0.86
2022,GEORGIA,13.0,BAKER,7,43610000,0.94,0.98
2022,GEORGIA,13.0,CALHOUN,37,69522000,0.7,0.76
2022,GEORGIA,13.0,CLAY,61,16238000,0.74,0.68
2022,GEORGIA,13.0,DECATUR,87,188340000,1.08,1.09
2022,GEORGIA,13.0,DOUGHERTY,95,17326000,1.32,1.31
2022,GEORGIA,13.0,EARLY,99,58017000,0.69,0.76
2022,GEORGIA,13.0,GRADY,131,60386000,0.51,0.54
2022,GEORGIA,13.0,MILLER,201,86134000,0.71,0.68
2022,GEORGIA,13.0,MITCHELL,205,163404000,0.65,0.59
2022,GEORGIA,13.0,RANDOLPH,243,47130000,0.76,0.74
2022,GEORGIA,13.0,SEMINOLE,253,78835000,0.95,0.9
2022,GEORGIA,13.0,STEWART,259,14014000,1.0,1.0
2022,GEORGIA,13.0,SUMTER,261,88129000,0.75,0.69
2022,GEORGIA,13.0,TERRELL,273,93178000,0.74,0.69
2022,GEORGIA,13.0,THOMAS,275,74142000,1.02,0.97
2022,GEORGIA,13.0,CARROLL,45,27937000,0.63,0.57
2022,GEORGIA,13.0,CLAYTON,63,106000,1.35,1.37
2022,GEORGIA,13.0,COWETA,77,12353000,1.37,1.35
2022,GEORGIA,13.0,DOUGLAS,97,523000,0.88,0.85
2022,GEORGIA,13.0,FAYETTE,113,1404000,1.04,1.07
2022,GEORGIA,13.0,HARALSON,143,1868000,-0.08,-0.08
2022,GEORGIA,13.0,HARRIS,145,2697000,-0.1,-0.05
2022,GEORGIA,13.0,HEARD,149,3050000,-0.43,-0.44
2022,GEORGIA,13.0,HENRY,151,2635000,0.37,0.33
2022,GEORGIA,13.0,LAMAR,171,12150000,0.25,0.23
2022,GEORGIA,13.0,MACON,193,67556000,0.52,0.45
2022,GEORGIA,13.0,MARION,197,5900000,0.87,0.85
2022,GEORGIA,13.0,MERIWETHER,199,10021000,0.3,0.32
2022,GEORGIA,13.0,MUSCOGEE,215,162000,0.84,0.89
2022,GEORGIA,13.0,PIKE,231,4614000,0.17,0.15
2022,GEORGIA,13.0,SPALDING,255,1872000,0.21,0.2
2022,GEORGIA,13.0,TALBOT,263,376000,0.46,0.47
2022,GEORGIA,13.0,TAYLOR,269,30593000,0.52,0.46
2022,GEORGIA,13.0,TROUP,285,2356000,0.65,0.66
2022,GEORGIA,13.0,UPSON,293,2792000,0.3,0.26
2022,HAWAII,15.0,HAWAII,1,177913000,0.75,0.79
2022,HAWAII,15.0,KAUAI,7,79484000,0.94,0.98
2022,HAWAII,15.0,MAUI & KALAWAO,9,88427000,1.4,1.35
2022,HAWAII,15.0,HONOLULU,3,168670000,0.63,0.62
2022,IDAHO,16.0,BANNOCK,5,32650000,0.56,0.55
2022,IDAHO,16.0,BEAR LAKE,7,12106000,0.94,0.98
2022,IDAHO,16.0,BINGHAM,11,476088000,0.77,0.76
2022,IDAHO,16.0,BONNEVILLE,19,181323000,1.41,1.44
2022,IDAHO,16.0,CARIBOU,29,81384000,0.76,0.76
2022,IDAHO,16.0,CLARK,33,39187000,1.36,1.36
2022,IDAHO,16.0,CUSTER,37,10956000,0.7,0.76
2022,IDAHO,16.0,FRANKLIN,41,37557000,0.6,0.61
2022,IDAHO,16.0,FREMONT,43,228065000,1.26,1.23
2022,IDAHO,16.0,JEFFERSON,51,216106000,0.95,1.01
2022,IDAHO,16.0,LEMHI,59,8060000,1.46,1.47
2022,IDAHO,16.0,MADISON,65,206490000,0.83,0.86
2022,IDAHO,16.0,ONEIDA,71,37465000,1.3,1.33
2022,IDAHO,16.0,POWER,77,299477000,1.37,1.35
2022,IDAHO,16.0,TETON,81,57258000,1.08,1.13
2022,IDAHO,16.0,BENEWAH,9,24985000,1.4,1.35
2022,IDAHO,16.0,BONNER,17,10334000,0.82,0.87
2022,IDAHO,16.0,BOUNDARY,21,44816000,0.76,0.82
2022,IDAHO,16.0,CLEARWATER,35,3490000,0.77,0.83
2022,IDAHO,16.0,IDAHO,49,49927000,1.53,1.56
2022,IDAHO,16.0,KOOTENAI,55,19591000,1.2,1.19
2022,IDAHO,16.0,LATAH,57,97626000,1.21,1.22
2022,IDAHO,16.0,NEZ PERCE,69,89503000,1.14,1.07
2022,IDAHO,16.0,SHOSHONE,79,85000,1.48,1.45
2022,IDAHO,16.0,BLAINE,13,48959000,0.6,0.64
2022,IDAHO,16.0,CAMAS,25,27581000,0.61,0.64
2022,IDAHO,16.0,CASSIA,31,390187000,0.48,0.43
2022,IDAHO,16.0,GOODING,47,135890000,0.39,0.41
2022,IDAHO,16.0,JEROME,53,201101000,0.82,0.83
2022,IDAHO,16.0,LINCOLN,63,35359000,1.35,1.37
2022,IDAHO,16.0,MINIDOKA,67,412353000,0.75,0.72
2022,IDAHO,16.0,TWIN FALLS,83,279269000,1.51,1.54
2022,IDAHO,16.0,ADA,1,39332000,0.75,0.79
2022,IDAHO,16.0,ADAMS,3,2764000,0.63,0.62
2022,IDAHO,16.0,BOISE,15,4876000,0.74,0.74
2022,IDAHO,16.0,CANYON,27,453907000,0.68,0.67
2022,IDAHO,16.0,ELMORE,39,94044000,0.59,0.59
2022,IDAHO,16.0,GEM,45,22149000,0.63,0.57
2022,IDAHO,16.0,OWYHEE,73,98692000,1.34,1.34
2022,IDAHO,16.0,PAYETTE,75,81867000,1.18,1.22
2022,IDAHO,16.0,VALLEY,85,1685000,0.7,0.68
2022,IDAHO,16.0,WASHINGTON,87,39570000,1.08,1.09
2022,ILLINOIS,17.0,DE WITT,39,181473000,0.59,0.59
2022,ILLINOIS,17.0,LOGAN,107,405673000,1.52,1.55
2022,ILLINOIS,17.0,MACON,115,286487000,1.37,1.33
2022,ILLINOIS,17.0,MARSHALL,123,194312000,0.69,0.75
2022,ILLINOIS,17.0,MASON,125,298972000,1.19,1.2
2022,ILLINOIS,17.0,MCLEAN,113,607743000,1.04,1.07
2022,ILLINOIS,17.0,MENARD,129,133921000,1.0,0.96
2022,ILLINOIS,17.0,PEORIA,143,236055000,-0.08,-0.08
2022,ILLINOIS,17.0,STARK,175,168975000,1.4,1.3
2022,ILLINOIS,17.0,TAZEWELL,179,346372000,0.75,0.73
2022,ILLINOIS,17.0,WOODFORD,203,258235000,0.36,0.36
2022,ILLINOIS,17.0,CHAMPAIGN,19,569095000,1.41,1.44
2022,ILLINOIS,17.0,FORD,53,256541000,0.82,0.83
2022,ILLINOIS,17.0,IROQUOIS,75,641908000,1.18,1.22
2022,ILLINOIS,17.0,KANKAKEE,91,324658000,0.62,0.64
2022,ILLINOIS,17.0,LIVINGSTON,105,604277000,0.6,0.65
2022,ILLINOIS,17.0,PIATT,147,255139000,-0.2,-0.2
2022,ILLINOIS,17.0,VERMILION,183,435961000,0.96,0.95
2022,ILLINOIS,17.0,CLARK,23,198377000,1.0,0.97
2022,ILLINOIS,17.0,CLAY,25,156909000,0.61,0.64
2022,ILLINOIS,17.0,COLES,29,184390000,0.76,0.76
2022,ILLINOIS,17.0,CRAWFORD,33,174035000,1.36,1.36
2022,ILLINOIS,17.0,CUMBERLAND,35,119450000,0.77,0.83
2022,ILLINOIS,17.0,DOUGLAS,41,216177000,0.6,0.61
2022,ILLINOIS,17.0,EFFINGHAM,49,203160000,1.53,1.56
2022,ILLINOIS,17.0,FAYETTE,51,218883000,0.95,1.01
2022,ILLINOIS,17.0,JASPER,79,180310000,1.48,1.45
2022,ILLINOIS,17.0,LAWRENCE,101,182955000,0.85,0.88
2022,ILLINOIS,17.0,MARION,121,160579000,0.84,0.84
2022,ILLINOIS,17.0,MOULTRIE,139,181117000,0.04,0.05
2022,ILLINOIS,17.0,RICHLAND,159,150614000,0.45,0.35
2022,ILLINOIS,17.0,SHELBY,173,292486000,1.1,1.05
2022,ILLINOIS,17.0,BOONE,7,124801000,0.94,0.98
2022,ILLINOIS,17.0,COOK,31,19388000,0.48,0.43
2022,ILLINOIS,17.0,DE KALB,37,377578000,0.7,0.76
2022,ILLINOIS,17.0,DU PAGE,43,7178000,1.26,1.23
2022,ILLINOIS,17.0,GRUNDY,63,185699000,1.35,1.37
2022,ILLINOIS,17.0,KANE,89,225813000,1.46,1.49
2022,ILLINOIS,17.0,KENDALL,93,153698000,1.56,1.56
2022,ILLINOIS,17.0,LA SALLE,99,581926000,0.69,0.76
2022,ILLINOIS,17.0,LAKE,97,40971000,0.88,0.85
2022,ILLINOIS,17.0,MCHENRY,111,213422000,0.6,0.62
2022,ILLINOIS,17.0,WILL,197,226933000,0.87,0.85
2022,ILLINOIS,17.0,BUREAU,11,509821000,0.77,0.76
2022,ILLINOIS,17.0,CARROLL,15,261943000,0.74,0.74
2022,ILLINOIS,17.0,HENRY,73,439738000,1.34,1.34
2022,ILLINOIS,17.0,JO DAVIESS,85,178076000,0.7,0.68
2022,ILLINOIS,17.0,LEE,103,375022000,1.42,1.43
2022,ILLINOIS,17.0,MERCER,131,223292000,0.51,0.54
2022,ILLINOIS,17.0,OGLE,141,374799000,0.02,0.02
2022,ILLINOIS,17.0,PUTNAM,155,53029000,1.03,0.99
2022,ILLINOIS,17.0,ROCK ISLAND,161,119103000,1.11,1.06
2022,ILLINOIS,17.0,STEPHENSON,177,259752000,0.51,0.44
2022,ILLINOIS,17.0,WHITESIDE,195,346974000,0.24,0.21
2022,ILLINOIS,17.0,WINNEBAGO,201,134839000,0.71,0.68
2022,ILLINOIS,17.0,EDWARDS,47,81633000,0.39,0.41
2022,ILLINOIS,17.0,FRANKLIN,55,98601000,1.2,1.19
2022,ILLINOIS,17.0,GALLATIN,59,142222000,1.46,1.47
2022,ILLINOIS,17.0,HAMILTON,65,141754000,0.83,0.86
2022,ILLINOIS,17.0,JEFFERSON,81,116131000,1.08,1.13
2022,ILLINOIS,17.0,MASSAC,127,67287000,1.28,1.26
2022,ILLINOIS,17.0,POPE,151,15729000,0.37,0.33
2022,ILLINOIS,17.0,SALINE,165,87400000,0.44,0.37
2022,ILLINOIS,17.0,WABASH,185,82498000,0.94,0.89
2022,ILLINOIS,17.0,WAYNE,191,193439000,0.34,0.37
2022,ILLINOIS,17.0,WHITE,193,190255000,0.52,0.45
2022,ILLINOIS,17.0,ALEXANDER,3,27547000,0.63,0.62
2022,ILLINOIS,17.0,CLINTON,27,233923000,0.68,0.67
2022,ILLINOIS,17.0,JACKSON,77,168318000,1.37,1.35
2022,ILLINOIS,17.0,JOHNSON,87,21406000,1.08,1.09
2022,ILLINOIS,17.0,MONROE,133,116302000,1.5,1.47
2022,ILLINOIS,17.0,PERRY,145,104181000,-0.1,-0.05
2022,ILLINOIS,17.0,PULASKI,153,59264000,0.69,0.62
2022,ILLINOIS,17.0,RANDOLPH,157,149347000,0.53,0.52
2022,ILLINOIS,17.0,ST CLAIR,163,206503000,0.58,0.47
2022,ILLINOIS,17.0,UNION,181,51168000,0.09,-0.01
2022,ILLINOIS,17.0,WASHINGTON,189,278463000,0.34,0.24
2022,ILLINOIS,17.0,WILLIAMSON,199,43156000,0.3,0.32
2022,ILLINOIS,17.0,ADAMS,1,268222000,0.75,0.79
2022,ILLINOIS,17.0,BROWN,9,64168000,1.4,1.35
2022,ILLINOIS,17.0,FULTON,57,256289000,1.21,1.22
2022,ILLINOIS,17.0,HANCOCK,67,312978000,0.75,0.72
2022,ILLINOIS,17.0,HENDERSON,71,164640000,1.3,1.33
2022,ILLINOIS,17.0,KNOX,95,383997000,1.32,1.31
2022,ILLINOIS,17.0,MCDONOUGH,109,237393000,0.62,0.59
2022,ILLINOIS,17.0,SCHUYLER,169,106974000,0.52,0.45
2022,ILLINOIS,17.0,WARREN,187,265246000,0.43,0.45
2022,ILLINOIS,17.0,BOND,5,114450000,0.56,0.55
2022,ILLINOIS,17.0,CALHOUN,13,41690000,0.6,0.64
2022,ILLINOIS,17.0,CASS,17,133955000,0.82,0.87
2022,ILLINOIS,17.0,CHRISTIAN,21,365236000,0.76,0.82
2022,ILLINOIS,17.0,GREENE,61,212535000,0.74,0.68
2022,ILLINOIS,17.0,JERSEY,83,118133000,1.51,1.54
2022,ILLINOIS,17.0,MACOUPIN,117,368610000,1.39,1.42
2022,ILLINOIS,17.0,MADISON,119,207949000,0.87,0.92
2022,ILLINOIS,17.0,MONTGOMERY,135,320720000,0.36,0.32
2022,ILLINOIS,17.0,MORGAN,137,239131000,0.27,0.27
2022,ILLINOIS,17.0,PIKE,149,263976000,-0.43,-0.44
2022,ILLINOIS,17.0,SANGAMON,167,503959000,1.03,0.9
2022,ILLINOIS,17.0,SCOTT,171,84197000,0.25,0.23
2022,INDIANA,18.0,BARTHOLOMEW,5,110964000,0.56,0.55
2022,INDIANA,18.0,BOONE,11,211879000,0.77,0.76
2022,INDIANA,18.0,CLINTON,23,205049000,1.0,0.97
2022,INDIANA,18.0,DECATUR,31,153814000,0.48,0.43
2022,INDIANA,18.0,GRANT,53,147104000,0.82,0.83
2022,INDIANA,18.0,HAMILTON,57,138518000,1.21,1.22
2022,INDIANA,18.0,HANCOCK,59,158849000,1.46,1.47
2022,INDIANA,18.0,HENDRICKS,63,111523000,1.35,1.37
2022,INDIANA,18.0,HOWARD,67,126968000,0.75,0.72
2022,INDIANA,18.0,JOHNSON,81,119604000,1.08,1.13
2022,INDIANA,18.0,MADISON,95,199084000,1.32,1.31
2022,INDIANA,18.0,MARION,97,14244000,0.88,0.85
2022,INDIANA,18.0,MORGAN,109,108718000,0.62,0.59
2022,INDIANA,18.0,RUSH,139,175822000,0.04,0.05
2022,INDIANA,18.0,SHELBY,145,201254000,-0.1,-0.05
2022,INDIANA,18.0,TIPTON,159,153477000,0.45,0.35
2022,INDIANA,18.0,BLACKFORD,9,62875000,1.4,1.35
2022,INDIANA,18.0,DELAWARE,35,145015000,0.77,0.83
2022,INDIANA,18.0,FAYETTE,41,77572000,0.6,0.61
2022,INDIANA,18.0,HENRY,65,152576000,0.83,0.86
2022,INDIANA,18.0,JAY,75,161672000,1.18,1.22
2022,INDIANA,18.0,RANDOLPH,135,208505000,0.36,0.32
2022,INDIANA,18.0,UNION,161,58159000,1.11,1.06
2022,INDIANA,18.0,WAYNE,177,108671000,0.51,0.44
2022,INDIANA,18.0,CARROLL,15,189484000,0.74,0.74
2022,INDIANA,18.0,CASS,17,198376000,0.82,0.87
2022,INDIANA,18.0,ELKHART,39,146413000,0.59,0.59
2022,INDIANA,18.0,FULTON,49,145336000,1.53,1.56
2022,INDIANA,18.0,KOSCIUSKO,85,237248000,0.7,0.68
2022,INDIANA,18.0,MARSHALL,99,160235000,0.69,0.76
2022,INDIANA,18.0,MIAMI,103,174319000,1.42,1.43
2022,INDIANA,18.0,ST. JOSEPH,141,130136000,0.02,0.02
2022,INDIANA,18.0,WABASH,169,157082000,0.52,0.45
2022,INDIANA,18.0,ADAMS,1,173313000,0.75,0.79
2022,INDIANA,18.0,ALLEN,3,254903000,0.63,0.62
2022,INDIANA,18.0,DE KALB,33,125795000,1.36,1.36
2022,INDIANA,18.0,HUNTINGTON,69,192513000,1.14,1.07
2022,INDIANA,18.0,LAGRANGE,87,102601000,1.08,1.09
2022,INDIANA,18.0,NOBLE,113,118460000,1.04,1.07
2022,INDIANA,18.0,STEUBEN,151,66720000,0.37,0.33
2022,INDIANA,18.0,WELLS,179,186302000,0.75,0.73
2022,INDIANA,18.0,WHITLEY,183,129394000,0.96,0.95
2022,INDIANA,18.0,BENTON,7,224401000,0.94,0.98
2022,INDIANA,18.0,JASPER,73,273010000,1.34,1.34
2022,INDIANA,18.0,LA PORTE,91,272100000,0.62,0.64
2022,INDIANA,18.0,LAKE,89,97283000,1.46,1.49
2022,INDIANA,18.0,NEWTON,111,174716000,0.6,0.62
2022,INDIANA,18.0,PORTER,127,100362000,1.28,1.26
2022,INDIANA,18.0,PULASKI,131,225487000,0.51,0.54
2022,INDIANA,18.0,STARKE,149,71718000,-0.43,-0.44
2022,INDIANA,18.0,WHITE,181,301611000,0.09,-0.01
2022,INDIANA,18.0,BROWN,13,4493000,0.6,0.64
2022,INDIANA,18.0,CRAWFORD,25,17220000,0.61,0.64
2022,INDIANA,18.0,FLOYD,43,5613000,1.26,1.23
2022,INDIANA,18.0,HARRISON,61,64633000,0.74,0.68
2022,INDIANA,18.0,JACKSON,71,118072000,1.3,1.33
2022,INDIANA,18.0,LAWRENCE,93,32663000,1.56,1.56
2022,INDIANA,18.0,MONROE,105,12999000,0.6,0.65
2022,INDIANA,18.0,ORANGE,117,53129000,1.39,1.42
2022,INDIANA,18.0,PERRY,123,21697000,0.69,0.75
2022,INDIANA,18.0,WASHINGTON,175,110612000,1.4,1.3
2022,INDIANA,18.0,CLARK,19,50736000,1.41,1.44
2022,INDIANA,18.0,DEARBORN,29,9250000,0.76,0.76
2022,INDIANA,18.0,FRANKLIN,47,90891000,0.39,0.41
2022,INDIANA,18.0,JEFFERSON,77,36934000,1.37,1.35
2022,INDIANA,18.0,JENNINGS,79,66842000,1.48,1.45
2022,INDIANA,18.0,OHIO,115,4266000,1.37,1.33
2022,INDIANA,18.0,RIPLEY,137,116474000,0.27,0.27
2022,INDIANA,18.0,SCOTT,143,25118000,-0.08,-0.08
2022,INDIANA,18.0,SWITZERLAND,155,21283000,1.03,0.99
2022,INDIANA,18.0,DAVIESS,27,153610000,0.68,0.67
2022,INDIANA,18.0,DUBOIS,37,94744000,0.7,0.76
2022,INDIANA,18.0,GIBSON,51,222298000,0.95,1.01
2022,INDIANA,18.0,GREENE,55,110731000,1.2,1.19
2022,INDIANA,18.0,KNOX,83,341602000,1.51,1.54
2022,INDIANA,18.0,MARTIN,101,28747000,0.85,0.88
2022,INDIANA,18.0,PIKE,125,56655000,1.19,1.2
2022,INDIANA,18.0,POSEY,129,217933000,1.0,0.96
2022,INDIANA,18.0,SPENCER,147,111883000,-0.2,-0.2
2022,INDIANA,18.0,SULLIVAN,153,150703000,0.69,0.62
2022,INDIANA,18.0,VANDERBURGH,163,49034000,0.58,0.47
2022,INDIANA,18.0,WARRICK,173,99069000,1.1,1.05
2022,INDIANA,18.0,CLAY,21,141299000,0.76,0.82
2022,INDIANA,18.0,FOUNTAIN,45,168406000,0.63,0.57
2022,INDIANA,18.0,MONTGOMERY,107,220792000,1.52,1.55
2022,INDIANA,18.0,OWEN,119,29377000,0.87,0.92
2022,INDIANA,18.0,PARKE,121,116947000,0.84,0.84
2022,INDIANA,18.0,PUTNAM,133,127755000,1.5,1.47
2022,INDIANA,18.0,TIPPECANOE,157,206937000,0.53,0.52
2022,INDIANA,18.0,VERMILLION,165,82747000,0.44,0.37
2022,INDIANA,18.0,VIGO,167,81067000,1.03,0.9
2022,INDIANA,18.0,WARREN,171,173882000,0.25,0.23
2022,IOWA,19.0,BOONE,15,312238000,0.74,0.74
2022,IOWA,19.0,DALLAS,49,239758000,1.53,1.56
2022,IOWA,19.0,GRUNDY,75,348394000,1.18,1.22
2022,IOWA,19.0,HAMILTON,79,370837000,1.48,1.45
2022,IOWA,19.0,HARDIN,83,338318000,1.51,1.54
2022,IOWA,19.0,JASPER,99,363487000,0.69,0.76
2022,IOWA,19.0,MARSHALL,127,314107000,1.28,1.26
2022,IOWA,19.0,POLK,153,153028000,0.69,0.62
2022,IOWA,19.0,POWESHIEK,157,214705000,0.53,0.52
2022,IOWA,19.0,STORY,169,284887000,0.52,0.45
2022,IOWA,19.0,TAMA,171,300093000,0.25,0.23
2022,IOWA,19.0,WEBSTER,187,327080000,0.43,0.45
2022,IOWA,19.0,BENTON,11,340534000,0.77,0.76
2022,IOWA,19.0,CEDAR,31,365481000,0.48,0.43
2022,IOWA,19.0,CLINTON,45,311105000,0.63,0.57
2022,IOWA,19.0,IOWA,95,247348000,1.32,1.31
2022,IOWA,19.0,JACKSON,97,176285000,0.88,0.85
2022,IOWA,19.0,JOHNSON,103,200646000,1.42,1.43
2022,IOWA,19.0,JONES,105,259702000,0.6,0.65
2022,IOWA,19.0,LINN,113,312165000,1.04,1.07
2022,IOWA,19.0,MUSCATINE,139,167634000,0.04,0.05
2022,IOWA,19.0,SCOTT,163,206604000,0.58,0.47
2022,IOWA,19.0,BUTLER,23,290218000,1.0,0.97
2022,IOWA,19.0,CERRO GORDO,33,331604000,1.36,1.36
2022,IOWA,19.0,FLOYD,67,274945000,0.75,0.72
2022,IOWA,19.0,FRANKLIN,69,338844000,1.14,1.07
2022,IOWA,19.0,HANCOCK,81,347975000,1.08,1.13
2022,IOWA,19.0,HUMBOLDT,91,210382000,0.62,0.64
2022,IOWA,19.0,KOSSUTH,109,571903000,0.62,0.59
2022,IOWA,19.0,MITCHELL,131,239041000,0.51,0.54
2022,IOWA,19.0,WINNEBAGO,189,188509000,0.34,0.24
2022,IOWA,19.0,WORTH,195,143726000,0.24,0.21
2022,IOWA,19.0,WRIGHT,197,372955000,0.87,0.85
2022,IOWA,19.0,ALLAMAKEE,5,126944000,0.56,0.55
2022,IOWA,19.0,BLACK HAWK,13,284772000,0.6,0.64
2022,IOWA,19.0,BREMER,17,224823000,0.82,0.87
2022,IOWA,19.0,BUCHANAN,19,369758000,1.41,1.44
2022,IOWA,19.0,CHICKASAW,37,253816000,0.7,0.76
2022,IOWA,19.0,CLAYTON,43,257152000,1.26,1.23
2022,IOWA,19.0,DELAWARE,55,317090000,1.2,1.19
2022,IOWA,19.0,DUBUQUE,61,246976000,0.74,0.68
2022,IOWA,19.0,FAYETTE,65,347244000,0.83,0.86
2022,IOWA,19.0,HOWARD,89,266736000,1.46,1.49
2022,IOWA,19.0,WINNESHIEK,191,256870000,0.34,0.37
2022,IOWA,19.0,BUENA VISTA,21,290561000,0.76,0.82
2022,IOWA,19.0,CHEROKEE,35,264896000,0.77,0.83
2022,IOWA,19.0,CLAY,41,250984000,0.6,0.61
2022,IOWA,19.0,DICKINSON,59,141447000,1.46,1.47
2022,IOWA,19.0,EMMET,63,204779000,1.35,1.37
2022,IOWA,19.0,LYON,119,269534000,0.87,0.92
2022,IOWA,19.0,O BRIEN,141,247812000,0.02,0.02
2022,IOWA,19.0,OSCEOLA,143,196269000,-0.08,-0.08
2022,IOWA,19.0,PALO ALTO,147,325165000,-0.2,-0.2
2022,IOWA,19.0,PLYMOUTH,149,407014000,-0.43,-0.44
2022,IOWA,19.0,POCAHONTAS,151,293453000,0.37,0.33
2022,IOWA,19.0,SIOUX,167,449282000,1.03,0.9
2022,IOWA,19.0,APPANOOSE,7,53121000,0.94,0.98
2022,IOWA,19.0,CLARKE,39,32805000,0.59,0.59
2022,IOWA,19.0,DECATUR,53,51359000,0.82,0.83
2022,IOWA,19.0,LUCAS,117,39287000,1.39,1.42
2022,IOWA,19.0,MADISON,121,155667000,0.84,0.84
2022,IOWA,19.0,MARION,125,128260000,1.19,1.2
2022,IOWA,19.0,MONROE,135,48482000,0.36,0.32
2022,IOWA,19.0,RINGGOLD,159,92775000,0.45,0.35
2022,IOWA,19.0,UNION,175,89973000,1.4,1.3
2022,IOWA,19.0,WARREN,181,153046000,0.09,-0.01
2022,IOWA,19.0,WAYNE,185,120049000,0.94,0.89
2022,IOWA,19.0,DAVIS,51,60389000,0.95,1.01
2022,IOWA,19.0,DES MOINES,57,117380000,1.21,1.22
2022,IOWA,19.0,HENRY,87,149663000,1.08,1.09
2022,IOWA,19.0,JEFFERSON,101,111599000,0.85,0.88
2022,IOWA,19.0,KEOKUK,107,159130000,1.52,1.55
2022,IOWA,19.0,LEE,111,131487000,0.6,0.62
2022,IOWA,19.0,LOUISA,115,142993000,1.37,1.33
2022,IOWA,19.0,MAHASKA,123,212990000,0.69,0.75
2022,IOWA,19.0,VAN BUREN,177,77982000,0.51,0.44
2022,IOWA,19.0,WAPELLO,179,96455000,0.75,0.73
2022,IOWA,19.0,WASHINGTON,183,198590000,0.96,0.95
2022,IOWA,19.0,ADAIR,1,170010000,0.75,0.79
