state_alpha,load_time,asd_code,county_code,short_desc,watershed_code,asd_desc,agg_level_desc,region_desc,CV (%),unit_desc,prodn_practice_desc,state_ansi,sector_desc,year,begin_code,commodity_desc,Value,domain_desc,source_desc,country_code,domaincat_desc,week_ending,country_name,watershed_desc,congr_district_code,statisticcat_desc,group_desc,reference_period_desc,location_desc,state_fips_code,county_name,util_practice_desc,freq_desc,county_ansi,zip_5,class_desc,state_name,end_code
LA,2012-01-01 00:00:00.000,,,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1947,00,HAY,2,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALFALFA,LOUISIANA,00
LA,2012-01-01 00:00:00.000,,,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1946,00,HAY,1.8,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALFALFA,LOUISIANA,00
LA,2012-01-01 00:00:00.000,,,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1945,00,HAY,2.2,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALFALFA,LOUISIANA,00
LA,2012-01-01 00:00:00.000,,,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1944,00,HAY,1.75,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALFALFA,LOUISIANA,00
LA,2012-01-01 00:00:00.000,,,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1943,00,HAY,2,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALFALFA,LOUISIANA,00
LA,2012-01-01 00:00:00.000,,,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1942,00,HAY,2.1,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALFALFA,LOUISIANA,00
LA,2012-01-01 00:00:00.000,,,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1941,00,HAY,2.1,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALFALFA,LOUISIANA,00
LA,2012-01-01 00:00:00.000,,,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1940,00,HAY,2.15,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALFALFA,LOUISIANA,00
LA,2012-01-01 00:00:00.000,,,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1939,00,HAY,2.43,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALFALFA,LOUISIANA,00
LA,2012-01-01 00:00:00.000,,,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1938,00,HAY,1.8,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALFALFA,LOUISIANA,00
LA,2012-01-01 00:00:00.000,,,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1937,00,HAY,2.2,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALFALFA,LOUISIANA,00
LA,2012-01-01 00:00:00.000,,,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1936,00,HAY,2.75,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALFALFA,LOUISIANA,00
LA,2012-01-01 00:00:00.000,,,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1935,00,HAY,1.8,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALFALFA,LOUISIANA,00
LA,2012-01-01 00:00:00.000,,,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1934,00,HAY,1.75,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALFALFA,LOUISIANA,00
LA,2012-01-01 00:00:00.000,,,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1933,00,HAY,1.8,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALFALFA,LOUISIANA,00
LA,2012-01-01 00:00:00.000,,,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1932,00,HAY,2.5,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALFALFA,LOUISIANA,00
LA,2012-01-01 00:00:00.000,,,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1931,00,HAY,2.5,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALFALFA,LOUISIANA,00
LA,2012-01-01 00:00:00.000,,,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1930,00,HAY,1.75,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALFALFA,LOUISIANA,00
LA,2012-01-01 00:00:00.000,,,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1929,00,HAY,2.45,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALFALFA,LOUISIANA,00
LA,2012-01-01 00:00:00.000,,,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1928,00,HAY,2.66,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALFALFA,LOUISIANA,00
LA,2012-01-01 00:00:00.000,,,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1927,00,HAY,2.75,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALFALFA,LOUISIANA,00
LA,2012-01-01 00:00:00.000,,,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1926,00,HAY,2,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALFALFA,LOUISIANA,00
LA,2012-01-01 00:00:00.000,,,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1925,00,HAY,1.55,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALFALFA,LOUISIANA,00
LA,2012-01-01 00:00:00.000,,,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1924,00,HAY,1.25,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALFALFA,LOUISIANA,00
LA,2012-01-01 00:00:00.000,,,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1923,00,HAY,2.33,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALFALFA,LOUISIANA,00
LA,2012-01-01 00:00:00.000,,,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1922,00,HAY,2.35,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALFALFA,LOUISIANA,00
LA,2012-01-01 00:00:00.000,,,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1921,00,HAY,2.7,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALFALFA,LOUISIANA,00
LA,2012-01-01 00:00:00.000,,,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1920,00,HAY,2.7,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALFALFA,LOUISIANA,00
LA,2012-01-01 00:00:00.000,,,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1919,00,HAY,2.1,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALFALFA,LOUISIANA,00
LA,2025-01-10 12:00:00.000,,,"HAY - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,2024,00,HAY,2.8,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALL CLASSES,LOUISIANA,00
LA,2025-01-10 12:00:00.000,,,"HAY - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,2023,00,HAY,2.1,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALL CLASSES,LOUISIANA,00
LA,2024-01-09 15:00:00.000,,,"HAY - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,2022,00,HAY,2.4,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALL CLASSES,LOUISIANA,00
LA,2024-01-09 15:00:00.000,,,"HAY - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,2021,00,HAY,2.6,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALL CLASSES,LOUISIANA,00
LA,2024-01-09 15:00:00.000,,,"HAY - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,2020,00,HAY,2.4,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALL CLASSES,LOUISIANA,00
LA,2024-01-09 15:00:00.000,,,"HAY - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,2019,00,HAY,2.5,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALL CLASSES,LOUISIANA,00
LA,2024-01-09 15:00:00.000,,,"HAY - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,2018,00,HAY,2.2,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALL CLASSES,LOUISIANA,00
LA,2019-02-06 15:00:06.000,,,"HAY - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,2017,00,HAY,2.6,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALL CLASSES,LOUISIANA,00
LA,2019-02-06 15:00:06.000,,,"HAY - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,2016,00,HAY,2.9,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALL CLASSES,LOUISIANA,00
LA,2019-02-06 15:00:06.000,,,"HAY - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,2015,00,HAY,2.5,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALL CLASSES,LOUISIANA,00
LA,2019-02-06 15:00:06.000,,,"HAY - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,2014,00,HAY,2.7,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALL CLASSES,LOUISIANA,00
LA,2019-02-06 15:00:06.000,,,"HAY - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,2013,00,HAY,2.2,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALL CLASSES,LOUISIANA,00
LA,2014-11-03 16:18:55.000,,,"HAY - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,2012,00,HAY,2.6,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALL CLASSES,LOUISIANA,00
LA,2014-11-03 16:18:55.000,,,"HAY - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,2011,00,HAY,2.1,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALL CLASSES,LOUISIANA,00
LA,2014-11-03 16:18:55.000,,,"HAY - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,2010,00,HAY,2.8,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALL CLASSES,LOUISIANA,00
LA,2014-11-03 16:18:55.000,,,"HAY - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,2009,00,HAY,2.8,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALL CLASSES,LOUISIANA,00
LA,2014-11-03 16:18:55.000,,,"HAY - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,2008,00,HAY,2.5,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALL CLASSES,LOUISIANA,00
LA,2012-01-01 00:00:00.000,,,"HAY - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,2007,00,HAY,2.7,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALL CLASSES,LOUISIANA,00
LA,2012-01-01 00:00:00.000,,,"HAY - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,2006,00,HAY,2.5,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALL CLASSES,LOUISIANA,00
LA,2012-01-01 00:00:00.000,,,"HAY - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,2005,00,HAY,2.3,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALL CLASSES,LOUISIANA,00
LA,2012-01-01 00:00:00.000,,,"HAY - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,2004,00,HAY,3,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALL CLASSES,LOUISIANA,00
LA,2012-01-01 00:00:00.000,,,"HAY - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,2003,00,HAY,2.9,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALL CLASSES,LOUISIANA,00
LA,2012-01-01 00:00:00.000,,,"HAY - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,2002,00,HAY,2.5,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALL CLASSES,LOUISIANA,00
LA,2012-01-01 00:00:00.000,,,"HAY - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,2001,00,HAY,2.8,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALL CLASSES,LOUISIANA,00
LA,2012-01-01 00:00:00.000,,,"HAY - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,2000,00,HAY,1.9,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALL CLASSES,LOUISIANA,00
LA,2012-01-01 00:00:00.000,,,"HAY - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1999,00,HAY,2.4,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALL CLASSES,LOUISIANA,00
LA,2012-01-01 00:00:00.000,,,"HAY - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1999,00,HAY,2.4,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR - AUG FORECAST,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALL CLASSES,LOUISIANA,00
LA,2012-01-01 00:00:00.000,,,"HAY - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1999,00,HAY,2.1,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR - OCT FORECAST,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALL CLASSES,LOUISIANA,00
LA,2012-01-01 00:00:00.000,,,"HAY - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1998,00,HAY,2.2,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALL CLASSES,LOUISIANA,00
LA,2012-01-01 00:00:00.000,,,"HAY - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1997,00,HAY,2.6,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALL CLASSES,LOUISIANA,00
LA,2012-01-01 00:00:00.000,,,"HAY - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1996,00,HAY,2.7,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALL CLASSES,LOUISIANA,00
LA,2012-01-01 00:00:00.000,,,"HAY - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1995,00,HAY,2.4,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALL CLASSES,LOUISIANA,00
LA,2012-01-01 00:00:00.000,,,"HAY - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1994,00,HAY,2.8,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALL CLASSES,LOUISIANA,00
LA,2012-01-01 00:00:00.000,,,"HAY - YIELD, MEASURED IN TONS / ACRE",00000000,,STATE,,,TONS / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1993,00,HAY,2.4,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,LOUISIANA,22,,ALL UTILIZATION PRACTICES,ANNUAL,,,ALL CLASSES,LOUISIANA,00
