country_name,group_desc,CV (%),county_ansi,begin_code,watershed_desc,end_code,zip_5,Value,county_name,class_desc,unit_desc,state_alpha,week_ending,state_name,location_desc,asd_desc,short_desc,prodn_practice_desc,util_practice_desc,state_fips_code,freq_desc,source_desc,county_code,asd_code,region_desc,statisticcat_desc,domaincat_desc,agg_level_desc,year,watershed_code,domain_desc,country_code,congr_district_code,sector_desc,commodity_desc,state_ansi,reference_period_desc,load_time
UNITED STATES,FIELD CROPS,,,00,,00,,91.8,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1976,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FIELD CROPS,,,00,,00,,90.2,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1975,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FIELD CROPS,,,00,,00,,94.8,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1974,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FIELD CROPS,,,00,,00,,89.1,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1973,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FIELD CROPS,,,00,,00,,91.5,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1972,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FIELD CROPS,,,00,,00,,92.3,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1971,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FIELD CROPS,,,00,,00,,91.9,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1970,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FIELD CROPS,,,00,,00,,95.8,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1969,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FIELD CROPS,,,00,,00,,99.4,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1968,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FIELD CROPS,,,00,,00,,98.8,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1967,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FIELD CROPS,,,00,,00,,98.8,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1966,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FIELD CROPS,,,00,,00,,98,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1965,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FIELD CROPS,,,00,,00,,94.7,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1964,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FIELD CROPS,,,00,,00,,93.4,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1963,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FIELD CROPS,,,00,,00,,90.4,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1962,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FIELD CROPS,,,00,,00,,88.6,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1961,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FIELD CROPS,,,00,,00,,83.1,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1960,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FIELD CROPS,,,00,,00,,85.3,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1959,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FIELD CROPS,,,00,,00,,89.8,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1958,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FIELD CROPS,,,00,,00,,88.5,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1957,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FIELD CROPS,,,00,,00,,92.6,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1956,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FIELD CROPS,,,00,,00,,92.9,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1955,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FIELD CROPS,,,00,,00,,87.7,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1954,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FIELD CROPS,,,00,,00,,83.1,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1953,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FIELD CROPS,,,00,,00,,80.4,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1952,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FIELD CROPS,,,00,,00,,77.4,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1951,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FIELD CROPS,,,00,,00,,74.7,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1950,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FIELD CROPS,,,00,,00,,74,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1949,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FIELD CROPS,,,00,,00,,75.4,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1948,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FIELD CROPS,,,00,,00,,70.3,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1947,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FIELD CROPS,,,00,,00,,71.1,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1946,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FIELD CROPS,,,00,,00,,71.4,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1945,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FIELD CROPS,,,00,,00,,71.5,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1944,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FIELD CROPS,,,00,,00,,71.9,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1943,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FIELD CROPS,,,00,,00,,69,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1942,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FIELD CROPS,,,00,,00,,65.4,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1941,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FIELD CROPS,,,00,,00,,62.7,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1940,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FIELD CROPS,,,00,,00,,62.2,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1939,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FIELD CROPS,,,00,,00,,65,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1938,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FIELD CROPS,,,00,,00,,69.5,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1937,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FIELD CROPS,,,00,,00,,70.1,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1936,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FIELD CROPS,,,00,,00,,67.8,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1935,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FIELD CROPS,,,00,,00,,59.5,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,1934,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR,2012-01-01 00:00:00.000
UNITED STATES,FIELD CROPS,,,00,,00,,86.2,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR & SEED - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR & SEED,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,2016,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR,2019-02-06 15:00:06.000
UNITED STATES,FIELD CROPS,,,00,,00,,82.7,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR & SEED - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR & SEED,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,2016,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR - AUG FORECAST,2016-08-12 12:00:00.000
UNITED STATES,FIELD CROPS,,,00,,00,,91.9,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR & SEED - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR & SEED,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,2016,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR - DEC FORECAST,2016-12-09 12:00:00.000
UNITED STATES,FIELD CROPS,,,00,,00,,91.9,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR & SEED - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR & SEED,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,2016,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR - NOV FORECAST,2016-11-09 13:11:41.000
UNITED STATES,FIELD CROPS,,,00,,00,,91.9,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR & SEED - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR & SEED,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,2016,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR - OCT FORECAST,2016-10-12 12:00:00.000
UNITED STATES,FIELD CROPS,,,00,,00,,91.9,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR & SEED - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR & SEED,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,2016,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR - SEP FORECAST,2016-09-12 12:00:00.000
UNITED STATES,FIELD CROPS,,,00,,00,,78.3,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR & SEED - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR & SEED,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,2015,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR,2019-02-06 15:00:06.000
UNITED STATES,FIELD CROPS,,,00,,00,,78.4,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR & SEED - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR & SEED,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,2015,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR - AUG FORECAST,2015-08-12 12:00:00.000
UNITED STATES,FIELD CROPS,,,00,,00,,78.4,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR & SEED - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR & SEED,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,2015,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR - DEC FORECAST,2015-12-09 12:09:37.000
UNITED STATES,FIELD CROPS,,,00,,00,,78.4,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR & SEED - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR & SEED,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,2015,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR - NOV FORECAST,2015-11-10 12:00:00.000
UNITED STATES,FIELD CROPS,,,00,,00,,78.4,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR & SEED - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR & SEED,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,2015,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR - OCT FORECAST,2015-10-09 12:00:00.000
UNITED STATES,FIELD CROPS,,,00,,00,,78.4,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR & SEED - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR & SEED,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,2015,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR - SEP FORECAST,2015-09-11 12:00:00.000
UNITED STATES,FIELD CROPS,,,00,,00,,79.6,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR & SEED - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR & SEED,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,2014,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR,2019-02-06 15:00:06.000
UNITED STATES,FIELD CROPS,,,00,,00,,75,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR & SEED - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR & SEED,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,2014,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR - AUG FORECAST,2014-08-12 12:08:43.000
UNITED STATES,FIELD CROPS,,,00,,00,,74.9,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR & SEED - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR & SEED,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,2014,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR - DEC FORECAST,2015-02-10 12:01:19.000
UNITED STATES,FIELD CROPS,,,00,,00,,74.9,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR & SEED - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR & SEED,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,2014,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR - FEB FORECAST,2015-03-10 12:01:04.000
UNITED STATES,FIELD CROPS,,,00,,00,,75,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR & SEED - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR & SEED,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,2014,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR - NOV FORECAST,2014-12-10 12:22:11.000
UNITED STATES,FIELD CROPS,,,00,,00,,75,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR & SEED - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR & SEED,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,2014,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR - OCT FORECAST,2014-10-10 12:19:39.000
UNITED STATES,FIELD CROPS,,,00,,00,,75,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR & SEED - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR & SEED,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,2014,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR - SEP FORECAST,2014-09-11 12:09:02.000
UNITED STATES,FIELD CROPS,,,00,,00,,78.9,,ALL CLASSES,TONS / ACRE,HI,,HAWAII,HAWAII,,"SUGARCANE, SUGAR & SEED - YIELD, MEASURED IN TONS / ACRE",ALL PRODUCTION PRACTICES,SUGAR & SEED,15,ANNUAL,SURVEY,,,,YIELD,NOT SPECIFIED,STATE,2013,00000000,TOTAL,9000,,CROPS,SUGARCANE,15,YEAR,2019-02-06 15:00:06.000
