source_desc,statisticcat_desc,short_desc,domaincat_desc,CV (%),commodity_desc,group_desc,sector_desc,asd_desc,prodn_practice_desc,load_time,state_name,country_code,watershed_desc,agg_level_desc,class_desc,watershed_code,zip_5,Value,end_code,county_name,county_code,begin_code,state_ansi,week_ending,region_desc,year,unit_desc,freq_desc,congr_district_code,util_practice_desc,domain_desc,county_ansi,state_fips_code,reference_period_desc,location_desc,state_alpha,country_name,asd_code
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73724,42,00,,,00,40,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73724,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73726,8,00,,,00,40,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73726,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73726,9,00,,,00,40,,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73726,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73726,21,00,,,00,40,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73726,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73727,5,00,,,00,40,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73727,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73727,7,00,,,00,40,,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73727,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73727,29,00,,,00,40,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73727,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73728,29,00,,,00,40,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73728,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73728,33,00,,,00,40,,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73728,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73728,75,00,,,00,40,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73728,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73729,21,00,,,00,40,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73729,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73729,18,00,,,00,40,,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73729,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73729,30,00,,,00,40,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73729,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73730,8,00,,,00,40,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73730,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73730,16,00,,,00,40,,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73730,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73730,24,00,,,00,40,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73730,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73731,4,00,,,00,40,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73731,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73731,11,00,,,00,40,,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73731,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73731,8,00,,,00,40,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73731,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73733,19,00,,,00,40,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73733,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73733,9,00,,,00,40,,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73733,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73733,20,00,,,00,40,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73733,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73734,16,00,,,00,40,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73734,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73734,31,00,,,00,40,,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73734,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73734,17,00,,,00,40,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73734,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73735,10,00,,,00,40,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73735,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73735,5,00,,,00,40,,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73735,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73735,6,00,,,00,40,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73735,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73736,5,00,,,00,40,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73736,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73736,25,00,,,00,40,,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73736,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73736,10,00,,,00,40,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73736,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73737,50,00,,,00,40,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73737,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73737,62,00,,,00,40,,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73737,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73737,96,00,,,00,40,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73737,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73738,12,00,,,00,40,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73738,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73738,15,00,,,00,40,,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73738,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73738,28,00,,,00,40,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73738,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73739,12,00,,,00,40,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73739,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73739,17,00,,,00,40,,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73739,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73739,18,00,,,00,40,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73739,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73741,12,00,,,00,40,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73741,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73741,24,00,,,00,40,,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73741,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73741,19,00,,,00,40,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73741,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73742,52,00,,,00,40,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73742,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73742,90,00,,,00,40,,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73742,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73742,97,00,,,00,40,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73742,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73743,1,00,,,00,40,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73743,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73743,8,00,,,00,40,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73743,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73744,3,00,,,00,40,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73744,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73744,19,00,,,00,40,,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73744,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73744,16,00,,,00,40,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73744,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73746,2,00,,,00,40,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73746,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73747,6,00,,,00,40,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73747,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73747,10,00,,,00,40,,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73747,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73747,6,00,,,00,40,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73747,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73749,3,00,,,00,40,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73749,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73749,5,00,,,00,40,,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73749,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73749,19,00,,,00,40,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73749,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73750,75,00,,,00,40,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73750,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73750,111,00,,,00,40,,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73750,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73750,137,00,,,00,40,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73750,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73753,11,00,,,00,40,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73753,OK,UNITED STATES,
