county_code,state_fips_code,congr_district_code,watershed_code,county_ansi,state_name,unit_desc,statisticcat_desc,week_ending,agg_level_desc,reference_period_desc,commodity_desc,zip_5,source_desc,country_code,domain_desc,state_ansi,country_name,Value,watershed_desc,sector_desc,prodn_practice_desc,load_time,county_name,asd_code,region_desc,end_code,group_desc,domaincat_desc,short_desc,location_desc,CV (%),year,class_desc,begin_code,freq_desc,asd_desc,state_alpha,util_practice_desc
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,35621,CENSUS,9000,SALES,01,UNITED STATES,43,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,35621,,2022,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,35621,CENSUS,9000,SALES,01,UNITED STATES,40,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,35621,,2017,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,35621,CENSUS,9000,SALES,01,UNITED STATES,39,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,35621,,2007,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,35622,CENSUS,9000,SALES,01,UNITED STATES,45,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,35622,,2022,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,35622,CENSUS,9000,SALES,01,UNITED STATES,65,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,35622,,2017,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,35622,CENSUS,9000,SALES,01,UNITED STATES,75,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,35622,,2007,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,35630,CENSUS,9000,SALES,01,UNITED STATES,16,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,35630,,2022,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,35630,CENSUS,9000,SALES,01,UNITED STATES,13,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,35630,,2017,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,35630,CENSUS,9000,SALES,01,UNITED STATES,26,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,35630,,2007,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,35631,CENSUS,9000,SALES,01,UNITED STATES,1,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,35631,,2017,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,35631,CENSUS,9000,SALES,01,UNITED STATES,3,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,35631,,2007,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,35633,CENSUS,9000,SALES,01,UNITED STATES,87,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,35633,,2022,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,35633,CENSUS,9000,SALES,01,UNITED STATES,81,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,35633,,2017,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,35633,CENSUS,9000,SALES,01,UNITED STATES,84,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,35633,,2007,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,35634,CENSUS,9000,SALES,01,UNITED STATES,14,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,35634,,2022,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,35634,CENSUS,9000,SALES,01,UNITED STATES,40,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,35634,,2017,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,35634,CENSUS,9000,SALES,01,UNITED STATES,47,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,35634,,2007,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,35640,CENSUS,9000,SALES,01,UNITED STATES,95,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,35640,,2022,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,35640,CENSUS,9000,SALES,01,UNITED STATES,108,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,35640,,2017,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,35640,CENSUS,9000,SALES,01,UNITED STATES,109,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,35640,,2007,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,35643,CENSUS,9000,SALES,01,UNITED STATES,25,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,35643,,2022,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,35643,CENSUS,9000,SALES,01,UNITED STATES,27,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,35643,,2017,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,35643,CENSUS,9000,SALES,01,UNITED STATES,19,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,35643,,2007,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,35645,CENSUS,9000,SALES,01,UNITED STATES,46,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,35645,,2022,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,35645,CENSUS,9000,SALES,01,UNITED STATES,67,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,35645,,2017,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,35645,CENSUS,9000,SALES,01,UNITED STATES,76,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,35645,,2007,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,35646,CENSUS,9000,SALES,01,UNITED STATES,43,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,35646,,2022,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,35646,CENSUS,9000,SALES,01,UNITED STATES,33,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,35646,,2017,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,35646,CENSUS,9000,SALES,01,UNITED STATES,39,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,35646,,2007,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,35647,CENSUS,9000,SALES,01,UNITED STATES,41,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,35647,,2022,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,35647,CENSUS,9000,SALES,01,UNITED STATES,34,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,35647,,2017,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,35647,CENSUS,9000,SALES,01,UNITED STATES,13,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,35647,,2007,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,35648,CENSUS,9000,SALES,01,UNITED STATES,55,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,35648,,2022,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,35648,CENSUS,9000,SALES,01,UNITED STATES,43,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,35648,,2017,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,35648,CENSUS,9000,SALES,01,UNITED STATES,42,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,35648,,2007,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,35649,CENSUS,9000,SALES,01,UNITED STATES,1,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,35649,,2022,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,35649,CENSUS,9000,SALES,01,UNITED STATES,3,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,35649,,2017,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,35649,CENSUS,9000,SALES,01,UNITED STATES,1,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,35649,,2007,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,35650,CENSUS,9000,SALES,01,UNITED STATES,150,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,35650,,2022,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,35650,CENSUS,9000,SALES,01,UNITED STATES,129,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,35650,,2017,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,35650,CENSUS,9000,SALES,01,UNITED STATES,118,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,35650,,2007,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,35651,CENSUS,9000,SALES,01,UNITED STATES,22,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,35651,,2022,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,35651,CENSUS,9000,SALES,01,UNITED STATES,46,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,35651,,2017,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,35651,CENSUS,9000,SALES,01,UNITED STATES,27,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,35651,,2007,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,35652,CENSUS,9000,SALES,01,UNITED STATES,98,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,35652,,2022,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,35652,CENSUS,9000,SALES,01,UNITED STATES,93,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,35652,,2017,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,35652,CENSUS,9000,SALES,01,UNITED STATES,76,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,35652,,2007,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,35653,CENSUS,9000,SALES,01,UNITED STATES,20,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,35653,,2022,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,35653,CENSUS,9000,SALES,01,UNITED STATES,34,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,35653,,2017,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,35653,CENSUS,9000,SALES,01,UNITED STATES,31,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,35653,,2007,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,35654,CENSUS,9000,SALES,01,UNITED STATES,49,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,35654,,2022,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,35654,CENSUS,9000,SALES,01,UNITED STATES,45,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,35654,,2017,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,35654,CENSUS,9000,SALES,01,UNITED STATES,59,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,35654,,2007,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,35660,CENSUS,9000,SALES,01,UNITED STATES,3,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,35660,,2022,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,35660,CENSUS,9000,SALES,01,UNITED STATES,7,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,35660,,2017,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,35660,CENSUS,9000,SALES,01,UNITED STATES,8,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,35660,,2007,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,35661,CENSUS,9000,SALES,01,UNITED STATES,35,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,35661,,2022,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,35661,CENSUS,9000,SALES,01,UNITED STATES,31,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,35661,,2017,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,35661,CENSUS,9000,SALES,01,UNITED STATES,31,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,35661,,2007,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,35670,CENSUS,9000,SALES,01,UNITED STATES,72,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,35670,,2022,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,35670,CENSUS,9000,SALES,01,UNITED STATES,60,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,35670,,2017,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,35670,CENSUS,9000,SALES,01,UNITED STATES,46,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",CROP TOTALS - OPERATIONS WITH SALES,35670,,2007,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
