source_desc,country_code,commodity_desc,zip_5,country_name,domain_desc,state_ansi,watershed_code,county_ansi,county_code,state_fips_code,congr_district_code,reference_period_desc,agg_level_desc,statisticcat_desc,week_ending,state_name,unit_desc,CV (%),year,location_desc,short_desc,asd_desc,util_practice_desc,state_alpha,freq_desc,class_desc,begin_code,county_name,prodn_practice_desc,sector_desc,load_time,Value,watershed_desc,domaincat_desc,region_desc,end_code,group_desc,asd_code
CENSUS,9000,CROP TOTALS,28359,UNITED STATES,SALES,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2007,28359,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,6,,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,28360,UNITED STATES,SALES,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2022,28360,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,25,,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,28360,UNITED STATES,SALES,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2017,28360,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,28,,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,28360,UNITED STATES,SALES,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2007,28360,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,27,,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,28362,UNITED STATES,SALES,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2007,28362,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,1,,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,28363,UNITED STATES,SALES,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2022,28363,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,2,,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,28363,UNITED STATES,SALES,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2017,28363,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,2,,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,28364,UNITED STATES,SALES,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2022,28364,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,47,,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,28364,UNITED STATES,SALES,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2017,28364,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,52,,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,28364,UNITED STATES,SALES,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2007,28364,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,61,,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,28365,UNITED STATES,SALES,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2022,28365,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,63,,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,28365,UNITED STATES,SALES,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2017,28365,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,90,,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,28365,UNITED STATES,SALES,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2007,28365,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,139,,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,28366,UNITED STATES,SALES,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2022,28366,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,28,,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,28366,UNITED STATES,SALES,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2017,28366,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,39,,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,28366,UNITED STATES,SALES,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2007,28366,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,73,,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,28367,UNITED STATES,SALES,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2022,28367,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,1,,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,28367,UNITED STATES,SALES,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2017,28367,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,1,,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,28368,UNITED STATES,SALES,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2022,28368,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,2,,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,28368,UNITED STATES,SALES,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2017,28368,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,3,,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,28368,UNITED STATES,SALES,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2007,28368,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,2,,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,28369,UNITED STATES,SALES,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2022,28369,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,4,,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,28369,UNITED STATES,SALES,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2017,28369,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,10,,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,28369,UNITED STATES,SALES,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2007,28369,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,8,,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,28371,UNITED STATES,SALES,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2022,28371,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,9,,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,28371,UNITED STATES,SALES,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2017,28371,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,14,,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,28371,UNITED STATES,SALES,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2007,28371,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,14,,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,28372,UNITED STATES,SALES,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2022,28372,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,31,,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,28372,UNITED STATES,SALES,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2017,28372,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,27,,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,28372,UNITED STATES,SALES,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2007,28372,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,78,,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,28373,UNITED STATES,SALES,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2022,28373,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,8,,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,28373,UNITED STATES,SALES,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2017,28373,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,1,,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,28373,UNITED STATES,SALES,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2007,28373,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,3,,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,28374,UNITED STATES,SALES,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2022,28374,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,14,,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,28374,UNITED STATES,SALES,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2017,28374,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,3,,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,28374,UNITED STATES,SALES,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2007,28374,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,2,,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,28375,UNITED STATES,SALES,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2007,28375,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,2,,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,28376,UNITED STATES,SALES,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2022,28376,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,22,,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,28376,UNITED STATES,SALES,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2017,28376,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,31,,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,28376,UNITED STATES,SALES,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2007,28376,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,30,,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,28377,UNITED STATES,SALES,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2022,28377,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,26,,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,28377,UNITED STATES,SALES,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2017,28377,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,15,,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,28377,UNITED STATES,SALES,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2007,28377,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,35,,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,28379,UNITED STATES,SALES,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2022,28379,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,22,,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,28379,UNITED STATES,SALES,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2017,28379,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,27,,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,28379,UNITED STATES,SALES,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2007,28379,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,28,,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,28380,UNITED STATES,SALES,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2007,28380,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,2,,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,28382,UNITED STATES,SALES,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2022,28382,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,38,,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,28382,UNITED STATES,SALES,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2017,28382,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,62,,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,28382,UNITED STATES,SALES,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2007,28382,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,69,,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,28383,UNITED STATES,SALES,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2022,28383,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,30,,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,28383,UNITED STATES,SALES,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2017,28383,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,20,,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,28383,UNITED STATES,SALES,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2007,28383,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,25,,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,28384,UNITED STATES,SALES,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2022,28384,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,13,,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,28384,UNITED STATES,SALES,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2017,28384,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,25,,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,28384,UNITED STATES,SALES,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2007,28384,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,48,,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,28385,UNITED STATES,SALES,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2022,28385,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,22,,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,28385,UNITED STATES,SALES,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2017,28385,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,11,,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,28385,UNITED STATES,SALES,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2007,28385,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,16,,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,28386,UNITED STATES,SALES,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2022,28386,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,9,,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,
CENSUS,9000,CROP TOTALS,28386,UNITED STATES,SALES,37,00000000,,,37,,YEAR,ZIP CODE,SALES,,NORTH CAROLINA,OPERATIONS,,2017,28386,CROP TOTALS - OPERATIONS WITH SALES,,ALL UTILIZATION PRACTICES,NC,ANNUAL,ALL CLASSES,00,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,8,,"SALES: (LESS THAN 50,000 $)",,00,CROP TOTALS,
