county_name,begin_code,county_code,week_ending,state_ansi,Value,end_code,county_ansi,state_alpha,state_fips_code,reference_period_desc,location_desc,country_name,asd_code,region_desc,unit_desc,year,congr_district_code,freq_desc,domain_desc,util_practice_desc,domaincat_desc,commodity_desc,CV (%),group_desc,source_desc,statisticcat_desc,short_desc,agg_level_desc,watershed_desc,class_desc,watershed_code,zip_5,prodn_practice_desc,asd_desc,sector_desc,load_time,country_code,state_name
,00,,,23,21,00,,ME,23,YEAR,04097,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04097,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,3,00,,ME,23,YEAR,04101,UNITED STATES,,,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04101,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,MAINE
,00,,,23,3,00,,ME,23,YEAR,04101,UNITED STATES,,,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04101,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,MAINE
,00,,,23,1,00,,ME,23,YEAR,04101,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04101,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,3,00,,ME,23,YEAR,04102,UNITED STATES,,,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04102,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,MAINE
,00,,,23,9,00,,ME,23,YEAR,04102,UNITED STATES,,,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04102,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,MAINE
,00,,,23,1,00,,ME,23,YEAR,04102,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04102,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,3,00,,ME,23,YEAR,04103,UNITED STATES,,,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04103,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,MAINE
,00,,,23,2,00,,ME,23,YEAR,04103,UNITED STATES,,,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04103,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,MAINE
,00,,,23,6,00,,ME,23,YEAR,04103,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04103,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,1,00,,ME,23,YEAR,04104,UNITED STATES,,,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04104,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,MAINE
,00,,,23,2,00,,ME,23,YEAR,04104,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04104,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,20,00,,ME,23,YEAR,04105,UNITED STATES,,,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04105,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,MAINE
,00,,,23,14,00,,ME,23,YEAR,04105,UNITED STATES,,,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04105,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,MAINE
,00,,,23,13,00,,ME,23,YEAR,04105,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04105,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,1,00,,ME,23,YEAR,04106,UNITED STATES,,,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04106,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,MAINE
,00,,,23,2,00,,ME,23,YEAR,04106,UNITED STATES,,,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04106,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,MAINE
,00,,,23,8,00,,ME,23,YEAR,04107,UNITED STATES,,,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04107,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,MAINE
,00,,,23,11,00,,ME,23,YEAR,04107,UNITED STATES,,,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04107,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,MAINE
,00,,,23,8,00,,ME,23,YEAR,04107,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04107,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,2,00,,ME,23,YEAR,04108,UNITED STATES,,,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04108,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,MAINE
,00,,,23,11,00,,ME,23,YEAR,04210,UNITED STATES,,,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04210,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,MAINE
,00,,,23,23,00,,ME,23,YEAR,04210,UNITED STATES,,,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04210,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,MAINE
,00,,,23,21,00,,ME,23,YEAR,04210,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04210,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,1,00,,ME,23,YEAR,04211,UNITED STATES,,,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04211,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,MAINE
,00,,,23,2,00,,ME,23,YEAR,04212,UNITED STATES,,,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04212,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,MAINE
,00,,,23,6,00,,ME,23,YEAR,04212,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04212,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,2,00,,ME,23,YEAR,04216,UNITED STATES,,,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04216,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,MAINE
,00,,,23,9,00,,ME,23,YEAR,04216,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04216,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,15,00,,ME,23,YEAR,04217,UNITED STATES,,,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04217,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,MAINE
,00,,,23,20,00,,ME,23,YEAR,04217,UNITED STATES,,,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04217,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,MAINE
,00,,,23,24,00,,ME,23,YEAR,04217,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04217,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,14,00,,ME,23,YEAR,04219,UNITED STATES,,,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04219,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,MAINE
,00,,,23,9,00,,ME,23,YEAR,04219,UNITED STATES,,,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04219,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,MAINE
,00,,,23,3,00,,ME,23,YEAR,04219,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04219,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,20,00,,ME,23,YEAR,04220,UNITED STATES,,,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04220,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,MAINE
,00,,,23,28,00,,ME,23,YEAR,04220,UNITED STATES,,,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04220,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,MAINE
,00,,,23,23,00,,ME,23,YEAR,04220,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04220,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,5,00,,ME,23,YEAR,04221,UNITED STATES,,,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04221,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,MAINE
,00,,,23,4,00,,ME,23,YEAR,04221,UNITED STATES,,,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04221,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,MAINE
,00,,,23,5,00,,ME,23,YEAR,04221,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04221,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,27,00,,ME,23,YEAR,04222,UNITED STATES,,,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04222,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,MAINE
,00,,,23,13,00,,ME,23,YEAR,04222,UNITED STATES,,,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04222,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,MAINE
,00,,,23,19,00,,ME,23,YEAR,04222,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04222,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,4,00,,ME,23,YEAR,04224,UNITED STATES,,,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04224,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,MAINE
,00,,,23,9,00,,ME,23,YEAR,04224,UNITED STATES,,,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04224,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,MAINE
,00,,,23,1,00,,ME,23,YEAR,04224,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04224,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,1,00,,ME,23,YEAR,04225,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04225,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,3,00,,ME,23,YEAR,04227,UNITED STATES,,,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04227,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,MAINE
,00,,,23,8,00,,ME,23,YEAR,04227,UNITED STATES,,,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04227,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,MAINE
,00,,,23,3,00,,ME,23,YEAR,04227,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04227,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,1,00,,ME,23,YEAR,04231,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04231,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,3,00,,ME,23,YEAR,04234,UNITED STATES,,,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04234,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,MAINE
,00,,,23,3,00,,ME,23,YEAR,04234,UNITED STATES,,,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04234,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,MAINE
,00,,,23,1,00,,ME,23,YEAR,04234,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04234,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,13,00,,ME,23,YEAR,04236,UNITED STATES,,,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04236,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,MAINE
,00,,,23,9,00,,ME,23,YEAR,04236,UNITED STATES,,,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04236,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,MAINE
,00,,,23,19,00,,ME,23,YEAR,04236,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04236,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,1,00,,ME,23,YEAR,04237,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04237,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,6,00,,ME,23,YEAR,04238,UNITED STATES,,,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04238,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,MAINE
,00,,,23,11,00,,ME,23,YEAR,04238,UNITED STATES,,,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04238,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,MAINE
,00,,,23,15,00,,ME,23,YEAR,04238,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04238,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,25,00,,ME,23,YEAR,04239,UNITED STATES,,,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (LESS THAN 50,000 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04239,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,MAINE
