class_desc,begin_code,freq_desc,state_alpha,asd_desc,util_practice_desc,location_desc,short_desc,CV (%),year,asd_code,group_desc,end_code,region_desc,domaincat_desc,watershed_desc,Value,load_time,prodn_practice_desc,sector_desc,county_name,state_ansi,domain_desc,country_name,zip_5,commodity_desc,country_code,source_desc,unit_desc,state_name,week_ending,statisticcat_desc,agg_level_desc,reference_period_desc,congr_district_code,state_fips_code,county_code,county_ansi,watershed_code
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,38225,CROP TOTALS - OPERATIONS WITH SALES,,2017,,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,46,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,SALES,UNITED STATES,38225,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,38225,CROP TOTALS - OPERATIONS WITH SALES,,2007,,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,59,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,SALES,UNITED STATES,38225,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,38226,CROP TOTALS - OPERATIONS WITH SALES,,2022,,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,1,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,SALES,UNITED STATES,38226,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,38226,CROP TOTALS - OPERATIONS WITH SALES,,2017,,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,4,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,SALES,UNITED STATES,38226,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,38226,CROP TOTALS - OPERATIONS WITH SALES,,2007,,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,7,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,SALES,UNITED STATES,38226,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,38229,CROP TOTALS - OPERATIONS WITH SALES,,2022,,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,20,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,SALES,UNITED STATES,38229,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,38229,CROP TOTALS - OPERATIONS WITH SALES,,2017,,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,33,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,SALES,UNITED STATES,38229,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,38229,CROP TOTALS - OPERATIONS WITH SALES,,2007,,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,40,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,SALES,UNITED STATES,38229,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,38230,CROP TOTALS - OPERATIONS WITH SALES,,2022,,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,28,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,SALES,UNITED STATES,38230,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,38230,CROP TOTALS - OPERATIONS WITH SALES,,2017,,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,28,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,SALES,UNITED STATES,38230,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,38230,CROP TOTALS - OPERATIONS WITH SALES,,2007,,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,54,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,SALES,UNITED STATES,38230,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,38231,CROP TOTALS - OPERATIONS WITH SALES,,2022,,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,16,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,SALES,UNITED STATES,38231,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,38231,CROP TOTALS - OPERATIONS WITH SALES,,2017,,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,10,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,SALES,UNITED STATES,38231,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,38231,CROP TOTALS - OPERATIONS WITH SALES,,2007,,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,9,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,SALES,UNITED STATES,38231,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,38232,CROP TOTALS - OPERATIONS WITH SALES,,2022,,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,5,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,SALES,UNITED STATES,38232,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,38232,CROP TOTALS - OPERATIONS WITH SALES,,2017,,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,7,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,SALES,UNITED STATES,38232,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,38232,CROP TOTALS - OPERATIONS WITH SALES,,2007,,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,16,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,SALES,UNITED STATES,38232,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,38233,CROP TOTALS - OPERATIONS WITH SALES,,2022,,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,36,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,SALES,UNITED STATES,38233,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,38233,CROP TOTALS - OPERATIONS WITH SALES,,2017,,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,39,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,SALES,UNITED STATES,38233,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,38233,CROP TOTALS - OPERATIONS WITH SALES,,2007,,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,50,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,SALES,UNITED STATES,38233,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,38235,CROP TOTALS - OPERATIONS WITH SALES,,2022,,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,2,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,SALES,UNITED STATES,38235,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,38235,CROP TOTALS - OPERATIONS WITH SALES,,2007,,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,1,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,SALES,UNITED STATES,38235,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,38236,CROP TOTALS - OPERATIONS WITH SALES,,2022,,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,10,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,SALES,UNITED STATES,38236,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,38236,CROP TOTALS - OPERATIONS WITH SALES,,2017,,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,12,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,SALES,UNITED STATES,38236,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,38236,CROP TOTALS - OPERATIONS WITH SALES,,2007,,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,8,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,SALES,UNITED STATES,38236,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,38237,CROP TOTALS - OPERATIONS WITH SALES,,2022,,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,102,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,SALES,UNITED STATES,38237,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,38237,CROP TOTALS - OPERATIONS WITH SALES,,2017,,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,69,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,SALES,UNITED STATES,38237,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,38237,CROP TOTALS - OPERATIONS WITH SALES,,2007,,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,128,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,SALES,UNITED STATES,38237,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,38240,CROP TOTALS - OPERATIONS WITH SALES,,2022,,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,12,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,SALES,UNITED STATES,38240,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,38240,CROP TOTALS - OPERATIONS WITH SALES,,2017,,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,16,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,SALES,UNITED STATES,38240,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,38240,CROP TOTALS - OPERATIONS WITH SALES,,2007,,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,14,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,SALES,UNITED STATES,38240,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,38241,CROP TOTALS - OPERATIONS WITH SALES,,2022,,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,14,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,SALES,UNITED STATES,38241,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,38241,CROP TOTALS - OPERATIONS WITH SALES,,2017,,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,13,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,SALES,UNITED STATES,38241,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,38241,CROP TOTALS - OPERATIONS WITH SALES,,2007,,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,35,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,SALES,UNITED STATES,38241,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,38242,CROP TOTALS - OPERATIONS WITH SALES,,2022,,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,107,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,SALES,UNITED STATES,38242,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,38242,CROP TOTALS - OPERATIONS WITH SALES,,2017,,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,88,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,SALES,UNITED STATES,38242,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,38242,CROP TOTALS - OPERATIONS WITH SALES,,2007,,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,142,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,SALES,UNITED STATES,38242,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,38251,CROP TOTALS - OPERATIONS WITH SALES,,2022,,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,26,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,SALES,UNITED STATES,38251,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,38251,CROP TOTALS - OPERATIONS WITH SALES,,2017,,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,22,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,SALES,UNITED STATES,38251,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,38251,CROP TOTALS - OPERATIONS WITH SALES,,2007,,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,45,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,SALES,UNITED STATES,38251,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,38253,CROP TOTALS - OPERATIONS WITH SALES,,2022,,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,7,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,SALES,UNITED STATES,38253,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,38253,CROP TOTALS - OPERATIONS WITH SALES,,2017,,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,1,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,SALES,UNITED STATES,38253,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,38253,CROP TOTALS - OPERATIONS WITH SALES,,2007,,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,4,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,SALES,UNITED STATES,38253,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,38255,CROP TOTALS - OPERATIONS WITH SALES,,2022,,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,22,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,SALES,UNITED STATES,38255,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,38255,CROP TOTALS - OPERATIONS WITH SALES,,2017,,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,14,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,SALES,UNITED STATES,38255,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,38255,CROP TOTALS - OPERATIONS WITH SALES,,2007,,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,17,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,SALES,UNITED STATES,38255,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,38256,CROP TOTALS - OPERATIONS WITH SALES,,2022,,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,21,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,SALES,UNITED STATES,38256,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,38256,CROP TOTALS - OPERATIONS WITH SALES,,2017,,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,18,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,SALES,UNITED STATES,38256,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,38256,CROP TOTALS - OPERATIONS WITH SALES,,2007,,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,21,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,SALES,UNITED STATES,38256,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,38257,CROP TOTALS - OPERATIONS WITH SALES,,2022,,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,31,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,SALES,UNITED STATES,38257,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,38257,CROP TOTALS - OPERATIONS WITH SALES,,2017,,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,17,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,SALES,UNITED STATES,38257,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,38257,CROP TOTALS - OPERATIONS WITH SALES,,2007,,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,34,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,SALES,UNITED STATES,38257,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,38258,CROP TOTALS - OPERATIONS WITH SALES,,2022,,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,20,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,SALES,UNITED STATES,38258,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,38258,CROP TOTALS - OPERATIONS WITH SALES,,2017,,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,4,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,SALES,UNITED STATES,38258,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,38258,CROP TOTALS - OPERATIONS WITH SALES,,2007,,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,10,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,SALES,UNITED STATES,38258,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,38259,CROP TOTALS - OPERATIONS WITH SALES,,2022,,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,3,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,SALES,UNITED STATES,38259,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,38259,CROP TOTALS - OPERATIONS WITH SALES,,2007,,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,2,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,SALES,UNITED STATES,38259,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,38260,CROP TOTALS - OPERATIONS WITH SALES,,2022,,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,31,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,SALES,UNITED STATES,38260,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,38260,CROP TOTALS - OPERATIONS WITH SALES,,2017,,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,23,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,SALES,UNITED STATES,38260,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,38260,CROP TOTALS - OPERATIONS WITH SALES,,2007,,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,36,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,SALES,UNITED STATES,38260,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,38261,CROP TOTALS - OPERATIONS WITH SALES,,2022,,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,40,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,SALES,UNITED STATES,38261,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,38261,CROP TOTALS - OPERATIONS WITH SALES,,2017,,CROP TOTALS,00,,"SALES: (LESS THAN 50,000 $)",,42,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,SALES,UNITED STATES,38261,CROP TOTALS,9000,CENSUS,OPERATIONS,TENNESSEE,,SALES,ZIP CODE,YEAR,,47,,,00000000
