asd_code,country_name,county_ansi,state_fips_code,state_alpha,reference_period_desc,location_desc,congr_district_code,freq_desc,domain_desc,util_practice_desc,region_desc,unit_desc,year,begin_code,county_code,state_ansi,week_ending,county_name,Value,end_code,zip_5,agg_level_desc,watershed_desc,class_desc,watershed_code,country_code,state_name,asd_desc,prodn_practice_desc,sector_desc,load_time,group_desc,domaincat_desc,CV (%),commodity_desc,statisticcat_desc,short_desc,source_desc
,UNITED STATES,,45,SC,YEAR,29143,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,00,,45,,,1,00,29143,ZIP CODE,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
,UNITED STATES,,45,SC,YEAR,29145,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,00,,45,,,9,00,29145,ZIP CODE,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
,UNITED STATES,,45,SC,YEAR,29145,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,00,,45,,,13,00,29145,ZIP CODE,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
,UNITED STATES,,45,SC,YEAR,29145,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,00,,45,,,4,00,29145,ZIP CODE,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
,UNITED STATES,,45,SC,YEAR,29146,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,00,,45,,,7,00,29146,ZIP CODE,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
,UNITED STATES,,45,SC,YEAR,29146,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,00,,45,,,21,00,29146,ZIP CODE,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
,UNITED STATES,,45,SC,YEAR,29146,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,00,,45,,,20,00,29146,ZIP CODE,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
,UNITED STATES,,45,SC,YEAR,29148,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,00,,45,,,2,00,29148,ZIP CODE,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
,UNITED STATES,,45,SC,YEAR,29148,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,00,,45,,,9,00,29148,ZIP CODE,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
,UNITED STATES,,45,SC,YEAR,29148,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,00,,45,,,16,00,29148,ZIP CODE,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
,UNITED STATES,,45,SC,YEAR,29150,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,00,,45,,,15,00,29150,ZIP CODE,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
,UNITED STATES,,45,SC,YEAR,29150,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,00,,45,,,22,00,29150,ZIP CODE,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
,UNITED STATES,,45,SC,YEAR,29150,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,00,,45,,,26,00,29150,ZIP CODE,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
,UNITED STATES,,45,SC,YEAR,29151,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,00,,45,,,3,00,29151,ZIP CODE,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
,UNITED STATES,,45,SC,YEAR,29151,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,00,,45,,,5,00,29151,ZIP CODE,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
,UNITED STATES,,45,SC,YEAR,29152,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,00,,45,,,2,00,29152,ZIP CODE,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
,UNITED STATES,,45,SC,YEAR,29153,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,00,,45,,,29,00,29153,ZIP CODE,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
,UNITED STATES,,45,SC,YEAR,29153,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,00,,45,,,63,00,29153,ZIP CODE,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
,UNITED STATES,,45,SC,YEAR,29153,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,00,,45,,,75,00,29153,ZIP CODE,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
,UNITED STATES,,45,SC,YEAR,29154,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,00,,45,,,37,00,29154,ZIP CODE,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
,UNITED STATES,,45,SC,YEAR,29154,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,00,,45,,,26,00,29154,ZIP CODE,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
,UNITED STATES,,45,SC,YEAR,29154,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,00,,45,,,22,00,29154,ZIP CODE,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
,UNITED STATES,,45,SC,YEAR,29160,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,00,,45,,,42,00,29160,ZIP CODE,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
,UNITED STATES,,45,SC,YEAR,29160,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,00,,45,,,67,00,29160,ZIP CODE,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
,UNITED STATES,,45,SC,YEAR,29160,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,00,,45,,,48,00,29160,ZIP CODE,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
,UNITED STATES,,45,SC,YEAR,29161,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,00,,45,,,46,00,29161,ZIP CODE,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
,UNITED STATES,,45,SC,YEAR,29161,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,00,,45,,,32,00,29161,ZIP CODE,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
,UNITED STATES,,45,SC,YEAR,29161,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,00,,45,,,53,00,29161,ZIP CODE,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
,UNITED STATES,,45,SC,YEAR,29162,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,00,,45,,,5,00,29162,ZIP CODE,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
,UNITED STATES,,45,SC,YEAR,29162,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,00,,45,,,11,00,29162,ZIP CODE,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
,UNITED STATES,,45,SC,YEAR,29162,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,00,,45,,,8,00,29162,ZIP CODE,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
,UNITED STATES,,45,SC,YEAR,29163,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,00,,45,,,7,00,29163,ZIP CODE,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
,UNITED STATES,,45,SC,YEAR,29163,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,00,,45,,,13,00,29163,ZIP CODE,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
,UNITED STATES,,45,SC,YEAR,29163,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,00,,45,,,8,00,29163,ZIP CODE,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
,UNITED STATES,,45,SC,YEAR,29164,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,00,,45,,,47,00,29164,ZIP CODE,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
,UNITED STATES,,45,SC,YEAR,29164,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,00,,45,,,55,00,29164,ZIP CODE,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
,UNITED STATES,,45,SC,YEAR,29164,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,00,,45,,,49,00,29164,ZIP CODE,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
,UNITED STATES,,45,SC,YEAR,29166,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,00,,45,,,12,00,29166,ZIP CODE,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
,UNITED STATES,,45,SC,YEAR,29166,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,00,,45,,,12,00,29166,ZIP CODE,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
,UNITED STATES,,45,SC,YEAR,29166,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,00,,45,,,9,00,29166,ZIP CODE,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
,UNITED STATES,,45,SC,YEAR,29168,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,00,,45,,,2,00,29168,ZIP CODE,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
,UNITED STATES,,45,SC,YEAR,29168,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,00,,45,,,4,00,29168,ZIP CODE,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
,UNITED STATES,,45,SC,YEAR,29168,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,00,,45,,,11,00,29168,ZIP CODE,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
,UNITED STATES,,45,SC,YEAR,29169,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,00,,45,,,11,00,29169,ZIP CODE,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
,UNITED STATES,,45,SC,YEAR,29169,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,00,,45,,,3,00,29169,ZIP CODE,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
,UNITED STATES,,45,SC,YEAR,29169,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,00,,45,,,8,00,29169,ZIP CODE,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
,UNITED STATES,,45,SC,YEAR,29170,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,00,,45,,,2,00,29170,ZIP CODE,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
,UNITED STATES,,45,SC,YEAR,29170,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,00,,45,,,6,00,29170,ZIP CODE,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
,UNITED STATES,,45,SC,YEAR,29170,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,00,,45,,,9,00,29170,ZIP CODE,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
,UNITED STATES,,45,SC,YEAR,29171,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,00,,45,,,2,00,29171,ZIP CODE,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
,UNITED STATES,,45,SC,YEAR,29172,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,00,,45,,,1,00,29172,ZIP CODE,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
,UNITED STATES,,45,SC,YEAR,29172,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,00,,45,,,5,00,29172,ZIP CODE,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
,UNITED STATES,,45,SC,YEAR,29175,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,00,,45,,,8,00,29175,ZIP CODE,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
,UNITED STATES,,45,SC,YEAR,29175,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,00,,45,,,1,00,29175,ZIP CODE,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
,UNITED STATES,,45,SC,YEAR,29177,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,00,,45,,,2,00,29177,ZIP CODE,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
,UNITED STATES,,45,SC,YEAR,29177,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,00,,45,,,1,00,29177,ZIP CODE,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
,UNITED STATES,,45,SC,YEAR,29178,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,00,,45,,,13,00,29178,ZIP CODE,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
,UNITED STATES,,45,SC,YEAR,29178,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,00,,45,,,6,00,29178,ZIP CODE,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
,UNITED STATES,,45,SC,YEAR,29178,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,00,,45,,,7,00,29178,ZIP CODE,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
,UNITED STATES,,45,SC,YEAR,29180,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,00,,45,,,28,00,29180,ZIP CODE,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
,UNITED STATES,,45,SC,YEAR,29180,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,00,,45,,,28,00,29180,ZIP CODE,,ALL CLASSES,00000000,9000,SOUTH CAROLINA,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,CROP TOTALS,"SALES: (LESS THAN 50,000 $)",,CROP TOTALS,SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS
