commodity_desc,class_desc,util_practice_desc,statisticcat_desc,domain_desc,zip_5,congr_district_code,load_time,reference_period_desc,country_code,end_code,state_name,asd_desc,week_ending,location_desc,watershed_desc,country_name,sector_desc,freq_desc,watershed_code,prodn_practice_desc,domaincat_desc,county_code,state_alpha,state_fips_code,agg_level_desc,region_desc,unit_desc,county_ansi,short_desc,state_ansi,county_name,source_desc,begin_code,group_desc,CV (%),asd_code,year,Value
CORN,ALL CLASSES,GRAIN,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,SOUTH CENTRAL,,"IOWA, SOUTH CENTRAL, MONROE",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,135,IA,19,COUNTY,,BU / ACRE,135,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19,MONROE,SURVEY,00,FIELD CROPS,,80,1986,112.8
CORN,ALL CLASSES,GRAIN,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,SOUTH CENTRAL,,"IOWA, SOUTH CENTRAL, MONROE",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,135,IA,19,COUNTY,,BU / ACRE,135,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19,MONROE,SURVEY,00,FIELD CROPS,,80,1985,114.5
CORN,ALL CLASSES,GRAIN,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,SOUTH CENTRAL,,"IOWA, SOUTH CENTRAL, MONROE",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,135,IA,19,COUNTY,,BU / ACRE,135,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19,MONROE,SURVEY,00,FIELD CROPS,,80,1984,91.6
CORN,ALL CLASSES,GRAIN,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,SOUTH CENTRAL,,"IOWA, SOUTH CENTRAL, MONROE",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,135,IA,19,COUNTY,,BU / ACRE,135,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19,MONROE,SURVEY,00,FIELD CROPS,,80,1983,29.8
CORN,ALL CLASSES,GRAIN,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,SOUTH CENTRAL,,"IOWA, SOUTH CENTRAL, MONROE",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,135,IA,19,COUNTY,,BU / ACRE,135,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19,MONROE,SURVEY,00,FIELD CROPS,,80,1982,78.6
CORN,ALL CLASSES,GRAIN,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,SOUTH CENTRAL,,"IOWA, SOUTH CENTRAL, MONROE",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,135,IA,19,COUNTY,,BU / ACRE,135,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19,MONROE,SURVEY,00,FIELD CROPS,,80,1981,114.5
CORN,ALL CLASSES,GRAIN,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,SOUTH CENTRAL,,"IOWA, SOUTH CENTRAL, MONROE",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,135,IA,19,COUNTY,,BU / ACRE,135,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19,MONROE,SURVEY,00,FIELD CROPS,,80,1980,94.3
CORN,ALL CLASSES,GRAIN,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,SOUTH CENTRAL,,"IOWA, SOUTH CENTRAL, MONROE",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,135,IA,19,COUNTY,,BU / ACRE,135,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19,MONROE,SURVEY,00,FIELD CROPS,,80,1979,107.1
CORN,ALL CLASSES,GRAIN,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,SOUTH CENTRAL,,"IOWA, SOUTH CENTRAL, MONROE",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,135,IA,19,COUNTY,,BU / ACRE,135,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19,MONROE,SURVEY,00,FIELD CROPS,,80,1978,90
CORN,ALL CLASSES,GRAIN,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,SOUTH CENTRAL,,"IOWA, SOUTH CENTRAL, MONROE",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,135,IA,19,COUNTY,,BU / ACRE,135,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19,MONROE,SURVEY,00,FIELD CROPS,,80,1977,45
CORN,ALL CLASSES,GRAIN,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,SOUTH CENTRAL,,"IOWA, SOUTH CENTRAL, MONROE",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,135,IA,19,COUNTY,,BU / ACRE,135,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19,MONROE,SURVEY,00,FIELD CROPS,,80,1976,91.8
CORN,ALL CLASSES,GRAIN,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,SOUTH CENTRAL,,"IOWA, SOUTH CENTRAL, MONROE",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,135,IA,19,COUNTY,,BU / ACRE,135,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19,MONROE,SURVEY,00,FIELD CROPS,,80,1975,72.4
CORN,ALL CLASSES,GRAIN,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,SOUTH CENTRAL,,"IOWA, SOUTH CENTRAL, MONROE",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,135,IA,19,COUNTY,,BU / ACRE,135,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19,MONROE,SURVEY,00,FIELD CROPS,,80,1974,60.1
CORN,ALL CLASSES,GRAIN,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,SOUTH CENTRAL,,"IOWA, SOUTH CENTRAL, MONROE",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,135,IA,19,COUNTY,,BU / ACRE,135,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19,MONROE,SURVEY,00,FIELD CROPS,,80,1973,86.9
CORN,ALL CLASSES,GRAIN,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,SOUTH CENTRAL,,"IOWA, SOUTH CENTRAL, MONROE",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,135,IA,19,COUNTY,,BU / ACRE,135,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19,MONROE,SURVEY,00,FIELD CROPS,,80,1972,103.6
CORN,ALL CLASSES,GRAIN,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,SOUTH CENTRAL,,"IOWA, SOUTH CENTRAL, MONROE",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,135,IA,19,COUNTY,,BU / ACRE,135,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19,MONROE,SURVEY,00,FIELD CROPS,,80,1971,90.8
CORN,ALL CLASSES,GRAIN,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,SOUTH CENTRAL,,"IOWA, SOUTH CENTRAL, MONROE",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,135,IA,19,COUNTY,,BU / ACRE,135,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19,MONROE,SURVEY,00,FIELD CROPS,,80,1970,79
CORN,ALL CLASSES,GRAIN,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,SOUTH CENTRAL,,"IOWA, SOUTH CENTRAL, MONROE",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,135,IA,19,COUNTY,,BU / ACRE,135,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19,MONROE,SURVEY,00,FIELD CROPS,,80,1969,69
CORN,ALL CLASSES,GRAIN,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,SOUTH CENTRAL,,"IOWA, SOUTH CENTRAL, MONROE",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,135,IA,19,COUNTY,,BU / ACRE,135,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19,MONROE,SURVEY,00,FIELD CROPS,,80,1968,76
CORN,ALL CLASSES,GRAIN,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,SOUTH CENTRAL,,"IOWA, SOUTH CENTRAL, MONROE",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,135,IA,19,COUNTY,,BU / ACRE,135,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19,MONROE,SURVEY,00,FIELD CROPS,,80,1967,54.1
CORN,ALL CLASSES,GRAIN,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,SOUTH CENTRAL,,"IOWA, SOUTH CENTRAL, MONROE",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,135,IA,19,COUNTY,,BU / ACRE,135,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19,MONROE,SURVEY,00,FIELD CROPS,,80,1966,76.1
CORN,ALL CLASSES,GRAIN,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,SOUTH CENTRAL,,"IOWA, SOUTH CENTRAL, MONROE",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,135,IA,19,COUNTY,,BU / ACRE,135,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19,MONROE,SURVEY,00,FIELD CROPS,,80,1965,66.9
CORN,ALL CLASSES,GRAIN,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,SOUTH CENTRAL,,"IOWA, SOUTH CENTRAL, MONROE",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,135,IA,19,COUNTY,,BU / ACRE,135,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19,MONROE,SURVEY,00,FIELD CROPS,,80,1964,59.2
CORN,ALL CLASSES,GRAIN,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,SOUTH CENTRAL,,"IOWA, SOUTH CENTRAL, MONROE",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,135,IA,19,COUNTY,,BU / ACRE,135,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19,MONROE,SURVEY,00,FIELD CROPS,,80,1963,67.3
CORN,ALL CLASSES,GRAIN,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,SOUTH CENTRAL,,"IOWA, SOUTH CENTRAL, MONROE",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,135,IA,19,COUNTY,,BU / ACRE,135,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19,MONROE,SURVEY,00,FIELD CROPS,,80,1962,57.5
CORN,ALL CLASSES,GRAIN,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,SOUTH CENTRAL,,"IOWA, SOUTH CENTRAL, MONROE",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,135,IA,19,COUNTY,,BU / ACRE,135,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19,MONROE,SURVEY,00,FIELD CROPS,,80,1961,58.4
CORN,ALL CLASSES,GRAIN,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,SOUTH CENTRAL,,"IOWA, SOUTH CENTRAL, MONROE",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,135,IA,19,COUNTY,,BU / ACRE,135,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19,MONROE,SURVEY,00,FIELD CROPS,,80,1960,45.1
CORN,ALL CLASSES,GRAIN,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,SOUTH CENTRAL,,"IOWA, SOUTH CENTRAL, MONROE",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,135,IA,19,COUNTY,,BU / ACRE,135,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19,MONROE,SURVEY,00,FIELD CROPS,,80,1959,48.6
CORN,ALL CLASSES,GRAIN,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,SOUTH CENTRAL,,"IOWA, SOUTH CENTRAL, MONROE",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,135,IA,19,COUNTY,,BU / ACRE,135,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19,MONROE,SURVEY,00,FIELD CROPS,,80,1958,51.9
CORN,ALL CLASSES,GRAIN,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,SOUTH CENTRAL,,"IOWA, SOUTH CENTRAL, MONROE",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,135,IA,19,COUNTY,,BU / ACRE,135,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19,MONROE,SURVEY,00,FIELD CROPS,,80,1957,52.6
CORN,ALL CLASSES,GRAIN,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,SOUTH CENTRAL,,"IOWA, SOUTH CENTRAL, MONROE",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,135,IA,19,COUNTY,,BU / ACRE,135,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19,MONROE,SURVEY,00,FIELD CROPS,,80,1956,50.4
CORN,ALL CLASSES,GRAIN,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,SOUTH CENTRAL,,"IOWA, SOUTH CENTRAL, MONROE",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,135,IA,19,COUNTY,,BU / ACRE,135,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19,MONROE,SURVEY,00,FIELD CROPS,,80,1955,44.5
CORN,ALL CLASSES,GRAIN,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,SOUTH CENTRAL,,"IOWA, SOUTH CENTRAL, MONROE",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,135,IA,19,COUNTY,,BU / ACRE,135,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19,MONROE,SURVEY,00,FIELD CROPS,,80,1954,31.1
CORN,ALL CLASSES,GRAIN,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,SOUTH CENTRAL,,"IOWA, SOUTH CENTRAL, MONROE",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,135,IA,19,COUNTY,,BU / ACRE,135,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19,MONROE,SURVEY,00,FIELD CROPS,,80,1953,34.9
CORN,ALL CLASSES,GRAIN,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,SOUTH CENTRAL,,"IOWA, SOUTH CENTRAL, MONROE",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,135,IA,19,COUNTY,,BU / ACRE,135,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19,MONROE,SURVEY,00,FIELD CROPS,,80,1952,46.5
CORN,ALL CLASSES,GRAIN,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,SOUTH CENTRAL,,"IOWA, SOUTH CENTRAL, MONROE",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,135,IA,19,COUNTY,,BU / ACRE,135,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19,MONROE,SURVEY,00,FIELD CROPS,,80,1951,24.2
CORN,ALL CLASSES,GRAIN,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,SOUTH CENTRAL,,"IOWA, SOUTH CENTRAL, MONROE",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,135,IA,19,COUNTY,,BU / ACRE,135,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19,MONROE,SURVEY,00,FIELD CROPS,,80,1950,41.5
CORN,ALL CLASSES,GRAIN,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,SOUTH CENTRAL,,"IOWA, SOUTH CENTRAL, MONROE",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,135,IA,19,COUNTY,,BU / ACRE,135,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19,MONROE,SURVEY,00,FIELD CROPS,,80,1949,38.6
CORN,ALL CLASSES,GRAIN,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,SOUTH CENTRAL,,"IOWA, SOUTH CENTRAL, MONROE",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,135,IA,19,COUNTY,,BU / ACRE,135,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19,MONROE,SURVEY,00,FIELD CROPS,,80,1948,51.9
CORN,ALL CLASSES,GRAIN,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,SOUTH CENTRAL,,"IOWA, SOUTH CENTRAL, MONROE",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,135,IA,19,COUNTY,,BU / ACRE,135,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19,MONROE,SURVEY,00,FIELD CROPS,,80,1947,16.7
CORN,ALL CLASSES,GRAIN,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,SOUTH CENTRAL,,"IOWA, SOUTH CENTRAL, MONROE",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,135,IA,19,COUNTY,,BU / ACRE,135,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19,MONROE,SURVEY,00,FIELD CROPS,,80,1946,41.8
CORN,ALL CLASSES,GRAIN,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,SOUTH CENTRAL,,"IOWA, SOUTH CENTRAL, MONROE",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,135,IA,19,COUNTY,,BU / ACRE,135,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19,MONROE,SURVEY,00,FIELD CROPS,,80,1945,32.3
CORN,ALL CLASSES,GRAIN,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,SOUTH CENTRAL,,"IOWA, SOUTH CENTRAL, MONROE",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,135,IA,19,COUNTY,,BU / ACRE,135,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19,MONROE,SURVEY,00,FIELD CROPS,,80,1944,35.8
CORN,ALL CLASSES,GRAIN,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,SOUTH CENTRAL,,"IOWA, SOUTH CENTRAL, MONROE",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,135,IA,19,COUNTY,,BU / ACRE,135,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19,MONROE,SURVEY,00,FIELD CROPS,,80,1943,40
CORN,ALL CLASSES,GRAIN,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,SOUTH CENTRAL,,"IOWA, SOUTH CENTRAL, MONROE",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,135,IA,19,COUNTY,,BU / ACRE,135,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19,MONROE,SURVEY,00,FIELD CROPS,,80,1942,51.1
CORN,ALL CLASSES,GRAIN,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,SOUTH CENTRAL,,"IOWA, SOUTH CENTRAL, MONROE",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,135,IA,19,COUNTY,,BU / ACRE,135,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19,MONROE,SURVEY,00,FIELD CROPS,,80,1941,42.2
CORN,ALL CLASSES,GRAIN,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,SOUTH CENTRAL,,"IOWA, SOUTH CENTRAL, MONROE",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,135,IA,19,COUNTY,,BU / ACRE,135,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19,MONROE,SURVEY,00,FIELD CROPS,,80,1940,45
CORN,ALL CLASSES,GRAIN,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,SOUTH CENTRAL,,"IOWA, SOUTH CENTRAL, MONROE",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,135,IA,19,COUNTY,,BU / ACRE,135,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19,MONROE,SURVEY,00,FIELD CROPS,,80,1939,39
CORN,ALL CLASSES,GRAIN,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,SOUTH CENTRAL,,"IOWA, SOUTH CENTRAL, MONROE",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,135,IA,19,COUNTY,,BU / ACRE,135,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19,MONROE,SURVEY,00,FIELD CROPS,,80,1938,31.8
CORN,ALL CLASSES,GRAIN,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,SOUTH CENTRAL,,"IOWA, SOUTH CENTRAL, MONROE",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,135,IA,19,COUNTY,,BU / ACRE,135,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19,MONROE,SURVEY,00,FIELD CROPS,,80,1937,40.7
CORN,ALL CLASSES,GRAIN,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,SOUTH CENTRAL,,"IOWA, SOUTH CENTRAL, MONROE",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,135,IA,19,COUNTY,,BU / ACRE,135,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19,MONROE,SURVEY,00,FIELD CROPS,,80,1936,9.4
CORN,ALL CLASSES,GRAIN,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,SOUTH CENTRAL,,"IOWA, SOUTH CENTRAL, MONROE",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,135,IA,19,COUNTY,,BU / ACRE,135,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19,MONROE,SURVEY,00,FIELD CROPS,,80,1935,28.5
CORN,ALL CLASSES,GRAIN,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,SOUTH CENTRAL,,"IOWA, SOUTH CENTRAL, MONROE",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,135,IA,19,COUNTY,,BU / ACRE,135,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19,MONROE,SURVEY,00,FIELD CROPS,,80,1934,28.5
CORN,ALL CLASSES,GRAIN,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,SOUTH CENTRAL,,"IOWA, SOUTH CENTRAL, MONROE",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,135,IA,19,COUNTY,,BU / ACRE,135,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19,MONROE,SURVEY,00,FIELD CROPS,,80,1933,22.3
CORN,ALL CLASSES,GRAIN,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,SOUTH CENTRAL,,"IOWA, SOUTH CENTRAL, MONROE",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,135,IA,19,COUNTY,,BU / ACRE,135,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19,MONROE,SURVEY,00,FIELD CROPS,,80,1932,59.9
CORN,ALL CLASSES,GRAIN,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,SOUTH CENTRAL,,"IOWA, SOUTH CENTRAL, MONROE",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,135,IA,19,COUNTY,,BU / ACRE,135,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19,MONROE,SURVEY,00,FIELD CROPS,,80,1931,31.2
CORN,ALL CLASSES,GRAIN,YIELD,TOTAL,,,2012-01-01 00:00:00.000,YEAR,9000,00,IOWA,SOUTH CENTRAL,,"IOWA, SOUTH CENTRAL, MONROE",,UNITED STATES,CROPS,ANNUAL,00000000,ALL PRODUCTION PRACTICES,NOT SPECIFIED,135,IA,19,COUNTY,,BU / ACRE,135,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19,MONROE,SURVEY,00,FIELD CROPS,,80,1930,23.1
